# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -3487.12 0.004725 -60.3611
2000 -3482.03 -0.117835 -58.3354
4000 -3477.53 -0.519312 -52.3954
6000 -3473.96 -1.42185 -42.5456
8000 -3471.55 -1.72828 -31.0885
10000 -3470.3 -2.04417 -17.7226
12000 -3469.79 -1.69709 -4.50536
14000 -3469.81 -1.10731 8.57051
16000 -3470.64 0.0973265 20.2216
18000 -3472.21 1.69249 29.9077
20000 -3474.57 2.91173 38.1921
22000 -3477.69 4.42887 43.8287
24000 -3481.43 4.81054 48.1528
26000 -3485.54 4.47941 50.531
28000 -3489.65 3.41144 50.9766
30000 -3493.58 1.44988 49.6569
32000 -3497.17 -0.375161 45.4334
34000 -3500.33 -2.51729 39.3089
36000 -3503.09 -3.78929 30.1785
38000 -3505.27 -4.57782 18.8187
40000 -3506.76 -4.6166 5.63778
42000 -3507.21 -3.80876 -9.01322
44000 -3506.28 -2.58415 -23.439
46000 -3503.93 -0.892458 -36.9222
48000 -3500.39 0.367661 -47.6658
50000 -3495.86 1.46618 -55.4218
52000 -3490.93 2.01784 -59.0632
54000 -3486.04 1.86507 -58.5424
56000 -3481.46 1.64218 -54.6751
58000 -3477.49 0.947341 -47.0223
60000 -3474.28 0.490588 -37.4798
62000 -3471.76 0.0655414 -26.1725
64000 -3470.05 0.0449632 -14.3485
66000 -3469.18 0.563631 -2.71488
68000 -3469.13 1.09625 8.60438
70000 -3470.01 1.93397 18.8081
72000 -3471.84 2.34713 28.3718
74000 -3474.48 2.46309 36.6775
76000 -3477.83 1.90626 43.8645
78000 -3481.63 0.815866 49.3611
80000 -3485.76 -0.643823 52.7769
82000 -3490.03 -2.48917 54.1788
84000 -3494.32 -3.80169 52.3967
86000 -3498.51 -4.74817 47.5414
88000 -3502.34 -4.83053 39.3051
90000 -3505.42 -4.11086 28.1119
92000 -3507.48 -2.73451 14.5432
94000 -3508.3 -0.840887 -0.555851
96000 -3507.66 1.10159 -15.376
98000 -3505.63 2.86404 -29.4926
100000 -3502.43 4.03775 -41.2941
102000 -3498.33 4.50899 -49.9239
104000 -3493.79 4.21485 -55.1064
106000 -3489.1 3.22575 -56.5393
108000 -3484.61 1.99907 -54.7252
110000 -3480.51 0.4862 -49.8431
112000 -3476.79 -0.70702 -43.0286
114000 -3473.65 -1.45229 -34.4096
116000 -3471.27 -1.75762 -24.697
118000 -3469.61 -1.53413 -14.3301
120000 -3468.88 -1.04577 -3.51749
122000 -3469.14 -0.320426 7.20772
124000 -3470.29 0.0305957 18.1154
126000 -3472.26 -0.000238958 28.6576
128000 -3475.07 -0.265812 38.3642
130000 -3478.52 -0.93631 46.8621
132000 -3482.55 -1.79416 53.3228
134000 -3487.03 -2.54244 57.0078
136000 -3491.77 -2.79749 57.1121
138000 -3496.43 -2.5687 53.6619
140000 -3500.67 -1.68741 46.4104
142000 -3504.13 -0.318779 35.7533
144000 -3506.5 1.36119 22.605
146000 -3507.59 3.10439 7.98792
148000 -3507.36 4.36388 -6.69645
150000 -3505.88 4.97822 -20.7707
152000 -3503.42 4.78485 -32.7223
154000 -3500.2 3.71977 -42.1683
156000 -3496.39 2.09613 -48.8352
158000 -3492.29 0.143678 -52.2733
160000 -3488.13 -1.70418 -53.1227
162000 -3483.97 -3.2786 -51.448
164000 -3480.11 -4.13389 -47.5046
166000 -3476.72 -4.2039 -41.8358
168000 -3473.83 -3.69251 -34.5425
170000 -3471.63 -2.64308 -25.7898
172000 -3470.17 -1.24389 -15.6961
174000 -3469.45 -0.0390981 -4.46997
176000 -3469.59 0.819449 7.80241
178000 -3470.57 1.37629 20.2105
180000 -3472.48 1.35341 32.2948
182000 -3475.39 0.930435 43.2555
184000 -3479.16 0.37158 51.8958
186000 -3483.65 -0.132692 57.5053
188000 -3488.55 -0.269548 59.3568
190000 -3493.4 0.00663424 57.2702
192000 -3497.78 0.686876 51.1638
194000 -3501.4 1.61103 41.7448
196000 -3504.04 2.50427 29.9397
198000 -3505.63 3.01582 16.524
200000 -3506.18 3.02464 2.62506
