# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -3487.12 0.004725 -60.3611
2000 -3486.53 0.188973 -60.2229
4000 -3486.2 0.663205 -59.8119
6000 -3486.24 1.92977 -59.2067
8000 -3486.61 2.30309 -58.3645
10000 -3487.18 2.89728 -57.3672
12000 -3487.4 2.59049 -56.4119
14000 -3487.15 2.18978 -55.2828
16000 -3486.68 1.10343 -54.1311
18000 -3486.01 -0.69247 -53.171
20000 -3485.37 -2.0086 -52.2704
22000 -3484.83 -3.95475 -51.4456
24000 -3484.37 -4.83105 -50.8829
26000 -3484.01 -5.12252 -50.4789
28000 -3483.5 -4.6845 -50.2176
30000 -3482.82 -3.18496 -50.1957
32000 -3482.08 -2.09774 -50.335
34000 -3481.41 -0.215803 -50.714
36000 -3480.94 0.881766 -51.3519
38000 -3480.72 1.6636 -52.0785
40000 -3480.91 2.04046 -52.8118
42000 -3481.12 1.47324 -53.586
44000 -3481.15 1.00654 -54.2318
46000 -3480.97 0.020783 -54.8124
48000 -3480.54 -0.248459 -55.3017
50000 -3479.9 -0.309485 -55.6074
52000 -3479.33 0.118454 -55.6692
54000 -3479.05 1.14095 -55.5529
56000 -3478.98 2.00309 -55.1896
58000 -3479.2 3.32613 -54.4993
60000 -3479.54 3.87648 -53.7708
62000 -3479.79 4.21488 -52.7424
64000 -3479.92 3.7891 -51.5028
66000 -3479.79 2.44698 -50.1425
68000 -3479.45 1.006 -48.7274
70000 -3479.06 -1.04415 -47.264
72000 -3478.6 -2.57758 -45.929
74000 -3478.12 -3.8772 -44.6098
76000 -3477.73 -4.50144 -43.4093
78000 -3477.27 -4.25315 -42.3422
80000 -3476.67 -3.67814 -41.4269
82000 -3476.1 -2.28616 -40.722
84000 -3475.56 -1.13279 -40.2063
86000 -3475.12 0.0212245 -40.0623
88000 -3474.87 0.59576 -40.0516
90000 -3474.8 0.473916 -40.2572
92000 -3474.78 0.251889 -40.5789
94000 -3474.7 -0.512926 -40.9404
96000 -3474.46 -1.06666 -41.3933
98000 -3474.05 -1.52859 -41.829
100000 -3473.51 -1.47982 -42.111
102000 -3473.02 -0.757128 -42.4001
104000 -3472.66 0.288285 -42.4595
106000 -3472.64 1.88184 -42.3389
108000 -3472.81 3.20852 -42.1389
110000 -3473.16 4.45229 -41.5835
112000 -3473.52 4.88861 -40.8368
114000 -3473.76 4.72558 -39.9076
116000 -3473.86 3.88828 -38.7118
118000 -3473.78 2.38287 -37.253
120000 -3473.62 0.710142 -35.6602
122000 -3473.42 -1.13817 -34.0301
124000 -3473.15 -2.52645 -32.437
126000 -3472.84 -3.18147 -30.7207
128000 -3472.52 -3.4041 -29.0919
130000 -3472.08 -2.73587 -27.5643
132000 -3471.67 -1.91774 -26.0452
134000 -3471.28 -0.990101 -24.8579
136000 -3470.97 -0.320654 -23.7969
138000 -3470.77 0.0253902 -23.0108
140000 -3470.69 -0.170406 -22.5643
142000 -3470.62 -0.834569 -22.206
144000 -3470.5 -1.61458 -21.9914
146000 -3470.24 -2.49582 -22.0204
148000 -3469.82 -2.94352 -22.0999
150000 -3469.3 -2.8987 -22.2594
152000 -3468.82 -2.25669 -22.5051
154000 -3468.48 -0.843469 -22.6806
156000 -3468.39 0.740923 -22.8483
158000 -3468.53 2.459 -22.9006
160000 -3468.84 3.91039 -22.752
162000 -3469.22 4.76272 -22.3402
164000 -3469.56 5.07014 -21.8416
166000 -3469.84 4.47875 -21.021
168000 -3470.02 3.36476 -19.9509
170000 -3470.1 1.83391 -18.7264
172000 -3470.12 0.220229 -17.2733
174000 -3470.04 -1.03686 -15.6425
176000 -3469.92 -1.69756 -14.0007
178000 -3469.75 -1.83597 -12.1698
180000 -3469.55 -1.53344 -10.2916
182000 -3469.36 -0.833763 -8.48031
184000 -3469.17 -0.180919 -6.6754
186000 -3469.06 0.297471 -5.13532
188000 -3469.06 0.437652 -3.74009
190000 -3469.07 -0.118586 -2.47382
192000 -3469.05 -1.01497 -1.41304
194000 -3469 -2.25734 -0.693913
196000 -3468.74 -3.34137 -0.0639846
198000 -3468.38 -4.05895 0.352198
200000 -3467.93 -4.23914 0.493703
