# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -3487.12 0.004725 -60.3611
2000 -3483.85 0.209513 -59.7696
4000 -3480.91 0.71674 -58.0245
6000 -3478.41 2.02002 -54.865
8000 -3476.46 2.73061 -51.0279
10000 -3474.94 3.83604 -45.97
12000 -3473.4 4.38664 -40.2117
14000 -3471.78 5.02794 -33.4861
16000 -3470.38 5.08826 -26.2104
18000 -3469.25 4.45915 -18.659
20000 -3468.62 3.91393 -10.4937
22000 -3468.56 2.39182 -2.72874
24000 -3469.01 1.35778 5.34596
26000 -3469.93 0.387805 13.0839
28000 -3471.03 -0.114759 20.3904
30000 -3472.25 0.233037 27.4674
32000 -3473.72 0.447559 33.4937
34000 -3475.36 1.54068 38.8958
36000 -3477.32 2.33633 43.271
38000 -3479.7 3.43333 46.6812
40000 -3482.46 4.45501 49.1216
42000 -3485.49 4.81253 50.4062
44000 -3488.63 5.20273 50.7255
46000 -3491.71 4.6831 49.5881
48000 -3494.57 4.02701 47.6349
50000 -3497.07 3.01355 44.5077
52000 -3499.22 1.85975 40.2515
54000 -3501.1 0.998896 35.3155
56000 -3502.72 0.219637 29.3904
58000 -3504.05 0.114632 22.8243
60000 -3505.14 0.167313 15.5579
62000 -3505.9 0.820085 7.96519
64000 -3506.28 1.88283 0.0525506
66000 -3506.25 2.85995 -8.09145
68000 -3505.87 4.06064 -16.0188
70000 -3505.18 4.61772 -23.816
72000 -3504.14 5.16827 -31.0575
74000 -3502.89 5.13559 -37.8854
76000 -3501.3 4.45206 -43.9747
78000 -3499.41 3.60388 -49.2441
80000 -3497.11 2.34602 -53.83
82000 -3494.46 1.31684 -57.0304
84000 -3491.58 0.318358 -59.3537
86000 -3488.56 -0.00210561 -60.3932
88000 -3485.61 0.0633284 -60.0812
90000 -3482.73 0.541389 -58.6579
92000 -3480.04 1.54263 -56.0735
94000 -3477.57 2.39167 -52.5467
96000 -3475.27 3.56465 -47.8563
98000 -3473.31 4.35537 -42.3738
100000 -3471.7 4.9273 -35.9962
102000 -3470.45 5.15915 -28.9831
104000 -3469.62 4.70564 -21.4722
106000 -3469.17 4.00476 -13.4956
108000 -3469.05 2.80734 -5.562
110000 -3469.24 1.84424 2.55116
112000 -3469.69 0.824412 10.35
114000 -3470.43 0.2559 17.8405
116000 -3471.46 0.140202 24.9749
118000 -3472.79 0.20848 31.3096
120000 -3474.49 0.965878 36.9026
122000 -3476.53 1.91749 41.7507
124000 -3478.94 3.00212 45.5946
126000 -3481.65 4.08406 48.4334
128000 -3484.63 4.79717 50.17
130000 -3487.65 5.14486 50.6969
132000 -3490.64 4.92529 50.1323
134000 -3493.46 4.29939 48.4963
136000 -3496 3.43517 45.6933
138000 -3498.28 2.35682 41.9453
140000 -3500.33 1.23487 37.2264
142000 -3502.17 0.409645 31.6181
144000 -3503.73 0.0663706 25.296
146000 -3504.98 0.072433 18.2479
148000 -3505.84 0.596246 10.6916
150000 -3506.25 1.56729 2.93032
152000 -3506.24 2.59235 -5.04549
154000 -3505.83 3.6643 -13.0814
156000 -3505.2 4.47641 -20.9695
158000 -3504.36 5.01718 -28.5181
160000 -3503.34 5.04137 -35.5649
162000 -3502.05 4.53381 -41.9628
164000 -3500.36 3.82464 -47.5431
166000 -3498.21 2.78129 -52.3316
168000 -3495.58 1.75325 -55.9677
170000 -3492.68 0.821949 -58.5882
172000 -3489.6 0.238225 -60.0164
174000 -3486.52 0.0348524 -60.1801
176000 -3483.62 0.298521 -59.3179
178000 -3480.92 1.02671 -57.2331
180000 -3478.42 1.93955 -54.0079
182000 -3476.15 3.17969 -49.6997
184000 -3474.13 4.06575 -44.5676
186000 -3472.33 4.90827 -38.339
188000 -3470.9 5.25635 -31.4853
190000 -3469.83 4.87168 -24.1876
192000 -3469.18 4.28034 -16.4129
194000 -3468.96 3.23329 -8.50404
196000 -3469.04 2.14691 -0.412263
198000 -3469.45 1.09774 7.51873
200000 -3470.19 0.434088 15.2071
