# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -198.426 4.11535 9.40917
2000 -199.267 4.50437 9.48746
4000 -200.066 4.77904 8.78577
6000 -200.756 4.88386 7.51767
8000 -201.298 4.81255 5.6547
10000 -201.644 4.54463 3.45441
12000 -201.76 4.19458 0.776531
14000 -201.612 3.77245 -2.09792
16000 -201.194 3.31431 -5.00687
18000 -200.524 2.79287 -7.53585
20000 -199.657 2.18601 -9.21274
22000 -198.678 1.50693 -9.93939
24000 -197.718 0.808288 -9.51397
26000 -196.836 0.183591 -8.13963
28000 -196.147 -0.367973 -6.05878
30000 -195.699 -0.847817 -3.38994
32000 -195.523 -1.27353 -0.419403
34000 -195.668 -1.68453 2.70286
36000 -196.106 -2.025 5.68493
38000 -196.836 -2.2086 8.32936
40000 -197.796 -2.23995 10.3641
42000 -198.909 -2.0783 11.6183
44000 -200.115 -1.79089 12.0977
46000 -201.307 -1.46546 11.7465
48000 -202.436 -1.11144 10.6665
50000 -203.404 -0.696255 8.81092
52000 -204.146 -0.238962 6.21964
54000 -204.599 0.274954 2.98609
56000 -204.697 0.797578 -0.643213
58000 -204.438 1.209 -4.36761
60000 -203.809 1.50377 -7.81042
62000 -202.875 1.65614 -10.6635
64000 -201.7 1.74047 -12.6482
66000 -200.377 1.77594 -13.6694
68000 -199.021 1.7302 -13.5491
70000 -197.722 1.6009 -12.3671
72000 -196.589 1.35209 -10.2182
74000 -195.713 0.941185 -7.4387
76000 -195.119 0.495727 -4.31447
78000 -194.852 -0.00171198 -1.19866
80000 -194.879 -0.491204 1.74327
82000 -195.198 -1.03029 4.49583
84000 -195.773 -1.6355 6.82555
86000 -196.568 -2.3256 8.75332
88000 -197.538 -3.00871 9.95185
90000 -198.595 -3.61364 10.2816
92000 -199.656 -4.10665 9.71335
94000 -200.622 -4.41156 8.26467
96000 -201.426 -4.64031 6.18229
98000 -202.004 -4.75556 3.58714
100000 -202.309 -4.77714 0.698953
102000 -202.331 -4.65268 -2.41641
104000 -202.035 -4.35477 -5.48165
106000 -201.451 -3.83476 -8.17708
108000 -200.625 -3.20958 -10.1643
110000 -199.644 -2.5139 -11.0197
112000 -198.621 -1.79916 -10.733
114000 -197.666 -1.10005 -9.33939
116000 -196.881 -0.34926 -7.2256
118000 -196.29 0.436797 -4.67742
120000 -195.957 1.23871 -2.01383
122000 -195.857 1.97728 0.656603
124000 -196.001 2.61402 3.28736
126000 -196.382 3.11972 5.58486
128000 -196.947 3.54598 7.48189
130000 -197.662 3.91866 8.66761
132000 -198.445 4.20882 9.11185
134000 -199.226 4.37741 8.80958
136000 -199.948 4.38188 7.88565
138000 -200.558 4.16179 6.4328
140000 -201.005 3.82249 4.47857
142000 -201.253 3.39886 2.05109
144000 -201.251 2.93454 -0.790244
146000 -200.984 2.46787 -3.66191
148000 -200.452 1.92622 -6.26581
150000 -199.719 1.33411 -8.19158
152000 -198.849 0.690742 -9.1423
154000 -197.944 0.0930065 -9.13993
156000 -197.112 -0.416666 -8.13481
158000 -196.405 -0.803506 -6.33244
160000 -195.927 -1.11202 -3.92275
162000 -195.705 -1.38013 -1.02629
164000 -195.778 -1.57417 2.04045
166000 -196.16 -1.69047 5.03652
168000 -196.809 -1.63893 7.66135
170000 -197.697 -1.41128 9.7471
172000 -198.737 -1.04443 11.1308
174000 -199.882 -0.615013 11.8023
176000 -201.04 -0.148603 11.7351
178000 -202.136 0.295982 10.8765
180000 -203.118 0.779133 9.22466
182000 -203.875 1.30192 6.83424
184000 -204.361 1.81121 3.80671
186000 -204.522 2.26886 0.315305
188000 -204.327 2.58435 -3.26481
190000 -203.787 2.72285 -6.65825
192000 -202.933 2.76021 -9.66477
194000 -201.829 2.69418 -11.8796
196000 -200.548 2.55419 -13.1992
198000 -199.199 2.38421 -13.394
200000 -197.899 2.05874 -12.4329
