# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -198.426 4.11535 9.40917
2000 -198.889 3.98613 9.86634
4000 -199.327 3.6389 10.3072
6000 -199.713 3.09632 10.7349
8000 -200.039 2.1885 11.1242
10000 -200.271 1.19945 11.4642
12000 -200.385 0.0334986 11.7717
14000 -200.392 -1.03781 11.9804
16000 -200.308 -2.02822 12.1195
18000 -200.112 -2.95341 12.1425
20000 -199.848 -3.66778 12.0636
22000 -199.511 -4.2842 11.8879
24000 -199.137 -4.5456 11.5928
26000 -198.752 -4.51076 11.23
28000 -198.367 -4.16654 10.8106
30000 -198.05 -3.52768 10.3636
32000 -197.782 -2.75011 9.9148
34000 -197.61 -1.7533 9.50606
36000 -197.536 -0.680105 9.1708
38000 -197.579 0.587727 8.91468
40000 -197.742 1.79886 8.76797
42000 -198.027 2.8921 8.7501
44000 -198.4 3.76584 8.81994
46000 -198.851 4.27465 8.99743
48000 -199.347 4.5602 9.25074
50000 -199.842 4.6025 9.5557
52000 -200.35 4.39563 9.86961
54000 -200.815 3.95327 10.2063
56000 -201.229 3.25662 10.5171
58000 -201.553 2.26688 10.78
60000 -201.78 1.11598 11.023
62000 -201.886 -0.0702585 11.2004
64000 -201.874 -1.23672 11.3112
66000 -201.762 -2.30825 11.3349
68000 -201.539 -3.26608 11.3166
70000 -201.23 -4.07304 11.2078
72000 -200.856 -4.66517 11.0418
74000 -200.435 -4.93632 10.8256
76000 -200.005 -4.83915 10.5464
78000 -199.603 -4.44004 10.2374
80000 -199.238 -3.77783 9.90862
82000 -198.965 -2.88194 9.53651
84000 -198.765 -1.83813 9.21754
86000 -198.693 -0.582518 8.86083
88000 -198.752 0.766933 8.58952
90000 -198.925 2.10061 8.33592
92000 -199.249 3.22738 8.16773
94000 -199.653 4.09613 8.06716
96000 -200.136 4.65319 8.0324
98000 -200.655 4.90846 8.09149
100000 -201.189 4.93747 8.2015
102000 -201.709 4.69295 8.37467
104000 -202.194 4.16049 8.55294
106000 -202.614 3.32307 8.7597
108000 -202.933 2.23175 8.95375
110000 -203.139 0.986896 9.11901
112000 -203.22 -0.281799 9.20893
114000 -203.182 -1.50948 9.27349
116000 -203.02 -2.59942 9.25984
118000 -202.763 -3.61758 9.21036
120000 -202.41 -4.41344 9.07603
122000 -201.989 -4.93428 8.942
124000 -201.534 -5.13421 8.75237
126000 -201.079 -4.95635 8.5457
128000 -200.649 -4.48136 8.32897
130000 -200.285 -3.76081 8.08677
132000 -199.997 -2.8417 7.83301
134000 -199.806 -1.69602 7.55935
136000 -199.738 -0.400202 7.28531
138000 -199.801 0.97302 6.95112
140000 -200.002 2.30719 6.66521
142000 -200.321 3.42659 6.34858
144000 -200.734 4.25841 6.10494
146000 -201.223 4.78324 5.86107
148000 -201.743 5.06632 5.70803
150000 -202.277 5.06687 5.61796
152000 -202.802 4.80232 5.5753
154000 -203.281 4.2217 5.59475
156000 -203.68 3.27872 5.6884
158000 -203.982 2.12346 5.75875
160000 -204.16 0.83038 5.85757
162000 -204.198 -0.484907 5.96039
164000 -204.126 -1.73752 5.99041
166000 -203.926 -2.8784 6.0238
168000 -203.617 -3.86434 6.00196
170000 -203.234 -4.6547 5.92321
172000 -202.775 -5.08112 5.81456
174000 -202.299 -5.17003 5.71291
176000 -201.822 -4.90376 5.54212
178000 -201.392 -4.35474 5.4025
180000 -201.021 -3.57624 5.20193
182000 -200.74 -2.60315 4.9973
184000 -200.558 -1.45727 4.77689
186000 -200.501 -0.128189 4.48527
188000 -200.574 1.2003 4.17863
190000 -200.777 2.45674 3.81939
192000 -201.094 3.49117 3.4489
194000 -201.497 4.23505 3.0744
196000 -201.962 4.73749 2.6846
198000 -202.456 4.98579 2.34379
200000 -202.97 5.00004 2.06671
