# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -198.426 4.11535 9.40917
2000 -199.466 4.48205 9.66031
4000 -200.489 4.77257 9.06172
6000 -201.424 4.99626 7.76232
8000 -202.205 5.07959 5.72978
10000 -202.769 5.06392 3.2589
12000 -203.07 4.91134 0.299788
14000 -203.069 4.66369 -2.82893
16000 -202.759 4.33474 -6.02258
18000 -202.144 3.95403 -8.97765
20000 -201.27 3.55702 -11.2536
22000 -200.193 3.11096 -12.7229
24000 -199.034 2.65402 -13.0563
26000 -197.877 2.15826 -12.3022
28000 -196.817 1.62712 -10.635
30000 -195.956 1.12159 -8.24843
32000 -195.31 0.63413 -5.49795
34000 -194.939 0.25176 -2.59328
36000 -194.821 -0.0391925 0.214629
38000 -194.972 -0.219602 2.8752
40000 -195.35 -0.305608 5.1985
42000 -195.93 -0.335401 7.0868
44000 -196.665 -0.337472 8.40771
46000 -197.502 -0.322059 9.06276
48000 -198.362 -0.246694 9.01536
50000 -199.185 -0.169329 8.23531
52000 -199.913 -0.0271684 6.75378
54000 -200.457 0.157913 4.67863
56000 -200.797 0.322877 2.05216
58000 -200.867 0.482695 -0.789189
60000 -200.665 0.594317 -3.68174
62000 -200.202 0.599699 -6.22442
64000 -199.528 0.545315 -8.09961
66000 -198.709 0.403758 -9.11919
68000 -197.837 0.203498 -9.14454
70000 -196.999 -0.0220551 -8.24419
72000 -196.278 -0.302863 -6.51293
74000 -195.751 -0.636895 -4.22281
76000 -195.446 -1.01393 -1.53516
78000 -195.404 -1.47024 1.25938
80000 -195.61 -2.01562 4.05784
82000 -196.07 -2.59014 6.67368
84000 -196.743 -3.18733 8.91323
86000 -197.59 -3.7159 10.6
88000 -198.553 -4.21176 11.538
90000 -199.566 -4.54838 11.6775
92000 -200.54 -4.84178 11.022
94000 -201.412 -5.03312 9.62652
96000 -202.112 -5.1418 7.67131
98000 -202.607 -5.17787 5.21189
100000 -202.84 -5.1137 2.41188
102000 -202.801 -4.92347 -0.622742
104000 -202.477 -4.61576 -3.65782
106000 -201.873 -4.20254 -6.45173
108000 -201.04 -3.67101 -8.65847
110000 -200.052 -3.10232 -9.94784
112000 -199.002 -2.51552 -10.1515
114000 -198.014 -1.92065 -9.20704
116000 -197.165 -1.40023 -7.32526
118000 -196.559 -0.912728 -4.71947
120000 -196.225 -0.470269 -1.77158
122000 -196.192 -0.0559756 1.24276
124000 -196.459 0.338334 4.07042
126000 -196.982 0.680739 6.63975
128000 -197.749 0.984294 8.75719
130000 -198.694 1.15973 10.3589
132000 -199.766 1.27252 11.2718
134000 -200.903 1.29489 11.4306
136000 -201.999 1.24745 10.7773
138000 -203.004 1.17751 9.32205
140000 -203.828 1.07777 7.14321
142000 -204.398 0.983453 4.29737
144000 -204.685 0.88152 0.95999
146000 -204.628 0.738028 -2.59421
148000 -204.214 0.60761 -6.15557
150000 -203.486 0.447277 -9.32693
152000 -202.478 0.34437 -11.76
154000 -201.275 0.259053 -13.247
156000 -199.987 0.26764 -13.6872
158000 -198.709 0.399126 -13.0198
160000 -197.543 0.598291 -11.4208
162000 -196.573 0.906082 -9.09444
164000 -195.869 1.29048 -6.27607
166000 -195.447 1.67587 -3.21502
168000 -195.34 2.11961 -0.142443
170000 -195.533 2.53171 2.76187
172000 -195.987 2.95383 5.29918
174000 -196.676 3.39525 7.27537
176000 -197.534 3.81392 8.57151
178000 -198.485 4.20751 9.06413
180000 -199.458 4.53127 8.81567
182000 -200.379 4.74541 7.80313
184000 -201.176 4.84157 6.17779
186000 -201.791 4.82516 3.99641
188000 -202.171 4.71302 1.33012
190000 -202.269 4.52719 -1.69034
192000 -202.079 4.28896 -4.80153
194000 -201.581 3.99953 -7.72926
196000 -200.817 3.62905 -10.1256
198000 -199.866 3.22449 -11.6738
200000 -198.784 2.72381 -12.1356
