# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -491.29 -8.10269 -19.3987
2000 -491.463 -8.32515 -18.5157
4000 -491.673 -7.80645 -17.7407
6000 -491.849 -6.64061 -17.1625
8000 -491.904 -4.78829 -16.8899
10000 -491.795 -2.62401 -16.8276
12000 -491.421 -0.157669 -17.033
14000 -490.782 2.15984 -17.3066
16000 -489.9 4.35075 -17.6212
18000 -488.828 6.1977 -17.7889
20000 -487.616 7.49808 -17.7076
22000 -486.311 8.47502 -17.2808
24000 -484.996 8.8412 -16.3926
26000 -483.698 8.70391 -14.9888
28000 -482.47 8.14651 -13.1162
30000 -481.378 7.11364 -10.7601
32000 -480.468 5.73908 -8.1365
34000 -479.79 3.93374 -5.24426
36000 -479.386 1.95063 -2.32395
38000 -479.282 -0.283711 0.604481
40000 -479.488 -2.53872 3.22676
42000 -479.971 -4.70182 5.61022
44000 -480.716 -6.59632 7.5884
46000 -481.671 -8.02473 9.11014
48000 -482.766 -8.93274 10.2919
50000 -483.929 -9.08844 11.0572
52000 -485.133 -8.56409 11.5569
54000 -486.239 -7.37873 11.9082
56000 -487.243 -5.60686 12.1639
58000 -488.077 -3.48959 12.4941
60000 -488.679 -1.27956 12.9389
62000 -489.113 0.862841 13.6073
64000 -489.356 2.68731 14.4564
66000 -489.497 3.99306 15.5313
68000 -489.575 4.79433 16.6981
70000 -489.641 5.04387 17.9639
72000 -489.759 4.81487 19.2413
74000 -489.937 4.23454 20.4094
76000 -490.207 3.45054 21.3922
78000 -490.597 2.59935 22.1724
80000 -491.062 1.80993 22.6241
82000 -491.621 1.14955 22.8018
84000 -492.244 0.637439 22.603
86000 -492.883 0.271322 22.1111
88000 -493.548 -0.00396619 21.305
90000 -494.198 -0.263946 20.2129
92000 -494.836 -0.47719 18.8663
94000 -495.449 -0.714504 17.2731
96000 -496.029 -0.936746 15.4655
98000 -496.57 -1.07499 13.4333
100000 -497.052 -1.12296 11.2228
102000 -497.464 -0.970314 8.801
104000 -497.769 -0.595514 6.21992
106000 -497.955 -0.0331763 3.47562
108000 -497.991 0.701938 0.658563
110000 -497.859 1.47454 -2.19921
112000 -497.572 2.20858 -5.01459
114000 -497.141 2.64749 -7.72926
116000 -496.601 2.76791 -10.2342
118000 -495.993 2.46362 -12.4456
120000 -495.385 1.66672 -14.2884
122000 -494.815 0.471733 -15.7174
124000 -494.352 -1.11402 -16.6936
126000 -494.019 -2.7611 -17.2605
128000 -493.824 -4.37742 -17.4641
130000 -493.768 -5.69124 -17.3484
132000 -493.827 -6.59 -17.0588
134000 -493.939 -6.90253 -16.6925
136000 -494.072 -6.59096 -16.3813
138000 -494.166 -5.70346 -16.1906
140000 -494.14 -4.2569 -16.2874
142000 -493.967 -2.49133 -16.5915
144000 -493.594 -0.453633 -17.1682
146000 -493.002 1.57974 -17.9289
148000 -492.194 3.50763 -18.8382
150000 -491.176 5.21607 -19.7552
152000 -489.999 6.60047 -20.4908
154000 -488.68 7.62971 -20.9863
156000 -487.276 8.21318 -21.0849
158000 -485.843 8.38231 -20.711
160000 -484.436 8.08719 -19.7599
162000 -483.113 7.33444 -18.3372
164000 -481.934 6.14711 -16.3796
166000 -480.969 4.48001 -14.033
168000 -480.246 2.47131 -11.3694
170000 -479.814 0.152429 -8.58506
172000 -479.696 -2.2986 -5.79011
174000 -479.898 -4.76479 -3.16176
176000 -480.391 -6.92487 -0.753838
178000 -481.144 -8.64141 1.28876
180000 -482.085 -9.75884 2.98939
182000 -483.129 -10.0763 4.2796
184000 -484.213 -9.58127 5.26926
186000 -485.233 -8.31394 6.02875
188000 -486.13 -6.41078 6.61626
190000 -486.847 -4.06609 7.26592
192000 -487.344 -1.51345 7.9259
194000 -487.634 0.925543 8.83164
196000 -487.732 3.06493 9.96138
198000 -487.679 4.70258 11.3434
200000 -487.559 5.73475 12.9373
