# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -491.29 -8.10269 -19.3987
2000 -489.633 -8.14812 -20.45
4000 -487.993 -7.68888 -21.0373
6000 -486.411 -6.65602 -21.1161
8000 -484.974 -5.37093 -20.7824
10000 -483.699 -3.68394 -19.947
12000 -482.592 -1.96925 -18.7261
14000 -481.679 -0.129319 -17.0834
16000 -480.995 1.61039 -15.0858
18000 -480.532 3.15555 -12.8452
20000 -480.338 4.57201 -10.3478
22000 -480.369 5.61855 -7.80124
24000 -480.633 6.56223 -5.10471
26000 -481.113 7.23532 -2.45686
28000 -481.736 7.72427 0.160328
30000 -482.518 8.04215 2.65175
32000 -483.402 8.07722 4.97669
34000 -484.362 7.90789 7.11783
36000 -485.391 7.37812 9.03412
38000 -486.451 6.60984 10.756
40000 -487.507 5.56276 12.2682
42000 -488.54 4.20616 13.5762
44000 -489.5 2.72523 14.7387
46000 -490.376 1.13004 15.6996
48000 -491.14 -0.360999 16.5647
50000 -491.8 -1.69433 17.2465
52000 -492.389 -2.70433 17.7866
54000 -492.924 -3.32325 18.2165
56000 -493.431 -3.57089 18.3775
58000 -493.954 -3.39904 18.3245
60000 -494.504 -2.92773 17.9436
62000 -495.073 -2.25702 17.2739
64000 -495.674 -1.51979 16.2061
66000 -496.277 -0.869532 14.752
68000 -496.837 -0.429561 12.8668
70000 -497.328 -0.340895 10.577
72000 -497.705 -0.513977 7.92855
74000 -497.918 -1.07544 4.93901
76000 -497.941 -1.83732 1.68221
78000 -497.748 -2.75425 -1.73742
80000 -497.308 -3.64788 -5.24363
82000 -496.645 -4.40144 -8.75821
84000 -495.738 -4.89017 -12.1022
86000 -494.689 -5.00975 -15.2734
88000 -493.497 -4.69668 -18.0811
90000 -492.236 -3.97925 -20.5106
92000 -490.959 -2.95127 -22.5146
94000 -489.709 -1.61991 -24.0148
96000 -488.512 -0.165143 -24.9607
98000 -487.427 1.36278 -25.4321
100000 -486.457 2.83696 -25.3651
102000 -485.651 4.24177 -24.8151
104000 -484.965 5.43488 -23.8086
106000 -484.459 6.50661 -22.4423
108000 -484.099 7.34626 -20.7173
110000 -483.886 8.06866 -18.6739
112000 -483.836 8.55151 -16.4315
114000 -483.919 8.8894 -13.9927
116000 -484.143 8.98602 -11.4466
118000 -484.476 8.78112 -8.82108
120000 -484.889 8.27315 -6.15178
122000 -485.37 7.41293 -3.48682
124000 -485.88 6.19008 -0.836133
126000 -486.374 4.63956 1.7837
128000 -486.855 2.82724 4.27671
130000 -487.27 0.862169 6.75526
132000 -487.619 -1.10419 9.14868
134000 -487.896 -2.90389 11.4549
136000 -488.138 -4.38835 13.6638
138000 -488.356 -5.4715 15.7567
140000 -488.6 -6.03092 17.6717
142000 -488.904 -6.07507 19.4017
144000 -489.296 -5.64215 20.8725
146000 -489.803 -4.84563 21.9917
148000 -490.424 -3.79715 22.7647
150000 -491.183 -2.69975 23.0625
152000 -492.019 -1.68213 22.8529
154000 -492.933 -0.854587 22.133
156000 -493.85 -0.384976 20.8473
158000 -494.728 -0.170206 19.036
160000 -495.527 -0.285823 16.6851
162000 -496.169 -0.586401 13.8753
164000 -496.655 -1.07125 10.6232
166000 -496.935 -1.51824 7.08822
168000 -497.013 -1.83791 3.33334
170000 -496.909 -1.99416 -0.551146
172000 -496.626 -1.87915 -4.38485
174000 -496.196 -1.482 -8.10823
176000 -495.655 -0.825107 -11.6332
178000 -495.01 -0.00627906 -14.8139
180000 -494.317 0.982888 -17.6192
182000 -493.59 2.005 -20.0246
184000 -492.866 3.03408 -21.932
186000 -492.148 4.00354 -23.3699
188000 -491.471 4.85592 -24.3465
190000 -490.826 5.67111 -24.8599
192000 -490.234 6.32287 -24.9255
194000 -489.706 6.87139 -24.5795
196000 -489.245 7.35668 -23.8741
198000 -488.854 7.64027 -22.8229
200000 -488.534 7.75189 -21.4599
