# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -491.29 -8.10269 -19.3987
2000 -489.212 -9.11375 -19.223
4000 -487.259 -9.92471 -17.3652
6000 -485.564 -10.4624 -13.9248
8000 -484.282 -10.7219 -9.52823
10000 -483.486 -10.6897 -4.19614
12000 -483.193 -10.3622 1.28431
14000 -483.419 -9.75621 6.84334
16000 -484.166 -8.94225 11.8562
18000 -485.374 -7.97412 16.0351
20000 -486.997 -6.86525 19.2093
22000 -488.872 -5.78833 20.8946
24000 -490.923 -4.64698 21.303
26000 -492.918 -3.57678 20.2177
28000 -494.762 -2.62317 17.7646
30000 -496.302 -1.67997 14.0772
32000 -497.423 -0.835337 9.39513
34000 -498.076 -0.0339368 4.01557
36000 -498.193 0.759101 -1.66551
38000 -497.768 1.57724 -7.15386
40000 -496.842 2.41082 -12.1318
42000 -495.508 3.27242 -16.1213
44000 -493.843 4.12566 -18.758
46000 -492 4.98344 -19.882
48000 -490.152 5.75603 -19.3577
50000 -488.412 6.43655 -17.2604
52000 -486.981 6.93558 -13.6846
54000 -485.963 7.24119 -9.03304
56000 -485.452 7.27915 -3.68161
58000 -485.492 7.09787 1.92259
60000 -486.058 6.67822 7.26436
62000 -487.113 6.06955 11.905
64000 -488.554 5.33522 15.407
66000 -490.248 4.55403 17.4079
68000 -492.044 3.80373 17.7476
70000 -493.795 3.16265 16.3051
72000 -495.293 2.62356 13.1978
74000 -496.416 2.27864 8.5862
76000 -497.025 2.13172 2.86647
78000 -497.041 2.13359 -3.44343
80000 -496.412 2.2832 -9.93983
82000 -495.173 2.48779 -15.8647
84000 -493.389 2.6714 -20.7945
86000 -491.209 2.89319 -24.1923
88000 -488.779 2.92054 -25.7507
90000 -486.299 2.90537 -25.2725
92000 -483.986 2.74534 -22.8019
94000 -481.986 2.47522 -18.4869
96000 -480.483 2.13785 -12.7359
98000 -479.583 1.78929 -6.00797
100000 -479.36 1.42744 1.15104
102000 -479.835 1.14198 8.16102
104000 -480.962 0.91325 14.4829
106000 -482.669 0.756528 19.6517
108000 -484.8 0.659468 23.2453
110000 -487.205 0.58548 25.0805
112000 -489.689 0.503697 25.0446
114000 -492.091 0.296827 23.2487
116000 -494.214 0.0205723 19.7778
118000 -495.932 -0.454454 15.0423
120000 -497.131 -1.10409 9.37681
122000 -497.716 -1.94489 3.32749
124000 -497.71 -2.89466 -2.72263
126000 -497.114 -3.99532 -8.14874
128000 -496.022 -5.08428 -12.5997
130000 -494.532 -6.16351 -15.7544
132000 -492.798 -7.15768 -17.3805
134000 -490.964 -7.94193 -17.4098
136000 -489.182 -8.5297 -15.8785
138000 -487.61 -8.88161 -12.9987
140000 -486.381 -8.94896 -9.00028
142000 -485.571 -8.79912 -4.30392
144000 -485.259 -8.45163 0.750082
146000 -485.457 -7.89154 5.77807
148000 -486.137 -7.23931 10.3873
150000 -487.254 -6.50134 14.2528
152000 -488.712 -5.7294 17.0987
154000 -490.402 -4.88689 18.7473
156000 -492.194 -4.11439 18.986
158000 -493.959 -3.28411 17.7969
160000 -495.547 -2.45736 15.2451
162000 -496.839 -1.58953 11.4175
164000 -497.709 -0.652423 6.58601
166000 -498.097 0.317184 1.06099
168000 -497.921 1.38603 -4.7624
170000 -497.208 2.51337 -10.3463
172000 -495.979 3.6654 -15.3117
174000 -494.341 4.83617 -19.1571
176000 -492.42 5.96902 -21.5463
178000 -490.344 6.9648 -22.2318
180000 -488.328 7.82666 -21.1747
182000 -486.499 8.44944 -18.3746
184000 -485.021 8.82941 -14.0873
186000 -484.038 8.91242 -8.67424
188000 -483.616 8.73382 -2.60551
190000 -483.789 8.28689 3.56626
192000 -484.552 7.59143 9.35328
194000 -485.835 6.74091 14.1897
196000 -487.515 5.7941 17.6907
198000 -489.454 4.83105 19.5253
200000 -491.455 3.87121 19.4774
