# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -491.29 -8.10269 -19.3987
2000 -489.275 -8.5691 -20.082
4000 -487.265 -8.68332 -19.7406
6000 -485.329 -8.36168 -18.3297
8000 -483.593 -7.7978 -16.112
10000 -482.095 -6.85527 -12.9722
12000 -480.887 -5.77509 -9.2443
14000 -480.01 -4.47492 -4.93646
16000 -479.532 -3.12646 -0.309089
18000 -479.46 -1.84771 4.39947
20000 -479.833 -0.590584 9.07821
22000 -480.604 0.365995 13.2798
24000 -481.758 1.23159 17.1168
26000 -483.217 1.82078 20.1488
28000 -484.873 2.17812 22.3728
30000 -486.671 2.36606 23.6779
32000 -488.494 2.29716 23.8776
34000 -490.287 2.13806 23.1043
36000 -491.977 1.8092 21.256
38000 -493.493 1.49713 18.5117
40000 -494.782 1.20235 14.9392
42000 -495.774 0.995544 10.6843
44000 -496.441 0.877741 5.973
46000 -496.742 0.912558 0.988121
48000 -496.707 1.11902 -4.02414
50000 -496.329 1.48231 -8.91176
52000 -495.656 2.01397 -13.3837
54000 -494.733 2.65882 -17.3816
56000 -493.606 3.393 -20.6934
58000 -492.334 4.19322 -23.1572
60000 -490.961 5.01287 -24.8417
62000 -489.572 5.80697 -25.5461
64000 -488.213 6.59302 -25.3279
66000 -486.94 7.33569 -24.2087
68000 -485.849 7.93127 -22.2666
70000 -484.939 8.41944 -19.5457
72000 -484.295 8.78178 -16.2186
74000 -483.91 8.93966 -12.3998
76000 -483.812 8.96176 -8.30745
78000 -484.009 8.72144 -4.08104
80000 -484.46 8.25416 0.0613702
82000 -485.165 7.58005 4.03398
84000 -486.076 6.68789 7.63021
86000 -487.158 5.6133 10.7455
88000 -488.359 4.41398 13.2773
90000 -489.647 3.15725 15.1519
92000 -490.934 1.94634 16.3763
94000 -492.21 0.844714 16.8928
96000 -493.417 -0.082685 16.7166
98000 -494.53 -0.742413 15.9041
100000 -495.527 -1.16318 14.4529
102000 -496.395 -1.25258 12.4618
104000 -497.11 -1.1079 9.92321
106000 -497.641 -0.706205 7.0248
108000 -498.003 -0.162227 3.78391
110000 -498.15 0.461937 0.323745
112000 -498.106 1.03637 -3.16336
114000 -497.84 1.53798 -6.59455
116000 -497.379 1.8293 -9.76467
118000 -496.72 1.84675 -12.5443
120000 -495.881 1.62967 -14.7737
122000 -494.886 1.04317 -16.3781
124000 -493.748 0.176412 -17.2099
126000 -492.522 -0.976934 -17.2969
128000 -491.204 -2.32883 -16.5238
130000 -489.866 -3.80942 -14.9868
132000 -488.561 -5.30523 -12.7117
134000 -487.332 -6.71005 -9.76436
136000 -486.24 -7.9051 -6.34103
138000 -485.349 -8.81348 -2.50385
140000 -484.672 -9.38121 1.56653
142000 -484.265 -9.50853 5.75909
144000 -484.157 -9.24969 9.84725
146000 -484.353 -8.5592 13.6747
148000 -484.874 -7.56988 17.1817
150000 -485.685 -6.33308 20.0614
152000 -486.786 -4.98902 22.3026
154000 -488.11 -3.64808 23.7583
156000 -489.598 -2.38774 24.2799
158000 -491.184 -1.3768 23.8634
160000 -492.745 -0.635625 22.4949
162000 -494.221 -0.2585 20.1808
164000 -495.507 -0.259751 17.0222
166000 -496.534 -0.560516 13.1092
168000 -497.241 -1.1845 8.60802
170000 -497.577 -2.0022 3.75846
172000 -497.49 -2.93138 -1.23704
174000 -497.002 -3.84627 -6.19717
176000 -496.087 -4.66975 -10.8207
178000 -494.833 -5.33514 -14.9133
180000 -493.26 -5.70247 -18.3183
182000 -491.477 -5.78659 -20.7938
184000 -489.556 -5.56862 -22.3177
186000 -487.591 -5.04923 -22.8083
188000 -485.68 -4.2501 -22.2268
190000 -483.9 -3.26261 -20.6232
192000 -482.343 -2.16626 -18.0994
194000 -481.071 -0.952747 -14.7826
196000 -480.135 0.192167 -10.8115
198000 -479.571 1.30263 -6.37222
200000 -479.423 2.26585 -1.68982
