# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -491.29 -8.10269 -19.3987
2000 -490.267 -7.65051 -20.6124
4000 -489.337 -6.59093 -21.7909
6000 -488.545 -4.91862 -22.9005
8000 -487.944 -3.08179 -23.87
10000 -487.544 -0.951344 -24.6828
12000 -487.301 0.994512 -25.3088
14000 -487.222 2.87342 -25.672
16000 -487.297 4.43618 -25.7943
18000 -487.489 5.6547 -25.6993
20000 -487.825 6.59082 -25.3315
22000 -488.232 7.09091 -24.7971
24000 -488.723 7.44034 -24.0405
26000 -489.249 7.44865 -23.1478
28000 -489.741 7.25516 -22.158
30000 -490.225 6.74899 -21.0871
32000 -490.619 5.86422 -20.0208
34000 -490.921 4.63371 -19.0019
36000 -491.104 2.90265 -18.0362
38000 -491.108 0.901036 -17.154
40000 -490.93 -1.41272 -16.4148
42000 -490.511 -3.86403 -15.8215
44000 -489.851 -6.15225 -15.4238
46000 -488.991 -8.14205 -15.1403
48000 -487.935 -9.54257 -15.0091
50000 -486.783 -10.2693 -15.021
52000 -485.608 -10.2012 -15.1502
54000 -484.464 -9.37409 -15.3463
56000 -483.449 -7.90013 -15.6356
58000 -482.613 -5.8996 -15.8906
60000 -481.971 -3.61915 -16.1635
62000 -481.576 -1.23445 -16.3823
64000 -481.393 1.04503 -16.5406
66000 -481.419 3.11783 -16.6097
68000 -481.639 4.87324 -16.5832
70000 -482.013 6.31363 -16.4363
72000 -482.526 7.42069 -16.1643
74000 -483.15 8.25938 -15.7572
76000 -483.826 8.75077 -15.2295
78000 -484.554 8.91476 -14.5662
80000 -485.279 8.69465 -13.7741
82000 -485.969 8.09873 -12.878
84000 -486.587 6.94116 -11.8958
86000 -487.077 5.33654 -10.8665
88000 -487.408 3.23431 -9.74229
90000 -487.515 0.762767 -8.62164
92000 -487.378 -1.93448 -7.43787
94000 -486.997 -4.58303 -6.2857
96000 -486.34 -7.00032 -5.14397
98000 -485.502 -8.89836 -4.05197
100000 -484.511 -10.127 -3.05753
102000 -483.439 -10.5951 -2.09467
104000 -482.397 -10.2624 -1.22477
106000 -481.43 -9.15936 -0.496499
108000 -480.604 -7.54649 0.196928
110000 -479.965 -5.48503 0.6787
112000 -479.543 -3.32268 1.09164
114000 -479.325 -1.07821 1.41807
116000 -479.333 0.972064 1.56585
118000 -479.532 2.81908 1.70512
120000 -479.922 4.42239 1.73945
122000 -480.441 5.73813 1.70056
124000 -481.088 6.84826 1.70472
126000 -481.83 7.65778 1.68084
128000 -482.632 8.22694 1.68476
130000 -483.473 8.42333 1.79392
132000 -484.325 8.26497 1.94337
134000 -485.126 7.59738 2.26533
136000 -485.844 6.42231 2.69009
138000 -486.44 4.74842 3.28442
140000 -486.847 2.64277 4.01258
142000 -487.043 0.239607 4.94356
144000 -486.995 -2.26471 6.01999
146000 -486.726 -4.5997 7.2252
148000 -486.238 -6.58917 8.50919
150000 -485.609 -7.99641 9.93449
152000 -484.883 -8.7379 11.3129
154000 -484.142 -8.78164 12.7348
156000 -483.445 -8.15958 14.0675
158000 -482.849 -6.99368 15.2965
160000 -482.396 -5.46803 16.3865
162000 -482.113 -3.75352 17.2599
164000 -482.003 -2.05318 17.9435
166000 -482.067 -0.403394 18.3786
168000 -482.288 1.01532 18.6264
170000 -482.65 2.28277 18.6039
172000 -483.135 3.39264 18.449
174000 -483.702 4.30769 18.0516
176000 -484.364 5.10173 17.5641
178000 -485.085 5.74172 16.9644
180000 -485.843 6.19954 16.3857
182000 -486.632 6.36084 15.7601
184000 -487.418 6.17943 15.2666
186000 -488.153 5.59863 14.8596
188000 -488.82 4.5265 14.6408
190000 -489.35 3.10013 14.5935
192000 -489.727 1.34296 14.8036
194000 -489.924 -0.5327 15.2595
196000 -489.929 -2.40456 15.9241
198000 -489.776 -4.02141 16.8185
200000 -489.489 -5.22839 17.8648
