# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1413.51 1.24053 28.1016
2000 -1416.33 1.12199 27.1948
4000 -1418.95 0.916656 24.129
6000 -1421.01 0.813241 19.7592
8000 -1422.72 0.582858 13.0232
10000 -1423.65 0.598131 5.49224
12000 -1423.79 0.63147 -3.14618
14000 -1423.07 0.590172 -11.8823
16000 -1421.55 0.553646 -19.7207
18000 -1419.34 0.288096 -26.2177
20000 -1416.6 -0.0948961 -29.8537
22000 -1413.61 -0.446383 -31.0093
24000 -1410.68 -0.733893 -28.8738
26000 -1408.06 -1.01113 -24.2174
28000 -1405.97 -1.08557 -17.626
30000 -1404.63 -1.16919 -9.6307
32000 -1404.07 -1.27306 -1.33066
34000 -1404.32 -1.3382 7.02637
36000 -1405.34 -1.5911 14.4002
38000 -1407.03 -1.76895 20.9333
40000 -1409.27 -1.8876 25.6498
42000 -1411.88 -1.86216 28.3988
44000 -1414.61 -1.70507 28.9425
46000 -1417.33 -1.56574 27.0305
48000 -1419.8 -1.36414 23.4727
50000 -1421.74 -1.35316 18.0881
52000 -1423.19 -1.37877 11.6801
54000 -1423.93 -1.44926 4.16746
56000 -1423.87 -1.5555 -3.87727
58000 -1423.13 -1.56446 -11.9776
60000 -1421.52 -1.40431 -19.6302
62000 -1419.27 -1.16516 -25.6077
64000 -1416.58 -1.01813 -29.491
66000 -1413.62 -0.853958 -30.0544
68000 -1410.8 -0.808972 -27.6604
70000 -1408.33 -0.767697 -22.5634
72000 -1406.48 -0.721672 -15.3506
74000 -1405.35 -0.644389 -7.33386
76000 -1405.02 -0.415362 1.00561
78000 -1405.48 -0.208424 8.56109
80000 -1406.64 0.123069 15.3455
82000 -1408.4 0.295964 20.9101
84000 -1410.67 0.313638 25.0657
86000 -1413.22 0.310577 27.4962
88000 -1415.91 0.196884 27.7825
90000 -1418.57 0.0865736 25.9726
92000 -1420.89 0.123367 21.9392
94000 -1422.77 0.193652 16.2326
96000 -1424.02 0.33159 8.96075
98000 -1424.5 0.515494 0.852309
100000 -1424.22 0.613807 -7.59189
102000 -1423.11 0.659328 -15.8134
104000 -1421.24 0.728236 -22.9097
106000 -1418.75 0.793737 -28.3835
108000 -1415.83 0.92438 -31.3449
110000 -1412.79 1.18525 -31.5026
112000 -1409.84 1.50237 -28.7458
114000 -1407.33 1.7535 -23.4167
116000 -1405.43 1.8946 -16.0732
118000 -1404.31 1.9693 -7.48858
120000 -1404.04 1.80776 1.24331
122000 -1404.6 1.66902 9.51138
124000 -1405.92 1.59667 16.7057
126000 -1407.88 1.54486 22.4457
128000 -1410.28 1.55198 26.1832
130000 -1412.97 1.64416 27.8771
132000 -1415.72 1.62999 27.5343
134000 -1418.3 1.53071 25.0724
136000 -1420.59 1.34245 20.876
138000 -1422.37 1.13574 15.1096
140000 -1423.51 0.998821 7.91107
142000 -1423.92 0.859591 -0.266187
144000 -1423.48 0.884414 -8.94999
146000 -1422.21 0.751884 -17.382
148000 -1420.18 0.644636 -24.5717
150000 -1417.53 0.414659 -29.4622
152000 -1414.58 0.0479091 -31.5113
154000 -1411.54 -0.385194 -30.3811
156000 -1408.73 -0.736952 -26.3753
158000 -1406.44 -1.06493 -20.1899
160000 -1404.81 -1.22074 -12.4376
162000 -1403.99 -1.29806 -4.17041
164000 -1403.96 -1.3851 4.1101
166000 -1404.72 -1.44501 11.8439
168000 -1406.19 -1.59039 18.6707
170000 -1408.23 -1.67989 24.1602
172000 -1410.73 -1.82926 27.703
174000 -1413.48 -1.79995 29.104
176000 -1416.25 -1.63888 28.1652
178000 -1418.8 -1.42811 25.0309
180000 -1420.99 -1.30212 20.1288
182000 -1422.62 -1.09256 13.8192
184000 -1423.57 -1.15678 6.55643
186000 -1423.81 -1.20035 -1.31125
188000 -1423.27 -1.24851 -9.42532
190000 -1421.93 -1.29486 -17.1637
192000 -1419.93 -1.20092 -23.7286
194000 -1417.36 -1.09784 -28.2642
196000 -1414.49 -0.875381 -30.0061
198000 -1411.61 -0.772617 -28.7356
200000 -1408.98 -0.778002 -24.4448
