# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1413.51 1.24053 28.1016
2000 -1415.33 1.41659 27.6936
4000 -1417.13 1.50032 26.3716
6000 -1418.66 1.94084 24.6333
8000 -1420.23 1.54886 21.7712
10000 -1421.57 1.56512 18.5546
12000 -1422.65 1.21232 14.7627
14000 -1423.45 0.865253 10.5001
16000 -1424.03 0.893221 5.9448
18000 -1424.3 0.718168 0.996012
20000 -1424.28 0.943042 -4.02017
22000 -1424.01 0.817269 -9.17508
24000 -1423.39 0.869388 -13.8966
26000 -1422.51 0.736351 -18.642
28000 -1421.35 0.543593 -22.722
30000 -1419.94 0.553279 -26.0577
32000 -1418.39 0.486657 -28.7887
34000 -1416.71 0.59696 -30.2516
36000 -1414.95 0.522293 -30.9492
38000 -1413.22 0.570933 -30.3385
40000 -1411.49 0.248993 -28.7436
42000 -1409.89 -0.0246315 -26.1352
44000 -1408.47 -0.322263 -22.6094
46000 -1407.19 -0.589887 -18.5441
48000 -1406.24 -0.654457 -13.8462
50000 -1405.48 -0.756637 -8.91451
52000 -1405.06 -0.719798 -3.76745
54000 -1404.94 -0.993075 1.25439
56000 -1405.05 -1.131 6.14937
58000 -1405.44 -1.50219 10.7161
60000 -1406.06 -1.7684 15.0228
62000 -1406.91 -1.77613 18.9178
64000 -1407.94 -1.91743 22.1515
66000 -1409.19 -1.72558 24.9323
68000 -1410.55 -1.77037 26.9849
70000 -1412.04 -1.75732 28.4127
72000 -1413.58 -1.78312 29.0082
74000 -1415.09 -1.78914 28.8092
76000 -1416.64 -1.55277 27.8493
78000 -1418.1 -1.30398 26.0619
80000 -1419.45 -0.781826 23.7205
82000 -1420.74 -0.424636 20.5236
84000 -1421.81 -0.0224079 16.9585
86000 -1422.68 0.157738 12.8499
88000 -1423.33 0.239626 8.19319
90000 -1423.69 0.37461 3.33088
92000 -1423.76 0.354835 -1.82268
94000 -1423.54 0.608236 -7.07557
96000 -1423.01 0.703168 -12.3547
98000 -1422.2 0.745675 -17.3382
100000 -1421.09 0.725214 -22.0184
102000 -1419.74 0.59231 -25.961
104000 -1418.19 0.466457 -29.0618
106000 -1416.45 0.435987 -31.3749
108000 -1414.64 0.679789 -32.4178
110000 -1412.8 0.828868 -32.4506
112000 -1411.02 1.26934 -31.3263
114000 -1409.39 1.5314 -29.1295
116000 -1407.9 1.68736 -25.9857
118000 -1406.66 1.84509 -22.0125
120000 -1405.64 1.89065 -17.4296
122000 -1404.93 1.99836 -12.4052
124000 -1404.52 2.09099 -7.31238
126000 -1404.42 2.31353 -2.13017
128000 -1404.62 2.23043 2.9383
130000 -1405.11 2.14562 7.81996
132000 -1405.86 1.86051 12.264
134000 -1406.8 1.40881 16.3575
136000 -1407.99 1.08964 19.946
138000 -1409.3 0.77953 22.9017
140000 -1410.75 0.583712 25.308
142000 -1412.33 0.43306 26.8483
144000 -1413.95 0.263601 27.7967
146000 -1415.57 -0.0675156 27.8557
148000 -1417.18 -0.380957 27.1585
150000 -1418.68 -0.732793 25.7756
152000 -1420.05 -1.02681 23.6287
154000 -1421.29 -1.03286 20.9103
156000 -1422.31 -1.08574 17.5652
158000 -1423.14 -1.05249 13.813
160000 -1423.75 -1.10005 9.65393
162000 -1424.06 -1.26105 5.06419
164000 -1424.14 -1.3957 0.278166
166000 -1423.88 -1.52662 -4.63958
168000 -1423.32 -1.48862 -9.59115
170000 -1422.53 -1.35312 -14.3805
172000 -1421.44 -1.01243 -18.8175
174000 -1420.14 -0.946546 -22.7915
176000 -1418.68 -0.879853 -26.0195
178000 -1417.02 -0.874499 -28.3226
180000 -1415.23 -1.10713 -29.7137
182000 -1413.42 -1.19017 -29.9824
184000 -1411.57 -1.17337 -29.1789
186000 -1409.81 -1.10644 -27.2618
188000 -1408.23 -1.10793 -24.5297
190000 -1406.8 -1.0294 -20.9158
192000 -1405.63 -1.12216 -16.6617
194000 -1404.69 -1.24828 -12.0468
196000 -1404.03 -1.22631 -7.05481
198000 -1403.67 -1.06782 -2.02213
200000 -1403.6 -0.660674 2.91618
