# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1413.51 1.24053 28.1016
2000 -1416.15 0.942478 27.417
4000 -1418.65 0.623559 24.7841
6000 -1420.66 0.213422 20.8235
8000 -1422.38 0.262589 14.4822
10000 -1423.41 0.181077 7.38096
12000 -1423.71 0.168391 -0.601198
14000 -1423.29 -0.0551314 -8.4524
16000 -1422.15 -0.505007 -15.6031
18000 -1420.43 -0.779652 -22.0994
20000 -1418.21 -1.01202 -26.7366
22000 -1415.6 -0.914862 -29.6978
24000 -1412.92 -0.854093 -29.716
26000 -1410.36 -0.780862 -26.9162
28000 -1408.08 -0.771782 -21.6748
30000 -1406.44 -0.63657 -14.7846
32000 -1405.42 -0.277187 -7.21628
34000 -1405.07 0.163323 0.448976
36000 -1405.42 0.841887 7.29545
38000 -1406.39 1.19188 14.1444
40000 -1407.91 1.36311 19.9787
42000 -1409.92 1.42305 24.528
44000 -1412.3 1.41416 27.4169
46000 -1414.78 1.58326 27.9576
48000 -1417.3 1.75176 26.5034
50000 -1419.55 1.79264 23.2093
52000 -1421.45 1.51421 18.7648
54000 -1422.89 1.22292 12.7218
56000 -1423.69 0.910949 5.71913
58000 -1423.85 0.761669 -2.12901
60000 -1423.19 0.645881 -10.5974
62000 -1421.83 0.330041 -18.1799
64000 -1419.86 -0.00333705 -24.4242
66000 -1417.36 -0.616691 -28.3998
68000 -1414.71 -1.00806 -30.1328
70000 -1411.95 -1.17849 -29.3043
72000 -1409.41 -1.29129 -25.999
74000 -1407.29 -1.17989 -20.6311
76000 -1405.75 -1.21615 -13.3424
78000 -1404.96 -1.23393 -5.33611
80000 -1404.9 -1.1422 2.8191
82000 -1405.54 -0.863004 10.0452
84000 -1406.79 -0.432195 16.3072
86000 -1408.51 0.0565396 21.2597
88000 -1410.64 0.331679 24.9863
90000 -1413.09 0.389252 27.4827
92000 -1415.61 0.438503 27.903
94000 -1418.14 0.464042 26.3195
96000 -1420.42 0.66352 22.554
98000 -1422.23 0.90319 17.2331
100000 -1423.55 0.902508 10.6801
102000 -1424.17 0.816668 3.43438
104000 -1424.11 0.633992 -4.22251
106000 -1423.33 0.518752 -12.4188
108000 -1421.8 0.466878 -19.9051
110000 -1419.64 0.548525 -26.4008
112000 -1416.93 0.391891 -30.5966
114000 -1414.02 0.00870597 -31.7459
116000 -1411.11 -0.393713 -30.0906
118000 -1408.51 -0.809424 -25.7712
120000 -1406.46 -1.06458 -19.7198
122000 -1404.99 -1.19777 -12.3541
124000 -1404.28 -1.28928 -4.43393
126000 -1404.3 -1.53608 3.71328
128000 -1405.07 -1.77043 11.4767
130000 -1406.53 -1.89014 18.0002
132000 -1408.49 -1.81259 23.1282
134000 -1410.87 -1.43864 26.3615
136000 -1413.44 -1.22324 27.8615
138000 -1416.04 -0.946961 27.6787
140000 -1418.57 -0.793918 25.8227
142000 -1420.84 -0.82059 22.2368
144000 -1422.67 -0.404288 16.8654
146000 -1423.96 -0.0461813 9.98642
148000 -1424.53 0.334827 2.15117
150000 -1424.32 0.763103 -5.97431
152000 -1423.37 0.871035 -14.0113
154000 -1421.71 0.89324 -21.1668
156000 -1419.41 0.987805 -27.0691
158000 -1416.67 1.09059 -31.1895
160000 -1413.67 1.1321 -32.5454
162000 -1410.64 0.956311 -30.9587
164000 -1407.93 0.504785 -26.3643
166000 -1405.78 -0.0835534 -19.5358
168000 -1404.35 -0.637722 -11.518
170000 -1403.69 -0.977453 -3.28118
172000 -1403.82 -1.16155 4.67289
174000 -1404.65 -1.31374 12.1339
176000 -1406.13 -1.54794 18.5834
178000 -1408.21 -1.78901 23.9295
180000 -1410.64 -1.83612 27.5219
182000 -1413.34 -1.78854 28.9038
184000 -1416.05 -1.47886 28.1227
186000 -1418.59 -1.20404 25.5471
188000 -1420.83 -1.13265 21.3723
190000 -1422.6 -1.06064 16.0393
192000 -1423.84 -1.02794 9.62177
194000 -1424.4 -0.863147 1.94285
196000 -1424.23 -0.42953 -6.38557
198000 -1423.27 -0.0490091 -14.6293
200000 -1421.56 0.24097 -21.9126
