# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -89.0193 0.957457 6.22654
4000 -89.6186 1.65787 5.55288
6000 -90.1439 2.33204 4.48029
8000 -90.5523 2.96155 3.00107
10000 -90.815 3.55004 1.22965
12000 -90.9002 4.08046 -0.772003
14000 -90.7922 4.50149 -2.78378
16000 -90.5016 4.79806 -4.65049
18000 -90.047 4.9576 -6.117
20000 -89.4801 4.98498 -6.98502
22000 -88.8514 4.90074 -7.22173
24000 -88.247 4.71899 -6.74242
26000 -87.6985 4.46529 -5.69213
28000 -87.28 4.1089 -4.23706
30000 -87.0084 3.6657 -2.50185
32000 -86.8997 3.11827 -0.707723
34000 -86.9609 2.48567 1.01949
36000 -87.1685 1.81633 2.56523
38000 -87.505 1.12914 3.77573
40000 -87.9277 0.466998 4.56991
42000 -88.4013 -0.115305 4.84647
44000 -88.8604 -0.669937 4.61564
46000 -89.2695 -1.15698 3.88557
48000 -89.5825 -1.5775 2.77986
50000 -89.7569 -1.96927 1.40217
52000 -89.7889 -2.27531 -0.221443
54000 -89.6423 -2.47948 -1.94653
56000 -89.3235 -2.57255 -3.7503
58000 -88.8312 -2.54053 -5.43917
60000 -88.1859 -2.412 -6.83479
62000 -87.4338 -2.21921 -7.67667
64000 -86.6299 -1.98486 -7.78956
66000 -85.8701 -1.74248 -7.08857
68000 -85.2132 -1.46782 -5.59295
70000 -84.7464 -1.18487 -3.54371
72000 -84.501 -0.86173 -1.13702
74000 -84.4984 -0.55121 1.32894
76000 -84.7427 -0.235246 3.66052
78000 -85.2021 0.0181043 5.74805
80000 -85.8572 0.206894 7.48144
82000 -86.6651 0.321509 8.84006
84000 -87.58 0.347814 9.64834
86000 -88.5489 0.34662 9.90172
88000 -89.5056 0.290453 9.47193
90000 -90.3953 0.191134 8.46526
92000 -91.1511 0.0296952 6.96309
94000 -91.7427 -0.205533 5.07714
96000 -92.1301 -0.527983 2.95194
98000 -92.2966 -0.909944 0.651112
100000 -92.2272 -1.32528 -1.66584
102000 -91.9313 -1.72632 -3.87595
104000 -91.426 -2.08563 -5.73728
106000 -90.7587 -2.382 -7.07462
108000 -89.9898 -2.61187 -7.70701
110000 -89.1977 -2.77614 -7.54369
112000 -88.4509 -2.90302 -6.66901
114000 -87.8243 -2.93683 -5.19819
116000 -87.3539 -2.88035 -3.41367
118000 -87.0689 -2.72742 -1.51427
120000 -86.9709 -2.42208 0.287513
122000 -87.0414 -2.03729 1.89121
124000 -87.2687 -1.54669 3.20641
126000 -87.6071 -1.02495 4.1891
128000 -88.0425 -0.450644 4.79224
130000 -88.5146 0.126949 4.94834
132000 -89.0002 0.737655 4.6296
134000 -89.431 1.37108 3.86154
136000 -89.7831 2.04707 2.66217
138000 -90.0094 2.69381 1.14443
140000 -90.0858 3.33572 -0.587108
142000 -89.9958 3.88722 -2.4097
144000 -89.7404 4.33529 -4.14829
146000 -89.3253 4.674 -5.63418
148000 -88.7968 4.90981 -6.70231
150000 -88.1863 5.04492 -7.184
152000 -87.568 5.08949 -6.99809
154000 -86.9947 5.04686 -6.1662
156000 -86.5344 4.8733 -4.73546
158000 -86.2297 4.56662 -2.90798
160000 -86.1089 4.1095 -0.877671
162000 -86.1828 3.53175 1.13735
164000 -86.4358 2.85447 2.98056
166000 -86.8415 2.14941 4.47874
168000 -87.37 1.40364 5.57669
170000 -87.9621 0.681157 6.16036
172000 -88.5825 -0.0691488 6.24934
174000 -89.1715 -0.791879 5.81564
176000 -89.6832 -1.5273 4.93545
178000 -90.0823 -2.20586 3.66075
180000 -90.3253 -2.82309 2.06898
182000 -90.3928 -3.3391 0.213459
184000 -90.2583 -3.73261 -1.79196
186000 -89.9228 -4.00465 -3.81527
188000 -89.3892 -4.17455 -5.63682
190000 -88.7012 -4.25193 -7.0223
192000 -87.9013 -4.23623 -7.76135
194000 -87.0698 -4.17372 -7.72636
196000 -86.2857 -3.96578 -6.8975
198000 -85.617 -3.68296 -5.37014
200000 -85.1347 -3.28757 -3.34251
