# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -88.37 0.0891433 5.70561
4000 -88.3688 -0.0212837 5.05479
6000 -88.3752 -0.180112 4.51858
8000 -88.3994 -0.316777 4.13778
10000 -88.4464 -0.503278 3.92681
12000 -88.4955 -0.579893 3.89052
14000 -88.5635 -0.597265 4.03063
16000 -88.6201 -0.533653 4.35871
18000 -88.6675 -0.423315 4.81177
20000 -88.7106 -0.349968 5.41316
22000 -88.7394 -0.260209 6.09873
24000 -88.7649 -0.184314 6.85238
26000 -88.7756 -0.0597208 7.61801
28000 -88.7761 0.0782392 8.33269
30000 -88.7566 0.20634 8.97343
32000 -88.7359 0.288394 9.46272
34000 -88.7026 0.30609 9.76074
36000 -88.6666 0.351545 9.88743
38000 -88.6392 0.403498 9.77106
40000 -88.5885 0.451522 9.46658
42000 -88.544 0.527918 8.99375
44000 -88.4899 0.49678 8.36526
46000 -88.4438 0.412917 7.65658
48000 -88.4056 0.282812 6.88932
50000 -88.383 0.155377 6.13228
52000 -88.3736 0.0340277 5.42732
54000 -88.3728 -0.0788169 4.81813
56000 -88.3847 -0.223529 4.33929
58000 -88.4215 -0.400562 4.03383
60000 -88.4622 -0.534663 3.88236
62000 -88.5261 -0.601804 3.92443
64000 -88.5817 -0.579251 4.14568
66000 -88.6392 -0.484972 4.51606
68000 -88.6835 -0.399837 5.04528
70000 -88.7169 -0.304949 5.67339
72000 -88.7498 -0.231381 6.40656
74000 -88.7646 -0.143809 7.15992
76000 -88.7743 0.00130204 7.92019
78000 -88.762 0.131655 8.61248
80000 -88.7515 0.237398 9.19532
82000 -88.7159 0.294655 9.59787
84000 -88.6921 0.337273 9.84515
86000 -88.6585 0.358833 9.85202
88000 -88.6157 0.420141 9.67451
90000 -88.5749 0.503386 9.29291
92000 -88.5193 0.511827 8.75382
94000 -88.4716 0.479155 8.0876
96000 -88.4263 0.354336 7.35163
98000 -88.3934 0.230694 6.58223
100000 -88.3776 0.106322 5.83995
102000 -88.3677 -0.0166973 5.16827
104000 -88.3755 -0.12583 4.60792
106000 -88.3967 -0.309934 4.199
108000 -88.4311 -0.444438 3.9424
110000 -88.4893 -0.586045 3.87894
112000 -88.5479 -0.599681 3.99303
114000 -88.6088 -0.553144 4.27619
116000 -88.6604 -0.446508 4.71287
118000 -88.6994 -0.351682 5.289
120000 -88.7363 -0.280188 5.96795
122000 -88.7526 -0.199205 6.7137
124000 -88.7732 -0.0855216 7.46824
126000 -88.7708 0.0548374 8.21508
128000 -88.7632 0.17922 8.85661
130000 -88.7367 0.277309 9.37578
132000 -88.7114 0.318078 9.73114
134000 -88.6782 0.333311 9.86482
136000 -88.6391 0.388879 9.80772
138000 -88.6041 0.463928 9.54167
140000 -88.5499 0.50973 9.0959
142000 -88.5008 0.509585 8.49062
144000 -88.4527 0.436806 7.79741
146000 -88.4101 0.307038 7.03702
148000 -88.3871 0.185663 6.27652
150000 -88.3719 0.0542986 5.55709
152000 -88.3688 -0.0552665 4.9264
154000 -88.3812 -0.204104 4.42437
156000 -88.4119 -0.353656 4.07632
158000 -88.4553 -0.531695 3.89696
160000 -88.5162 -0.592887 3.91224
162000 -88.5751 -0.597915 4.08032
164000 -88.6331 -0.508966 4.44016
166000 -88.6787 -0.404347 4.93581
168000 -88.7151 -0.329555 5.55596
170000 -88.7429 -0.251002 6.26182
172000 -88.7643 -0.155148 7.01533
174000 -88.7741 -0.0283002 7.78161
176000 -88.7725 0.107912 8.47873
178000 -88.7513 0.226179 9.09111
180000 -88.7309 0.293795 9.54281
182000 -88.6966 0.318257 9.80643
184000 -88.662 0.359977 9.8679
186000 -88.631 0.417048 9.73107
188000 -88.5776 0.487666 9.37504
190000 -88.5348 0.516997 8.86794
192000 -88.4793 0.496092 8.22178
194000 -88.4351 0.387203 7.49124
196000 -88.4028 0.254504 6.72623
198000 -88.3809 0.12441 5.97551
200000 -88.3705 0.0170865 5.28602
