# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -88.657 0.455395 5.7113
4000 -88.875 0.628172 4.94363
6000 -89.0414 0.664173 4.13726
8000 -89.1698 0.596545 3.26413
10000 -89.2773 0.319528 2.37114
12000 -89.3589 -0.0799153 1.50208
14000 -89.4498 -0.651868 0.712853
16000 -89.5562 -1.32591 0.0383973
18000 -89.687 -2.03759 -0.54914
20000 -89.8555 -2.7602 -1.12175
22000 -90.0485 -3.38892 -1.72147
24000 -90.2636 -3.92576 -2.38812
26000 -90.4747 -4.28971 -3.11346
28000 -90.6828 -4.46461 -3.81008
30000 -90.8552 -4.45174 -4.48392
32000 -90.9898 -4.20256 -5.09927
34000 -91.0626 -3.73715 -5.67214
36000 -91.0579 -3.06645 -6.2647
38000 -90.9631 -2.17451 -6.79256
40000 -90.7577 -1.15148 -7.23777
42000 -90.4442 -0.0040868 -7.53396
44000 -90.023 1.14092 -7.56858
46000 -89.5064 2.23398 -7.3796
48000 -88.9182 3.16565 -6.93371
50000 -88.2831 3.91551 -6.30597
52000 -87.6325 4.39891 -5.49076
54000 -86.9939 4.62699 -4.48176
56000 -86.3994 4.61709 -3.27917
58000 -85.8839 4.34683 -1.8731
60000 -85.4679 3.88718 -0.320487
62000 -85.1864 3.25943 1.26064
64000 -85.0354 2.51847 2.79482
66000 -85.0281 1.75793 4.1421
68000 -85.1453 1.00718 5.33396
70000 -85.3814 0.382336 6.30137
72000 -85.7032 -0.126978 7.10074
74000 -86.0988 -0.431042 7.681
76000 -86.5358 -0.589701 8.03218
78000 -86.9897 -0.590545 8.11333
80000 -87.4262 -0.43795 7.89061
82000 -87.8404 -0.23369 7.46214
84000 -88.1976 0.0417391 6.84569
86000 -88.5009 0.307563 6.15194
88000 -88.7495 0.53216 5.41246
90000 -88.9495 0.657351 4.62675
92000 -89.0952 0.650606 3.79682
94000 -89.2174 0.511074 2.90359
96000 -89.3099 0.173864 2.01447
98000 -89.3955 -0.292886 1.16856
100000 -89.4901 -0.915473 0.437951
102000 -89.6053 -1.60544 -0.213127
104000 -89.7515 -2.32575 -0.768242
106000 -89.9275 -3.02403 -1.35879
108000 -90.1328 -3.61556 -1.97823
110000 -90.3473 -4.09923 -2.67175
112000 -90.5569 -4.37581 -3.40069
114000 -90.7548 -4.48929 -4.08538
116000 -90.9105 -4.37863 -4.74035
118000 -91.0268 -4.04284 -5.33582
120000 -91.0712 -3.49875 -5.90366
122000 -91.0309 -2.73087 -6.49109
124000 -90.8956 -1.78235 -6.97919
126000 -90.6477 -0.698921 -7.38822
128000 -90.2873 0.448781 -7.57709
130000 -89.8301 1.59737 -7.51887
132000 -89.2777 2.62438 -7.23557
134000 -88.6695 3.49552 -6.69722
136000 -88.023 4.13974 -6.01013
138000 -87.3739 4.51702 -5.10427
140000 -86.7474 4.65711 -4.03725
142000 -86.184 4.53179 -2.73061
144000 -85.7025 4.18397 -1.27556
146000 -85.3403 3.65098 0.319633
148000 -85.1101 2.9706 1.88041
150000 -85.0157 2.21206 3.35595
152000 -85.0597 1.45603 4.63659
154000 -85.2273 0.737907 5.74533
156000 -85.4988 0.161342 6.63836
158000 -85.8555 -0.271823 7.36555
160000 -86.2693 -0.518386 7.84741
162000 -86.7184 -0.614779 8.10796
164000 -87.1672 -0.535125 8.05523
166000 -87.5973 -0.374554 7.74205
168000 -87.9925 -0.117422 7.23393
170000 -88.3246 0.147466 6.57286
172000 -88.6113 0.408855 5.86065
174000 -88.8366 0.59396 5.10307
176000 -89.0127 0.674458 4.30349
178000 -89.1484 0.621786 3.44209
180000 -89.2579 0.394938 2.54539
182000 -89.3428 0.00654842 1.66615
184000 -89.4313 -0.528329 0.864624
186000 -89.528 -1.18496 0.170123
188000 -89.659 -1.89572 -0.434765
190000 -89.8166 -2.60886 -1.00476
192000 -90.0068 -3.2739 -1.59508
194000 -90.2175 -3.82692 -2.25374
196000 -90.4315 -4.22894 -2.96346
198000 -90.6396 -4.44423 -3.67761
200000 -90.8195 -4.47365 -4.35448
