# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -89.0061 0.933045 6.07118
4000 -89.5622 1.60597 5.25066
6000 -90.0143 2.25779 4.02827
8000 -90.3209 2.89328 2.4015
10000 -90.4538 3.49348 0.510091
12000 -90.3853 4.04083 -1.54073
14000 -90.113 4.46566 -3.50262
16000 -89.6555 4.76902 -5.22717
18000 -89.0464 4.95452 -6.48468
20000 -88.3435 5.04668 -7.12244
22000 -87.6009 5.06606 -7.0953
24000 -86.9161 4.99823 -6.31059
26000 -86.3214 4.82744 -4.86449
28000 -85.9139 4.51377 -2.92532
30000 -85.7087 4.07362 -0.658648
32000 -85.7364 3.51633 1.62202
34000 -85.9892 2.88847 3.70582
36000 -86.43 2.26317 5.46162
38000 -87.0335 1.6028 6.76648
40000 -87.7426 0.930267 7.61026
42000 -88.5153 0.24298 7.92956
44000 -89.2983 -0.500108 7.73305
46000 -90.0344 -1.19772 6.97986
48000 -90.6758 -1.84949 5.71214
50000 -91.1687 -2.44138 4.00887
52000 -91.4816 -2.93176 1.9599
54000 -91.579 -3.36158 -0.247023
56000 -91.4617 -3.77517 -2.48019
58000 -91.1323 -4.11462 -4.49456
60000 -90.6211 -4.3875 -6.13817
62000 -89.9782 -4.55127 -7.25809
64000 -89.256 -4.59122 -7.70836
66000 -88.5231 -4.49314 -7.46184
68000 -87.8525 -4.32066 -6.49256
70000 -87.3023 -4.06234 -4.98158
72000 -86.9216 -3.74422 -3.09257
74000 -86.7304 -3.35284 -1.13711
76000 -86.7275 -2.86503 0.706779
78000 -86.8913 -2.29331 2.29192
80000 -87.1871 -1.66769 3.50273
82000 -87.592 -1.04141 4.38941
84000 -88.0507 -0.432926 4.84162
86000 -88.5376 0.12869 4.87627
88000 -88.9972 0.685481 4.41102
90000 -89.3863 1.22185 3.45675
92000 -89.6591 1.77373 2.11221
94000 -89.7771 2.29774 0.446207
96000 -89.7217 2.75652 -1.3497
98000 -89.4842 3.1203 -3.16236
100000 -89.0692 3.39576 -4.80545
102000 -88.5045 3.57521 -6.19439
104000 -87.8253 3.71816 -7.08074
106000 -87.0817 3.79465 -7.36207
108000 -86.3482 3.81281 -6.89228
110000 -85.7057 3.71816 -5.61366
112000 -85.2157 3.52031 -3.6843
114000 -84.9538 3.19766 -1.33619
116000 -84.9243 2.82391 1.15556
118000 -85.1462 2.42068 3.48061
120000 -85.5833 2.01984 5.51669
122000 -86.2072 1.61073 7.15239
124000 -86.9721 1.18015 8.37265
126000 -87.8387 0.718316 9.11311
128000 -88.7559 0.253242 9.30057
130000 -89.6576 -0.192434 8.87504
132000 -90.4944 -0.58479 7.83135
134000 -91.1986 -0.919976 6.28181
136000 -91.7315 -1.24497 4.34041
138000 -92.0581 -1.54667 2.15512
140000 -92.1671 -1.85271 -0.118067
142000 -92.0541 -2.14062 -2.3827
144000 -91.7203 -2.36785 -4.45041
146000 -91.2085 -2.50486 -6.17369
148000 -90.546 -2.55615 -7.31305
150000 -89.8099 -2.52687 -7.74088
152000 -89.0708 -2.47997 -7.37873
154000 -88.3972 -2.37453 -6.32499
156000 -87.8597 -2.26113 -4.79526
158000 -87.4823 -2.0768 -3.02782
160000 -87.277 -1.83178 -1.27775
162000 -87.2436 -1.5328 0.332001
164000 -87.3451 -1.2182 1.71453
166000 -87.5831 -0.927535 2.84275
168000 -87.9048 -0.690647 3.64169
170000 -88.294 -0.467746 3.99946
172000 -88.6871 -0.26186 3.86321
174000 -89.0411 -0.0231965 3.18327
176000 -89.3089 0.224919 2.0597
178000 -89.4398 0.442578 0.625921
180000 -89.424 0.643506 -0.99025
182000 -89.2429 0.766452 -2.65366
184000 -88.8908 0.871421 -4.28696
186000 -88.389 0.947255 -5.77304
188000 -87.7477 1.04493 -6.9543
190000 -87.0183 1.1031 -7.57628
192000 -86.2545 1.15483 -7.47627
194000 -85.5498 1.11578 -6.52379
196000 -84.973 1.04287 -4.81303
198000 -84.6021 0.916102 -2.54574
200000 -84.469 0.808937 -0.0450528
