# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -88.9289 0.871737 6.68065
4000 -89.5153 1.48202 6.58336
6000 -90.1192 2.01048 6.18436
8000 -90.7038 2.35735 5.44992
10000 -91.2421 2.53387 4.44281
12000 -91.6959 2.47937 3.15235
14000 -92.0253 2.20804 1.63733
16000 -92.2146 1.72144 -0.0677215
18000 -92.2279 1.06299 -1.86936
20000 -92.0552 0.270646 -3.62285
22000 -91.7047 -0.590099 -5.24998
24000 -91.1872 -1.44981 -6.51445
26000 -90.5312 -2.27499 -7.37365
28000 -89.779 -3.01309 -7.739
30000 -88.9853 -3.6041 -7.54281
32000 -88.1812 -4.05204 -6.83562
34000 -87.4413 -4.29667 -5.65604
36000 -86.7929 -4.34634 -4.10547
38000 -86.2773 -4.17585 -2.27383
40000 -85.929 -3.80668 -0.309886
42000 -85.762 -3.273 1.69864
44000 -85.7856 -2.60316 3.64806
46000 -85.9937 -1.88977 5.41516
48000 -86.3821 -1.18016 6.98323
50000 -86.9146 -0.541132 8.22079
52000 -87.5644 -0.0191264 9.08751
54000 -88.2993 0.343943 9.54821
56000 -89.0585 0.533583 9.54276
58000 -89.8176 0.551724 9.11117
60000 -90.5185 0.373891 8.25677
62000 -91.1205 0.0316849 7.03201
64000 -91.5945 -0.498094 5.48648
66000 -91.8966 -1.15916 3.70547
68000 -92.0105 -1.92491 1.73645
70000 -91.923 -2.70692 -0.309449
72000 -91.6266 -3.48533 -2.30469
74000 -91.138 -4.15476 -4.18274
76000 -90.4739 -4.68491 -5.74376
78000 -89.6805 -5.04056 -6.93709
80000 -88.7927 -5.17254 -7.61348
82000 -87.8802 -5.09674 -7.74318
84000 -86.9834 -4.79841 -7.28273
86000 -86.174 -4.32669 -6.28403
88000 -85.4945 -3.67755 -4.81055
90000 -84.983 -2.92923 -2.98745
92000 -84.6747 -2.13387 -0.976066
94000 -84.5713 -1.31043 1.10691
96000 -84.6749 -0.570403 3.07851
98000 -84.9693 0.0799762 4.88605
100000 -85.4273 0.569364 6.40338
102000 -86.018 0.880957 7.62727
104000 -86.7027 0.983277 8.49555
106000 -87.4376 0.87623 8.97677
108000 -88.1826 0.567351 9.04713
110000 -88.8897 0.0654024 8.69311
112000 -89.5191 -0.559312 7.93547
114000 -90.0334 -1.26864 6.82028
116000 -90.4065 -1.96899 5.40859
118000 -90.6199 -2.60966 3.78756
120000 -90.664 -3.13282 2.02724
122000 -90.5419 -3.50131 0.192125
124000 -90.2619 -3.69276 -1.63312
126000 -89.8337 -3.68031 -3.39027
128000 -89.2845 -3.48269 -4.95907
130000 -88.6454 -3.06058 -6.27585
132000 -87.946 -2.46552 -7.20546
134000 -87.2341 -1.69901 -7.73526
136000 -86.5555 -0.820055 -7.74571
138000 -85.9471 0.11761 -7.27676
140000 -85.4569 1.03161 -6.33731
142000 -85.1092 1.87224 -5.01406
144000 -84.9184 2.54229 -3.43505
146000 -84.8985 3.0283 -1.71709
148000 -85.0276 3.26878 -0.00964636
150000 -85.2976 3.30546 1.57834
152000 -85.6726 3.10845 2.96583
154000 -86.1355 2.75492 4.10085
156000 -86.64 2.23986 4.95832
158000 -87.1702 1.64064 5.51591
160000 -87.6907 1.00258 5.77405
162000 -88.176 0.361703 5.71819
164000 -88.613 -0.233989 5.36048
166000 -88.9712 -0.747989 4.74883
168000 -89.2464 -1.11638 3.87651
170000 -89.435 -1.34667 2.8492
172000 -89.5181 -1.34822 1.68854
174000 -89.526 -1.14624 0.445456
176000 -89.4494 -0.705665 -0.807558
178000 -89.314 -0.0655526 -2.05611
180000 -89.1286 0.729246 -3.28001
182000 -88.902 1.60821 -4.40508
184000 -88.6495 2.49716 -5.44422
186000 -88.3771 3.32142 -6.29545
188000 -88.0989 4.00573 -6.9047
190000 -87.8216 4.55753 -7.21698
192000 -87.5588 4.89846 -7.18935
194000 -87.3349 5.08182 -6.78932
196000 -87.1477 5.05221 -6.09663
198000 -87.0291 4.85256 -5.13346
200000 -86.9659 4.4544 -4.00491
