# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -88.3847 0.202312 6.43743
2000 -89.0118 0.942208 6.10773
4000 -89.5806 1.62536 5.3178
6000 -90.0517 2.28839 4.12519
8000 -90.3825 2.92981 2.525
10000 -90.5453 3.53804 0.650549
12000 -90.5105 4.09559 -1.39988
14000 -90.2732 4.5361 -3.38156
16000 -89.85 4.85521 -5.13801
18000 -89.2725 5.05125 -6.43008
20000 -88.5989 5.14497 -7.09531
22000 -87.8832 5.15852 -7.09904
24000 -87.221 5.0839 -6.3603
26000 -86.6433 4.91511 -4.99101
28000 -86.2414 4.60649 -3.15749
30000 -86.0304 4.16853 -1.00925
32000 -86.0364 3.59786 1.16467
34000 -86.2563 2.93445 3.16842
36000 -86.6548 2.25984 4.86321
38000 -87.2057 1.54259 6.10755
40000 -87.8541 0.818644 6.87583
42000 -88.5545 0.0928874 7.10869
44000 -89.2522 -0.702085 6.83851
46000 -89.8955 -1.46379 6.05476
48000 -90.4389 -2.19416 4.81138
50000 -90.8348 -2.8764 3.16829
52000 -91.0554 -3.44338 1.18588
54000 -91.064 -3.91735 -0.964486
56000 -90.8574 -4.33878 -3.14509
58000 -90.4457 -4.68663 -5.07951
60000 -89.8582 -4.97195 -6.59415
62000 -89.1562 -5.15823 -7.50112
64000 -88.3931 -5.23223 -7.70593
66000 -87.6512 -5.14589 -7.20447
68000 -86.9906 -4.94154 -6.01498
70000 -86.4751 -4.62711 -4.32137
72000 -86.1509 -4.21457 -2.2653
74000 -86.0307 -3.7488 -0.121881
76000 -86.1245 -3.19358 1.92452
78000 -86.4081 -2.54691 3.70201
80000 -86.8414 -1.82382 5.05553
82000 -87.3936 -1.05257 5.97739
84000 -88.0097 -0.256939 6.40237
86000 -88.6449 0.506307 6.36414
88000 -89.2514 1.22118 5.84881
90000 -89.7876 1.88931 4.87765
92000 -90.2056 2.55623 3.5261
94000 -90.4724 3.17546 1.79578
96000 -90.5562 3.76959 -0.154526
98000 -90.4424 4.28352 -2.20602
100000 -90.1265 4.68102 -4.11851
102000 -89.6378 4.94314 -5.71802
104000 -89.0155 5.10004 -6.77621
106000 -88.3157 5.15427 -7.18253
108000 -87.61 5.13917 -6.88972
110000 -86.9743 5.02689 -5.88442
112000 -86.4595 4.81319 -4.30427
114000 -86.133 4.44669 -2.32091
116000 -86.0076 3.95787 -0.134779
118000 -86.0994 3.3414 1.99095
120000 -86.3975 2.66832 3.89812
122000 -86.8617 1.97364 5.41471
124000 -87.4561 1.26012 6.47954
126000 -88.1333 0.529369 7.02877
128000 -88.8358 -0.220662 7.05885
130000 -89.5183 -1.00383 6.58269
132000 -90.1269 -1.76864 5.61279
134000 -90.6191 -2.47302 4.20095
136000 -90.9474 -3.10549 2.39773
138000 -91.0852 -3.64894 0.331527
140000 -91.0056 -4.09601 -1.84967
142000 -90.7178 -4.48426 -3.95321
144000 -90.229 -4.81163 -5.74418
146000 -89.5905 -5.06096 -7.03778
148000 -88.8559 -5.19915 -7.67188
150000 -88.0914 -5.20941 -7.58951
152000 -87.3755 -5.08219 -6.80783
154000 -86.763 -4.81915 -5.38881
156000 -86.3204 -4.47332 -3.5329
158000 -86.0764 -4.0421 -1.39944
160000 -86.0424 -3.5291 0.722069
162000 -86.216 -2.95676 2.67878
164000 -86.5651 -2.2599 4.29875
166000 -87.0491 -1.52525 5.47911
168000 -87.6328 -0.723332 6.20844
170000 -88.2601 0.0478116 6.43548
172000 -88.8934 0.796772 6.21987
174000 -89.4733 1.4849 5.5162
176000 -89.9701 2.15914 4.39266
178000 -90.3344 2.80204 2.87378
180000 -90.5292 3.4264 1.03716
182000 -90.5352 3.98289 -0.983488
184000 -90.3388 4.46328 -3.00191
186000 -89.9472 4.79541 -4.80947
188000 -89.4 5.01994 -6.2224
190000 -88.7427 5.13179 -7.01993
192000 -88.0328 5.15369 -7.14539
194000 -87.3479 5.1048 -6.56527
196000 -86.7509 4.9599 -5.31604
198000 -86.3062 4.67954 -3.54174
200000 -86.0564 4.26112 -1.45217
