# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1372.99 5.96235 -37.6578
4000 -1371.79 5.62246 -37.8054
6000 -1370.66 5.44682 -37.2251
8000 -1369.61 4.88347 -36.1288
10000 -1368.61 4.43182 -34.244
12000 -1367.54 3.58244 -31.7767
14000 -1366.38 2.748 -28.5452
16000 -1365.27 1.72555 -24.7013
18000 -1364.23 0.499848 -20.364
20000 -1363.36 -0.530247 -15.374
22000 -1362.69 -1.785 -10.1995
24000 -1362.24 -2.55499 -4.56045
26000 -1362 -3.05636 1.1836
28000 -1361.95 -3.16949 6.93782
30000 -1362.11 -2.79898 12.6965
32000 -1362.55 -2.37462 18.0753
34000 -1363.27 -1.66326 23.1177
36000 -1364.24 -1.20409 27.5345
38000 -1365.48 -0.857415 31.3783
40000 -1366.9 -0.912693 34.5706
42000 -1368.42 -1.49629 37.0075
44000 -1370 -2.35826 38.7364
46000 -1371.53 -3.77897 39.6335
48000 -1372.96 -5.25331 39.8137
50000 -1374.2 -6.74807 39.3058
52000 -1375.28 -8.06863 38.1392
54000 -1376.19 -8.88038 36.4875
56000 -1376.93 -9.22139 34.2191
58000 -1377.61 -8.85679 31.5448
60000 -1378.23 -7.89997 28.4689
62000 -1378.84 -6.34409 25.0749
64000 -1379.45 -4.42231 21.3082
66000 -1380.03 -2.30909 17.3636
68000 -1380.62 -0.0823802 13.2358
70000 -1381.16 1.80181 8.90417
72000 -1381.66 3.48801 4.49925
74000 -1382.12 4.74589 -0.0517052
76000 -1382.47 5.513 -4.51988
78000 -1382.7 6.03265 -8.95534
80000 -1382.75 6.09143 -13.4199
82000 -1382.61 6.05976 -17.5424
84000 -1382.25 5.85647 -21.4896
86000 -1381.69 5.56391 -25.1175
88000 -1380.96 5.15449 -28.3241
90000 -1380.06 4.69397 -31.04
92000 -1379 4.0879 -33.1857
94000 -1377.79 3.18624 -34.7633
96000 -1376.45 2.10337 -35.5849
98000 -1374.95 0.754625 -35.7139
100000 -1373.34 -0.747194 -35.1023
102000 -1371.64 -2.36892 -33.6646
104000 -1369.91 -4.02408 -31.5125
106000 -1368.11 -5.46203 -28.5774
108000 -1366.37 -6.6977 -25.074
110000 -1364.72 -7.36025 -20.9194
112000 -1363.18 -7.4807 -16.2181
114000 -1361.91 -7.17248 -11.2539
116000 -1360.92 -6.40187 -5.94639
118000 -1360.23 -5.35352 -0.631153
120000 -1359.92 -4.212 4.68533
122000 -1359.91 -3.19477 9.90019
124000 -1360.23 -2.46406 14.8171
126000 -1360.82 -2.09469 19.3097
128000 -1361.59 -2.31457 23.4182
130000 -1362.5 -2.93244 26.8499
132000 -1363.47 -3.86548 29.8074
134000 -1364.47 -4.95187 32.2136
136000 -1365.47 -6.02442 33.9966
138000 -1366.47 -6.86054 35.2581
140000 -1367.46 -7.19558 36.0495
142000 -1368.46 -7.07185 36.2926
144000 -1369.52 -6.35377 36.0688
146000 -1370.63 -5.15143 35.4452
148000 -1371.81 -3.56441 34.3827
150000 -1373.09 -1.74856 32.9531
152000 -1374.46 0.0689502 31.0772
154000 -1375.9 1.85165 28.8717
156000 -1377.37 3.31927 26.2616
158000 -1378.84 4.45215 23.3181
160000 -1380.27 5.28534 19.9851
162000 -1381.59 5.7595 16.3401
164000 -1382.76 5.99574 12.3813
166000 -1383.75 5.96258 8.10297
168000 -1384.52 5.8368 3.75688
170000 -1385.1 5.6481 -0.832472
172000 -1385.45 5.30256 -5.45646
174000 -1385.56 4.80039 -9.98666
176000 -1385.41 4.07595 -14.454
178000 -1384.99 3.22933 -18.6222
180000 -1384.28 1.95155 -22.4623
182000 -1383.29 0.481459 -25.8587
184000 -1382.03 -1.3001 -28.6972
186000 -1380.48 -3.2106 -30.9815
188000 -1378.67 -5.12658 -32.5792
190000 -1376.64 -6.90478 -33.5133
192000 -1374.44 -8.26428 -33.6552
194000 -1372.16 -9.16756 -33.0971
196000 -1369.86 -9.42674 -31.8459
198000 -1367.63 -9.09541 -29.9182
200000 -1365.57 -8.20135 -27.3644
