# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1371.33 6.09238 -37.8742
4000 -1368.53 5.85509 -36.8032
6000 -1365.95 5.69843 -33.5515
8000 -1363.8 5.33782 -28.8385
10000 -1362.1 5.14207 -22.4214
12000 -1360.87 4.83077 -15.1088
14000 -1360.14 4.68415 -6.94979
16000 -1360.05 4.60818 1.33444
18000 -1360.62 4.5488 9.22194
20000 -1361.89 4.64148 16.6482
22000 -1363.78 4.59076 22.5995
24000 -1366.22 4.77767 27.3166
26000 -1369.02 4.94002 30.1849
28000 -1371.94 5.15815 31.1045
30000 -1374.81 5.46114 30.2318
32000 -1377.44 5.57563 27.1523
34000 -1379.73 5.766 22.5483
36000 -1381.59 5.83042 16.2505
38000 -1382.94 5.88914 8.85885
40000 -1383.74 5.94412 0.718317
42000 -1383.87 5.94414 -7.78772
44000 -1383.26 5.92419 -15.8562
46000 -1381.93 5.81304 -23.4076
48000 -1379.99 5.78213 -29.5512
50000 -1377.54 5.62887 -34.1758
52000 -1374.79 5.61697 -36.9428
54000 -1371.96 5.55058 -37.6569
56000 -1369.19 5.40207 -36.4429
58000 -1366.62 5.38083 -33.1062
60000 -1364.4 5.26138 -28.19
62000 -1362.63 5.2487 -21.7124
64000 -1361.41 5.27108 -14.2412
66000 -1360.77 5.33268 -6.21962
68000 -1360.82 5.40901 2.06799
70000 -1361.59 5.49197 9.83669
72000 -1363.01 5.68768 17.0587
74000 -1365.04 5.75768 22.9627
76000 -1367.54 5.92366 27.3733
78000 -1370.33 6.08804 30.019
80000 -1373.2 6.16548 30.7335
82000 -1376.04 6.26805 29.5124
84000 -1378.67 6.26296 26.3307
86000 -1380.96 6.23036 21.4265
88000 -1382.82 6.08028 15.0485
90000 -1384.12 5.9327 7.50784
92000 -1384.79 5.76524 -0.63565
94000 -1384.72 5.54316 -8.97819
96000 -1383.93 5.32893 -16.9322
98000 -1382.48 5.05903 -24.1575
100000 -1380.44 4.88423 -30.0333
102000 -1377.95 4.72596 -34.3108
104000 -1375.21 4.52681 -36.7405
106000 -1372.38 4.39235 -37.0822
108000 -1369.61 4.29072 -35.4406
110000 -1367.06 4.25387 -31.8174
112000 -1364.87 4.19419 -26.5859
114000 -1363.14 4.25603 -19.9651
116000 -1361.98 4.38333 -12.3182
118000 -1361.49 4.51613 -4.22022
120000 -1361.69 4.77635 3.99875
122000 -1362.61 4.93218 11.7009
124000 -1364.2 5.24944 18.6412
126000 -1366.31 5.51135 24.2487
128000 -1368.87 5.78304 28.3012
130000 -1371.67 6.02587 30.5635
132000 -1374.56 6.23377 30.8682
134000 -1377.39 6.3119 29.1646
136000 -1379.99 6.23581 25.6156
138000 -1382.25 6.13361 20.3379
140000 -1384.02 5.94818 13.6856
142000 -1385.19 5.65036 6.03764
144000 -1385.69 5.29907 -2.11576
146000 -1385.45 4.87998 -10.3907
148000 -1384.5 4.45878 -18.148
150000 -1382.89 3.97664 -25.0351
152000 -1380.74 3.50787 -30.5243
154000 -1378.19 3.12048 -34.2958
156000 -1375.4 2.67606 -36.167
158000 -1372.54 2.32965 -36.0102
160000 -1369.75 2.08558 -33.8614
162000 -1367.19 1.90664 -29.7986
164000 -1365.03 1.83782 -24.1367
166000 -1363.39 1.92481 -17.131
168000 -1362.36 2.15538 -9.33076
170000 -1362.01 2.40041 -1.14215
172000 -1362.41 2.81477 7.04224
174000 -1363.48 3.34287 14.6169
176000 -1365.21 3.89922 21.234
178000 -1367.48 4.44069 26.454
180000 -1370.11 4.99512 29.9765
182000 -1372.96 5.42931 31.6965
184000 -1375.89 5.74541 31.3647
186000 -1378.72 5.95814 29.0901
188000 -1381.3 5.99304 25.0179
190000 -1383.51 5.83424 19.2927
192000 -1385.16 5.51185 12.2674
194000 -1386.16 5.03643 4.39813
196000 -1386.45 4.42273 -3.80156
198000 -1385.99 3.7448 -11.9672
200000 -1384.85 2.94406 -19.5093
