# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1370.93 6.41419 -37.7269
4000 -1367.76 6.21846 -36.3711
6000 -1364.87 5.42227 -32.5163
8000 -1362.5 4.43551 -26.7824
10000 -1360.72 2.95502 -19.0219
12000 -1359.57 1.45499 -10.2337
14000 -1359.05 -0.117902 -0.748646
16000 -1359.27 -1.31826 8.53101
18000 -1360.21 -1.99077 16.8884
20000 -1361.82 -2.21124 24.1034
22000 -1363.93 -1.52567 29.3383
24000 -1366.4 -0.555012 33.0366
26000 -1369.03 0.819851 34.9806
28000 -1371.61 2.34103 35.4695
30000 -1374.01 3.60181 34.8403
32000 -1376.17 4.84239 33.0232
34000 -1378.1 5.55439 30.5281
36000 -1379.79 6.07354 27.1237
38000 -1381.22 6.21984 22.9924
40000 -1382.37 6.19326 17.912
42000 -1383.14 6.06224 11.8064
44000 -1383.42 5.88444 4.91251
46000 -1383.1 5.90424 -2.76424
48000 -1382.18 5.77114 -10.5243
50000 -1380.7 5.65381 -18.1586
52000 -1378.7 5.20518 -24.8968
54000 -1376.31 4.41716 -30.2509
56000 -1373.71 3.35469 -33.8346
58000 -1371.02 1.69087 -35.1652
60000 -1368.41 -0.179755 -34.4212
62000 -1366.04 -2.27117 -31.6389
64000 -1364.07 -4.20343 -27.2098
66000 -1362.55 -5.79907 -21.6368
68000 -1361.56 -6.7104 -15.3804
70000 -1361.1 -6.72532 -9.05043
72000 -1361.11 -5.98484 -2.82803
74000 -1361.49 -4.42941 2.79244
76000 -1362.14 -2.2948 8.06573
78000 -1363 0.0112176 12.691
80000 -1364.02 2.28944 17.0713
82000 -1365.17 4.14847 21.0558
84000 -1366.51 5.5174 24.634
86000 -1368.07 6.00211 27.7945
88000 -1369.83 5.81028 30.1019
90000 -1371.76 4.94571 31.2758
92000 -1373.82 3.63246 30.9381
94000 -1375.87 2.06153 28.9588
96000 -1377.79 0.330191 25.1182
98000 -1379.46 -1.30649 19.557
100000 -1380.8 -2.85893 12.6291
102000 -1381.66 -4.22263 4.72129
104000 -1382.02 -5.46774 -3.51027
106000 -1381.87 -6.53729 -11.5281
108000 -1381.24 -7.57734 -18.7043
110000 -1380.18 -8.45406 -24.5825
112000 -1378.75 -9.08343 -29.0321
114000 -1377.12 -9.41046 -31.8867
116000 -1375.3 -9.24004 -33.3515
118000 -1373.41 -8.48829 -33.5224
120000 -1371.49 -7.00105 -32.6575
122000 -1369.56 -5.06806 -30.8366
124000 -1367.65 -2.68669 -28.216
126000 -1365.74 -0.160774 -24.8747
128000 -1363.98 2.20357 -20.5393
130000 -1362.42 4.04697 -15.337
132000 -1361.2 5.13682 -9.00094
134000 -1360.44 5.2815 -1.92357
136000 -1360.28 4.45629 5.84213
138000 -1360.77 2.75512 13.7707
140000 -1361.96 0.543833 21.3816
142000 -1363.85 -2.04825 28.0621
144000 -1366.34 -4.58381 33.1241
146000 -1369.3 -6.77453 36.3304
148000 -1372.52 -8.29802 37.1489
150000 -1375.82 -9.12689 35.7033
152000 -1378.94 -9.20988 32.1241
154000 -1381.73 -8.59252 26.719
156000 -1384.02 -7.57788 20.0944
158000 -1385.68 -6.31198 12.6716
160000 -1386.71 -4.94766 5.00582
162000 -1387.07 -3.59817 -2.49049
164000 -1386.82 -2.36909 -9.56114
166000 -1386 -1.24684 -16.015
168000 -1384.67 -0.139331 -21.876
170000 -1382.85 0.86913 -26.9315
172000 -1380.6 1.98752 -31.2431
174000 -1377.97 3.12443 -34.604
176000 -1375.07 4.18697 -36.7172
178000 -1372 5.04776 -37.4003
180000 -1368.89 5.53854 -36.3443
182000 -1365.94 5.60663 -33.3636
184000 -1363.29 5.09795 -28.2777
186000 -1361.16 4.08087 -21.3592
188000 -1359.67 2.54611 -12.8051
190000 -1358.97 0.739585 -3.24047
192000 -1359.1 -1.05888 6.66493
194000 -1360.05 -2.65889 16.2693
196000 -1361.78 -3.71402 24.663
198000 -1364.13 -4.20382 31.533
200000 -1366.95 -3.93832 36.3095
