# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1371.47 6.08513 -37.8767
4000 -1368.79 5.84398 -36.9612
6000 -1366.33 5.72182 -34.0199
8000 -1364.24 5.40175 -29.7087
10000 -1362.56 5.27565 -23.7732
12000 -1361.29 5.04609 -16.943
14000 -1360.45 4.99743 -9.22949
16000 -1360.22 5.02039 -1.27628
18000 -1360.6 5.05094 6.41828
20000 -1361.65 5.22831 13.8465
22000 -1363.32 5.22333 20.0248
24000 -1365.55 5.43822 25.1979
26000 -1368.18 5.597 28.7459
28000 -1370.99 5.79365 30.561
30000 -1373.83 6.0545 30.7179
32000 -1376.52 6.09249 28.7881
34000 -1378.96 6.18493 25.3594
36000 -1381.09 6.10859 20.2128
38000 -1382.8 6.03272 13.8176
40000 -1384.04 5.93727 6.46186
42000 -1384.68 5.77468 -1.54391
44000 -1384.62 5.60053 -9.50474
46000 -1383.86 5.32531 -17.3369
48000 -1382.46 5.14328 -24.1671
50000 -1380.49 4.85845 -29.8868
52000 -1378.12 4.69336 -34.0791
54000 -1375.53 4.49911 -36.4738
56000 -1372.83 4.20768 -37.0977
58000 -1370.19 4.07199 -35.658
60000 -1367.72 3.84867 -32.5579
62000 -1365.54 3.74407 -27.7157
64000 -1363.75 3.7033 -21.5084
66000 -1362.46 3.72925 -14.3644
68000 -1361.77 3.81344 -6.49551
70000 -1361.77 3.93125 1.40839
72000 -1362.44 4.22364 9.26497
74000 -1363.76 4.43673 16.3279
76000 -1365.66 4.77535 22.4105
78000 -1367.99 5.14864 27.079
80000 -1370.6 5.46102 30.1047
82000 -1373.4 5.79441 31.4152
84000 -1376.22 5.9896 30.7879
86000 -1378.93 6.09854 28.3736
88000 -1381.42 6.05394 24.2534
90000 -1383.54 5.88662 18.5665
92000 -1385.14 5.56511 11.7614
94000 -1386.12 5.09217 4.13439
96000 -1386.42 4.54925 -3.83824
98000 -1386.02 3.78355 -11.7376
100000 -1384.93 3.00224 -19.0077
102000 -1383.25 2.16805 -25.3644
104000 -1381.09 1.19705 -30.3744
106000 -1378.57 0.322413 -33.69
108000 -1375.81 -0.547751 -35.214
110000 -1372.96 -1.30886 -34.7085
112000 -1370.17 -1.92746 -32.3741
114000 -1367.56 -2.39829 -28.2079
116000 -1365.33 -2.57204 -22.4959
118000 -1363.62 -2.52268 -15.5879
120000 -1362.51 -2.20304 -7.75285
122000 -1362.11 -1.70622 0.389495
124000 -1362.43 -0.933202 8.56145
126000 -1363.41 -0.0202025 16.1641
128000 -1365.03 0.949217 22.8048
130000 -1367.17 1.96207 28.1935
132000 -1369.73 2.94003 32.0142
134000 -1372.58 3.74197 34.0524
136000 -1375.56 4.26586 34.1317
138000 -1378.52 4.56324 32.3279
140000 -1381.28 4.58574 28.6994
142000 -1383.66 4.26677 23.4961
144000 -1385.54 3.58403 16.9795
146000 -1386.8 2.66533 9.47505
148000 -1387.36 1.5144 1.46425
150000 -1387.17 0.158802 -6.61683
152000 -1386.28 -1.30324 -14.3709
154000 -1384.73 -2.79288 -21.2544
156000 -1382.58 -4.27883 -26.9096
158000 -1379.95 -5.63817 -31.0654
160000 -1377.01 -6.75178 -33.3958
162000 -1373.87 -7.64382 -33.6872
164000 -1370.71 -8.15726 -32.0114
166000 -1367.78 -8.3477 -28.4285
168000 -1365.22 -8.13497 -23.0686
170000 -1363.16 -7.56244 -16.3397
172000 -1361.74 -6.68042 -8.54991
174000 -1361.05 -5.59308 -0.187973
176000 -1361.08 -4.29602 8.2887
178000 -1361.86 -2.9258 16.4676
180000 -1363.34 -1.72346 23.7229
182000 -1365.42 -0.549876 29.8097
184000 -1368.01 0.309977 34.3859
186000 -1370.92 0.834926 37.0818
188000 -1374.04 1.04579 37.9404
190000 -1377.14 0.88014 36.813
192000 -1380.04 0.335444 33.7733
194000 -1382.56 -0.499223 29.0081
196000 -1384.58 -1.59139 22.8312
198000 -1385.98 -2.81144 15.5261
200000 -1386.7 -4.16792 7.44468
