# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1371.87 6.51476 -37.604
4000 -1369.59 6.51926 -37.288
6000 -1367.45 5.96883 -35.7535
8000 -1365.55 5.32344 -33.261
10000 -1363.88 4.02211 -29.647
12000 -1362.42 2.53118 -25.3385
14000 -1361.19 0.573966 -20.4246
16000 -1360.3 -1.38564 -15.3067
18000 -1359.8 -3.07917 -10.3037
20000 -1359.73 -4.62431 -5.54217
22000 -1360.01 -5.22098 -1.53166
24000 -1360.56 -5.30274 1.95812
26000 -1361.26 -4.58344 4.76465
28000 -1361.94 -3.11489 7.12507
30000 -1362.5 -1.33623 9.25467
32000 -1362.94 0.929613 11.1335
34000 -1363.26 2.88216 13.1981
36000 -1363.52 4.62508 15.462
38000 -1363.79 5.56777 18.128
40000 -1364.19 5.64865 21.1788
42000 -1364.79 4.90989 24.4238
44000 -1365.65 3.12453 27.7888
46000 -1366.81 0.958903 30.7443
48000 -1368.33 -1.73956 33.3161
50000 -1370.13 -4.34492 35.0845
52000 -1372.18 -6.62209 35.8302
54000 -1374.44 -8.38847 35.5774
56000 -1376.77 -9.14158 34.162
58000 -1379.11 -9.22676 31.8176
60000 -1381.25 -8.35178 28.5499
62000 -1383.16 -6.86865 24.7575
64000 -1384.74 -4.96892 20.5388
66000 -1385.92 -2.87635 16.1601
68000 -1386.71 -0.924588 11.7672
70000 -1387.12 0.948363 7.38097
72000 -1387.2 2.27737 3.22982
74000 -1386.98 3.38484 -0.929571
76000 -1386.52 4.07156 -4.93812
78000 -1385.86 4.56534 -9.03799
80000 -1384.93 5.02123 -13.2265
82000 -1383.78 5.34847 -17.3578
84000 -1382.37 5.82755 -21.4822
86000 -1380.77 6.17363 -25.3761
88000 -1378.99 6.55043 -29.0005
90000 -1377.03 6.70035 -32.0141
92000 -1374.96 6.52574 -34.2925
94000 -1372.84 5.97743 -35.6669
96000 -1370.73 4.73852 -36.0015
98000 -1368.73 3.0554 -35.3521
100000 -1366.98 0.880778 -33.7275
102000 -1365.55 -1.53685 -31.2999
104000 -1364.44 -3.91337 -28.3693
106000 -1363.7 -5.95997 -25.0658
108000 -1363.27 -7.3214 -21.8084
110000 -1363.05 -7.99617 -18.6207
112000 -1362.95 -7.63565 -15.8427
114000 -1362.89 -6.40987 -13.2866
116000 -1362.8 -4.45533 -11.0301
118000 -1362.63 -1.97107 -8.80157
120000 -1362.35 0.607011 -6.51139
122000 -1361.97 2.91299 -3.92013
124000 -1361.56 4.60356 -0.783962
126000 -1361.14 5.37023 2.94297
128000 -1360.89 5.18348 7.29871
130000 -1360.92 4.03892 12.162
132000 -1361.29 2.13714 17.308
134000 -1362.1 -0.342494 22.5532
136000 -1363.38 -2.82518 27.5464
138000 -1365.09 -5.13181 31.93
140000 -1367.16 -6.92227 35.438
142000 -1369.48 -7.88016 37.8597
144000 -1371.95 -8.00347 39.055
146000 -1374.38 -7.21629 39.0424
148000 -1376.7 -5.79531 37.9786
150000 -1378.78 -3.84488 35.9195
152000 -1380.61 -1.70772 33.1341
154000 -1382.11 0.372551 29.9298
156000 -1383.25 2.18483 26.3932
158000 -1384.12 3.61273 22.8044
160000 -1384.7 4.6512 19.1033
162000 -1385.03 5.22651 15.4284
164000 -1385.15 5.57609 11.6366
166000 -1385.08 5.71739 7.72086
168000 -1384.82 5.7612 3.66623
170000 -1384.37 5.86371 -0.725274
172000 -1383.73 5.97966 -5.26448
174000 -1382.86 6.07573 -10.0138
176000 -1381.76 6.02954 -14.8061
178000 -1380.46 5.70125 -19.4932
180000 -1378.99 4.96379 -23.7596
182000 -1377.44 3.70217 -27.4937
184000 -1375.86 2.06128 -30.48
186000 -1374.36 -0.106865 -32.5856
188000 -1372.98 -2.45794 -33.8108
190000 -1371.78 -4.91834 -34.2015
192000 -1370.78 -6.98074 -33.8445
194000 -1369.95 -8.54784 -32.9578
196000 -1369.3 -9.37138 -31.7084
198000 -1368.71 -9.19627 -30.32
200000 -1368.14 -8.16473 -28.9254
