# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -1374.22 6.27474 -36.9111
2000 -1372.8 5.97804 -37.7124
4000 -1371.42 5.65683 -37.7949
6000 -1370.1 5.51132 -37.031
8000 -1368.9 5.02149 -35.6568
10000 -1367.78 4.67179 -33.3931
12000 -1366.63 3.98045 -30.4849
14000 -1365.44 3.33366 -26.7484
16000 -1364.36 2.53081 -22.3805
18000 -1363.42 1.54601 -17.5124
20000 -1362.72 0.741973 -12.0034
22000 -1362.29 -0.318012 -6.37054
24000 -1362.15 -0.9462 -0.322309
26000 -1362.27 -1.38269 5.71772
28000 -1362.63 -1.47954 11.6504
30000 -1363.22 -1.14968 17.4443
32000 -1364.12 -0.796387 22.6853
34000 -1365.29 -0.17703 27.4412
36000 -1366.7 0.213025 31.4075
38000 -1368.37 0.506551 34.6271
40000 -1370.2 0.440068 37.0136
42000 -1372.11 -0.126315 38.4657
44000 -1374.03 -0.956867 39.0547
46000 -1375.87 -2.37342 38.6661
48000 -1377.53 -3.93743 37.4677
50000 -1378.92 -5.58891 35.4958
52000 -1380.04 -7.19905 32.7809
54000 -1380.88 -8.39732 29.5206
56000 -1381.46 -9.16691 25.6451
58000 -1381.82 -9.26936 21.366
60000 -1382.01 -8.77669 16.7476
62000 -1382.06 -7.59526 11.9081
64000 -1381.97 -5.9157 6.8024
66000 -1381.76 -3.88542 1.68797
68000 -1381.47 -1.59743 -3.36978
70000 -1381.09 0.531112 -8.41182
72000 -1380.65 2.53936 -13.1985
74000 -1380.17 4.22464 -17.8584
76000 -1379.6 5.38638 -22.0978
78000 -1378.92 6.24202 -25.9591
80000 -1378.1 6.55374 -29.4627
82000 -1377.14 6.67551 -32.3578
84000 -1376.03 6.57534 -34.7145
86000 -1374.81 6.37482 -36.4385
88000 -1373.52 6.06503 -37.509
90000 -1372.18 5.81928 -37.8212
92000 -1370.8 5.58341 -37.3987
94000 -1369.42 5.1879 -36.2575
96000 -1368.1 4.79762 -34.272
98000 -1366.83 4.27787 -31.5904
100000 -1365.68 3.63257 -28.2068
102000 -1364.65 2.85295 -24.053
104000 -1363.8 1.9175 -19.3759
106000 -1363.08 0.978302 -14.0256
108000 -1362.56 0.00292747 -8.45705
110000 -1362.26 -0.741635 -2.51404
112000 -1362.19 -1.20742 3.54708
114000 -1362.39 -1.41655 9.52466
116000 -1362.9 -1.30428 15.3843
118000 -1363.71 -0.982764 20.8454
120000 -1364.8 -0.429459 25.7419
122000 -1366.17 0.0529855 30.0328
124000 -1367.77 0.40426 33.5891
126000 -1369.55 0.535592 36.2763
128000 -1371.46 0.178067 38.0809
130000 -1373.38 -0.600314 38.9055
132000 -1375.23 -1.82891 38.8859
134000 -1376.94 -3.31808 38.0197
136000 -1378.4 -5.03519 36.2757
138000 -1379.61 -6.61023 33.8385
140000 -1380.58 -8.01088 30.7843
142000 -1381.27 -8.96707 27.1044
144000 -1381.76 -9.31513 22.9589
146000 -1382.02 -9.05069 18.43
148000 -1382.09 -8.07103 13.6763
150000 -1382.01 -6.56016 8.6703
152000 -1381.8 -4.64678 3.57711
154000 -1381.52 -2.45158 -1.50658
156000 -1381.2 -0.228793 -6.60564
158000 -1380.82 1.82077 -11.5058
160000 -1380.38 3.60591 -16.1971
162000 -1379.87 4.99145 -20.6007
164000 -1379.22 5.93865 -24.6428
166000 -1378.43 6.49721 -28.2309
168000 -1377.51 6.69321 -31.3666
170000 -1376.44 6.67041 -33.9173
172000 -1375.28 6.48302 -35.8589
174000 -1373.99 6.18426 -37.2006
176000 -1372.67 5.91368 -37.7869
178000 -1371.3 5.6342 -37.6208
180000 -1369.91 5.31107 -36.759
182000 -1368.56 4.96312 -35.0982
184000 -1367.29 4.49879 -32.6633
186000 -1366.08 3.91522 -29.5166
188000 -1365.01 3.15074 -25.6336
190000 -1364.09 2.24595 -21.1236
192000 -1363.31 1.30447 -16.0247
194000 -1362.73 0.324732 -10.5201
196000 -1362.35 -0.45322 -4.6799
198000 -1362.19 -1.07674 1.29987
200000 -1362.28 -1.39334 7.41125
