# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -875.686 0.00435696 -30.1799
2000 -875.32 0.0949025 -30.1355
4000 -875.024 0.402951 -29.9592
6000 -874.821 0.983069 -29.6725
8000 -874.713 1.30035 -29.2834
10000 -874.66 1.68986 -28.7856
12000 -874.568 1.60236 -28.2735
14000 -874.397 1.38303 -27.659
16000 -874.168 0.843395 -26.9968
18000 -873.865 -0.00282655 -26.3643
20000 -873.527 -0.770749 -25.6971
22000 -873.145 -1.67996 -25.0403
24000 -872.729 -2.16258 -24.4418
26000 -872.314 -2.43112 -23.8585
28000 -871.861 -2.27254 -23.321
30000 -871.412 -1.73659 -22.8752
32000 -871.007 -1.19071 -22.4496
34000 -870.661 -0.479235 -22.1236
36000 -870.383 0.0109737 -21.9122
38000 -870.18 0.334148 -21.7111
40000 -870.02 0.391766 -21.5623
42000 -869.855 0.133774 -21.4566
44000 -869.645 -0.162929 -21.3349
46000 -869.381 -0.603167 -21.2318
48000 -869.078 -0.797425 -21.1354
50000 -868.747 -0.79002 -20.9655
52000 -868.441 -0.480221 -20.7609
54000 -868.211 0.110156 -20.5012
56000 -868.037 0.769582 -20.1472
58000 -867.973 1.56414 -19.7027
60000 -867.964 2.12423 -19.1914
62000 -868.013 2.49703 -18.5185
64000 -868.067 2.45435 -17.7756
66000 -868.102 2.09636 -16.8881
68000 -868.091 1.45176 -15.9471
70000 -868.026 0.634215 -14.9139
72000 -867.907 -0.154148 -13.775
74000 -867.73 -0.771996 -12.6079
76000 -867.528 -1.11706 -11.4083
78000 -867.298 -1.18087 -10.153
80000 -867.085 -1.01776 -8.9254
82000 -866.904 -0.594461 -7.69919
84000 -866.78 -0.230089 -6.48997
86000 -866.714 0.105123 -5.38898
88000 -866.683 0.140446 -4.32793
90000 -866.672 -0.056172 -3.35585
92000 -866.625 -0.478375 -2.44038
94000 -866.535 -1.06609 -1.65007
96000 -866.377 -1.62835 -0.911499
98000 -866.178 -2.01365 -0.287813
100000 -865.959 -2.15906 0.291896
102000 -865.742 -1.93491 0.791936
104000 -865.601 -1.41991 1.24442
106000 -865.521 -0.593818 1.63145
108000 -865.524 0.252889 2.05698
110000 -865.627 1.08391 2.3843
112000 -865.784 1.70801 2.817
114000 -865.988 1.97062 3.25432
116000 -866.221 1.95307 3.72924
118000 -866.441 1.61666 4.28678
120000 -866.627 1.148 4.92416
122000 -866.779 0.574627 5.61024
124000 -866.872 0.169976 6.40867
126000 -866.937 -0.0402381 7.2803
128000 -867.003 -0.0104909 8.23782
130000 -867.092 0.29483 9.26434
132000 -867.255 0.681685 10.3447
134000 -867.47 1.12927 11.5043
136000 -867.722 1.38105 12.6393
138000 -868.017 1.34685 13.8122
140000 -868.273 1.05385 14.9811
142000 -868.512 0.443252 16.1263
144000 -868.679 -0.362087 17.195
146000 -868.788 -1.1922 18.2454
148000 -868.82 -1.91867 19.1859
150000 -868.818 -2.39832 20.0567
152000 -868.797 -2.51077 20.7969
154000 -868.781 -2.25478 21.4556
156000 -868.819 -1.74812 21.9949
158000 -868.909 -1.04162 22.4191
160000 -869.058 -0.336813 22.7881
162000 -869.287 0.226465 22.9888
164000 -869.567 0.583802 23.1057
166000 -869.872 0.631392 23.23
168000 -870.184 0.457209 23.2297
170000 -870.457 0.101488 23.2478
172000 -870.698 -0.254654 23.2415
174000 -870.894 -0.483348 23.2112
176000 -871.081 -0.449329 23.2174
178000 -871.276 -0.189438 23.2736
180000 -871.524 0.346887 23.3221
182000 -871.825 1.02033 23.5359
184000 -872.211 1.7244 23.7358
186000 -872.67 2.22551 23.9866
188000 -873.164 2.47792 24.3517
190000 -873.674 2.35018 24.7785
192000 -874.13 1.9063 25.2043
194000 -874.548 1.19308 25.7519
196000 -874.866 0.325512 26.2755
198000 -875.13 -0.51333 26.8089
200000 -875.343 -1.15168 27.384
