# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -875.686 0.00435696 -30.1799
2000 -874.004 0.0209156 -29.6079
4000 -872.438 0.0165967 -27.9379
6000 -871.035 -0.114761 -25.2279
8000 -869.854 -0.0375351 -21.9735
10000 -868.874 -0.105544 -18.094
12000 -868.052 -0.000355434 -14.1701
14000 -867.354 0.0179061 -10.1293
16000 -866.84 0.0833815 -6.2187
18000 -866.524 0.229141 -2.53737
20000 -866.416 0.194907 1.02
22000 -866.535 0.390375 4.31411
24000 -866.879 0.326517 7.66964
26000 -867.416 0.247229 11.0232
28000 -868.123 0.117197 14.4395
30000 -869.008 -0.139275 17.9328
32000 -870.073 -0.301334 21.2099
34000 -871.312 -0.545599 24.3063
36000 -872.725 -0.536412 26.8206
38000 -874.258 -0.567524 28.6754
40000 -875.889 -0.435171 29.5695
42000 -877.527 -0.172803 29.3565
44000 -879.124 0.0337866 28.1216
46000 -880.587 0.404514 25.7673
48000 -881.868 0.601931 22.63
50000 -882.924 0.759696 18.7824
52000 -883.744 0.766562 14.5427
54000 -884.335 0.567396 10.2085
56000 -884.733 0.310985 5.90672
58000 -884.927 -0.0594191 1.84838
60000 -884.96 -0.404776 -1.95841
62000 -884.823 -0.775754 -5.4235
64000 -884.522 -0.982527 -8.73818
66000 -884.036 -0.955709 -11.8753
68000 -883.388 -0.845277 -14.9266
70000 -882.536 -0.490331 -17.9961
72000 -881.501 -0.0769401 -20.9558
74000 -880.284 0.432908 -23.7786
76000 -878.876 0.843159 -26.2038
78000 -877.32 1.12485 -28.1016
80000 -875.669 1.26706 -29.2347
82000 -873.948 1.05832 -29.3943
84000 -872.294 0.757815 -28.4832
86000 -870.764 0.194971 -26.4357
88000 -869.422 -0.357657 -23.39
90000 -868.328 -0.922133 -19.5419
92000 -867.503 -1.27563 -15.0212
94000 -866.927 -1.41771 -10.3187
96000 -866.621 -1.33803 -5.45355
98000 -866.525 -0.897588 -0.887239
100000 -866.634 -0.360705 3.39753
102000 -866.912 0.286908 7.12089
104000 -867.339 0.919012 10.4993
106000 -867.891 1.39805 13.4205
108000 -868.587 1.68152 16.0646
110000 -869.392 1.56942 18.5652
112000 -870.335 1.22218 20.8993
114000 -871.456 0.601618 23.1008
116000 -872.732 -0.123574 25.0886
118000 -874.17 -0.846088 26.7573
120000 -875.754 -1.41551 27.8621
122000 -877.419 -1.7534 28.2372
124000 -879.1 -1.80679 27.7212
126000 -880.708 -1.45858 26.1788
128000 -882.157 -0.869874 23.6264
130000 -883.398 -0.0901337 20.1634
132000 -884.33 0.739528 15.9074
134000 -884.967 1.42331 11.1276
136000 -885.3 1.85013 6.11938
138000 -885.325 1.93451 1.17078
140000 -885.111 1.66321 -3.54489
142000 -884.698 1.07836 -7.77898
144000 -884.11 0.269782 -11.4514
146000 -883.422 -0.633535 -14.6631
148000 -882.639 -1.41449 -17.329
150000 -881.785 -1.93884 -19.5755
152000 -880.823 -2.0988 -21.6037
154000 -879.786 -1.90172 -23.3955
156000 -878.609 -1.32785 -24.9625
158000 -877.291 -0.511536 -26.287
160000 -875.858 0.434661 -27.1976
162000 -874.293 1.27239 -27.526
164000 -872.665 1.96509 -27.1322
166000 -871.05 2.2279 -25.8529
168000 -869.519 2.08617 -23.6086
170000 -868.171 1.6039 -20.3791
172000 -867.096 0.712263 -16.2769
174000 -866.318 -0.225853 -11.5253
176000 -865.893 -1.18089 -6.37524
178000 -865.817 -1.93073 -1.09372
180000 -866.064 -2.31933 3.98154
182000 -866.586 -2.27365 8.66079
184000 -867.336 -1.80791 12.713
186000 -868.243 -0.975545 16.0831
188000 -869.236 -0.0011637 18.765
190000 -870.278 1.03848 20.8313
192000 -871.338 1.86403 22.4078
194000 -872.411 2.35863 23.653
196000 -873.506 2.42356 24.6314
198000 -874.667 2.08395 25.3788
200000 -875.91 1.27656 25.8799
