# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -220.909 -0.652959 -12.7492
50 -220.292 -1.26569 -12.4748
100 -219.815 -1.7563 -12.0544
150 -219.264 -2.28849 -11.3608
200 -218.761 -2.77541 -10.475
250 -218.326 -3.22104 -9.40782
300 -217.951 -3.64235 -8.15072
350 -217.642 -4.04102 -6.72645
400 -217.41 -4.42094 -5.15403
450 -217.262 -4.78799 -3.45507
500 -217.203 -5.14529 -1.65619
550 -217.236 -5.49418 0.213405
600 -217.364 -5.83555 2.12023
650 -217.589 -6.16884 4.02752
700 -217.909 -6.49034 5.89757
750 -218.321 -6.79468 7.69054
800 -218.82 -7.07595 9.36487
850 -219.4 -7.32575 10.8803
900 -220.051 -7.53635 12.199
950 -220.762 -7.69777 13.2831
1000 -221.52 -7.80154 14.1019
1050 -222.311 -7.84032 14.6282
1100 -223.121 -7.80698 14.8401
1150 -223.931 -7.6962 14.7238
1200 -224.726 -7.50589 14.2743
1250 -225.488 -7.23657 13.4913
1300 -226.2 -6.88898 12.3855
1350 -226.847 -6.47031 10.9757
1400 -227.413 -5.98573 9.28766
1450 -227.886 -5.44774 7.35466
1500 -228.254 -4.86695 5.21767
1550 -228.507 -4.25696 2.9224
1600 -228.64 -3.63315 0.518103
1650 -228.648 -3.01102 -1.94244
1700 -228.53 -2.40433 -4.40477
1750 -228.287 -1.82795 -6.81551
1800 -227.924 -1.29372 -9.12346
1850 -227.447 -0.812705 -11.28
1900 -226.866 -0.392277 -13.2404
1950 -226.192 -0.040528 -14.9689
2000 -225.437 0.239486 -16.4325
2050 -224.616 0.445659 -17.6075
2100 -223.743 0.581985 -18.478
2150 -222.835 0.650208 -19.0343
2200 -221.908 0.657844 -19.2764
2250 -220.976 0.612222 -19.21
2300 -220.056 0.519931 -18.8474
2350 -219.161 0.390747 -18.2068
2400 -218.304 0.233457 -17.3088
2450 -217.498 0.0544856 -16.1814
2500 -216.754 -0.139023 -14.8514
2550 -216.08 -0.341366 -13.3491
2600 -215.484 -0.549116 -11.7042
2650 -214.972 -0.758616 -9.94832
2700 -214.549 -0.971316 -8.11008
2750 -214.218 -1.18748 -6.21746
2800 -213.982 -1.4103 -4.29698
2850 -213.841 -1.6419 -2.37513
2900 -213.795 -1.88684 -0.473762
2950 -213.843 -2.14954 1.38365
3000 -213.982 -2.4332 3.17741
3050 -214.209 -2.7417 4.88547
3100 -214.521 -3.0757 6.48767
3150 -214.91 -3.43425 7.9662
3200 -215.373 -3.81736 9.30036
3250 -215.901 -4.22095 10.4701
3300 -216.487 -4.6383 11.4576
3350 -217.12 -5.06189 12.2434
3400 -217.791 -5.48288 12.8094
3450 -218.489 -5.88915 13.1413
3500 -219.202 -6.26975 13.2238
3550 -219.918 -6.61282 13.0499
3600 -220.622 -6.90701 12.6115
3650 -221.302 -7.14018 11.9077
3700 -221.945 -7.30275 10.9448
3750 -222.536 -7.38706 9.73314
3800 -223.064 -7.38649 8.29175
3850 -223.517 -7.29744 6.64436
3900 -223.885 -7.11917 4.82369
3950 -224.159 -6.85432 2.86674
4000 -224.333 -6.50633 0.817
4050 -224.402 -6.0819 -1.27836
4100 -224.364 -5.5905 -3.36786
4150 -224.221 -5.04153 -5.39945
4200 -223.976 -4.44688 -7.32113
4250 -223.635 -3.8188 -9.08296
