# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -220.909 -0.652959 -12.7492
50 -220.834 -0.681664 -13.4148
100 -220.803 -0.675384 -13.987
150 -220.726 -0.61616 -14.6463
200 -220.652 -0.534247 -15.2841
250 -220.59 -0.426137 -15.8894
300 -220.532 -0.293443 -16.4636
350 -220.478 -0.148013 -16.9967
400 -220.429 -0.000544772 -17.4806
450 -220.387 0.143245 -17.9053
500 -220.35 0.273639 -18.2675
550 -220.319 0.384981 -18.5593
600 -220.292 0.470818 -18.7778
650 -220.267 0.528433 -18.9195
700 -220.245 0.555456 -18.9814
750 -220.222 0.554219 -18.9634
800 -220.2 0.527999 -18.8662
850 -220.176 0.479294 -18.6905
900 -220.149 0.416706 -18.4398
950 -220.12 0.346836 -18.1183
1000 -220.089 0.276582 -17.7296
1050 -220.055 0.215786 -17.2815
1100 -220.021 0.169679 -16.7803
1150 -219.985 0.146301 -16.2334
1200 -219.951 0.149438 -15.6501
1250 -219.92 0.18036 -15.0377
1300 -219.893 0.240814 -14.4075
1350 -219.871 0.327363 -13.7686
1400 -219.855 0.436508 -13.1299
1450 -219.847 0.561021 -12.5024
1500 -219.847 0.69348 -11.8948
1550 -219.855 0.824398 -11.3155
1600 -219.871 0.944243 -10.7745
1650 -219.893 1.04088 -10.2781
1700 -219.921 1.10713 -9.83506
1750 -219.952 1.1334 -9.45096
1800 -219.984 1.11299 -9.13098
1850 -220.014 1.04164 -8.88015
1900 -220.04 0.918306 -8.70094
1950 -220.06 0.743657 -8.59526
2000 -220.069 0.519866 -8.56519
2050 -220.066 0.253058 -8.60864
2100 -220.048 -0.0461484 -8.7256
2150 -220.015 -0.367401 -8.91278
2200 -219.965 -0.700119 -9.16662
2250 -219.898 -1.02972 -9.48162
2300 -219.814 -1.34351 -9.85309
2350 -219.715 -1.62954 -10.2727
2400 -219.6 -1.87602 -10.735
2450 -219.474 -2.07217 -11.2307
2500 -219.338 -2.21136 -11.7508
2550 -219.195 -2.28793 -12.2882
2600 -219.049 -2.30054 -12.8311
2650 -218.903 -2.24969 -13.3722
2700 -218.759 -2.1386 -13.9017
2750 -218.621 -1.97232 -14.409
2800 -218.49 -1.76041 -14.8884
2850 -218.37 -1.51125 -15.3292
2900 -218.262 -1.23591 -15.7248
2950 -218.167 -0.944924 -16.0687
3000 -218.086 -0.65004 -16.3539
3050 -218.018 -0.358999 -16.5772
3100 -217.964 -0.0823715 -16.7325
3150 -217.923 0.173512 -16.818
3200 -217.893 0.404546 -16.8316
3250 -217.875 0.608531 -16.7728
3300 -217.866 0.783624 -16.6419
3350 -217.865 0.930981 -16.4399
3400 -217.872 1.05337 -16.1704
3450 -217.885 1.15738 -15.8365
3500 -217.904 1.24514 -15.4432
3550 -217.929 1.32566 -14.9956
3600 -217.958 1.40182 -14.5013
3650 -217.993 1.47926 -13.9665
3700 -218.033 1.55919 -13.3999
3750 -218.079 1.64461 -12.8089
3800 -218.131 1.73545 -12.203
3850 -218.189 1.83021 -11.5903
3900 -218.253 1.92417 -10.9804
3950 -218.324 2.01156 -10.3813
4000 -218.4 2.08535 -9.80259
4050 -218.481 2.13716 -9.25159
4100 -218.565 2.15695 -8.7371
4150 -218.65 2.1388 -8.26492
4200 -218.734 2.07375 -7.84283
4250 -218.814 1.95667 -7.47613
4300 -218.889 1.781 -7.16825
4350 -218.953 1.54514 -6.92439
4400 -219.005 1.25039 -6.74624
4450 -219.041 0.899462 -6.63518
4500 -219.059 0.497991 -6.59273
4550 -219.055 0.0551812 -6.61769
4600 -219.029 -0.419672 -6.708
4650 -218.978 -0.910426 -6.86126
4700 -218.902 -1.40379 -7.07381
4750 -218.802 -1.88444 -7.34053
4800 -218.677 -2.33702 -7.65564
4850 -218.531 -2.74613 -8.01304
4900 -218.364 -3.09819 -8.40553
4950 -218.181 -3.38182 -8.82565
5000 -217.984 -3.58784 -9.26506
5050 -217.779 -3.70904 -9.71562
5100 -217.568 -3.7433 -10.1685
5150 -217.357 -3.69059 -10.6154
5200 -217.149 -3.55309 -11.0475
5250 -216.949 -3.33809 -11.4566
5300 -216.761 -3.05296 -11.8351
5350 -216.587 -2.70959 -12.1765
5400 -216.43 -2.32025 -12.4726
5450 -216.294 -1.89705 -12.7184
5500 -216.177 -1.4528 -12.9086
5550 -216.083 -1.00122 -13.0393
5600 -216.011 -0.55246 -13.1064
5650 -215.961 -0.116008 -13.1086
5700 -215.932 0.297261 -13.0445
5750 -215.922 0.683964 -12.9139
5800 -215.932 1.03845 -12.7182
5850 -215.959 1.36164 -12.4581
5900 -216.002 1.65191 -12.1383
5950 -216.06 1.90942 -11.7619
6000 -216.131 2.1386 -11.3343
6050 -216.214 2.34245 -10.8613
6100 -216.307 2.5245 -10.3478
6150 -216.411 2.68809 -9.80292
6200 -216.524 2.83327 -9.23391
6250 -216.645 2.96268 -8.64742
6300 -216.774 3.07594 -8.05333
6350 -216.91 3.17123 -7.45849
6400 -217.051 3.24387 -6.8717
6450 -217.197 3.28991 -6.30181
6500 -217.346 3.30291 -5.75582
6550 -217.495 3.27521 -5.24176
6600 -217.644 3.20064 -4.76623
6650 -217.788 3.07253 -4.33549
6700 -217.926 2.88542 -3.95534
6750 -218.053 2.63252 -3.62895
6800 -218.167 2.31248 -3.36167
6850 -218.264 1.92484 -3.15551
6900 -218.341 1.47325 -3.01246
6950 -218.394 0.961767 -2.93366
7000 -218.419 0.399191 -2.91786
7050 -218.416 -0.20285 -2.96419
7100 -218.383 -0.832135 -3.07069
7150 -218.317 -1.47241 -3.23302
7200 -218.219 -2.10722 -3.44787
7250 -218.089 -2.71877 -3.70946
7300 -217.93 -3.28945 -4.01157
7350 -217.743 -3.80162 -4.34852
7400 -217.531 -4.24137 -4.71283
7450 -217.299 -4.5939 -5.09678
7500 -217.05 -4.85019 -5.49277
7550 -216.791 -5.00148 -5.89227
7600 -216.526 -5.04396 -6.28747
7650 -216.26 -4.97782 -6.67028
7700 -216 -4.80626 -7.03244
7750 -215.75 -4.53509 -7.36688
7800 -215.514 -4.17389 -7.66614
7850 -215.298 -3.73525 -7.92457
7900 -215.104 -3.23162 -8.13554
7950 -214.937 -2.67871 -8.29479
8000 -214.797 -2.09267 -8.39716
8050 -214.687 -1.48501 -8.43957
8100 -214.607 -0.874895 -8.42113
8150 -214.557 -0.272138 -8.33926
8200 -214.537 0.311486 -8.19377
8250 -214.546 0.867827 -7.98602
8300 -214.582 1.38952 -7.71697
8350 -214.644 1.86864 -7.39096
8400 -214.729 2.30678 -7.01013
8450 -214.836 2.70135 -6.5798
8500 -214.963 3.05282 -6.10553
8550 -215.108 3.36185 -5.59269
8600 -215.268 3.63014 -5.04944
8650 -215.443 3.86092 -4.4809
8700 -215.629 4.05496 -3.89642
8750 -215.826 4.21126 -3.3038
8800 -216.031 4.3303 -2.71014
8850 -216.243 4.41063 -2.12493
8900 -216.459 4.44915 -1.55466
8950 -216.678 4.44228 -1.00735
9000 -216.896 4.38373 -0.490951
9050 -217.111 4.26818 -0.0110886
9100 -217.32 4.09115 0.424661
9150 -217.519 3.84744 0.812454
9200 -217.705 3.53318 1.14628
9250 -217.875 3.14491 1.42287
9300 -218.024 2.68243 1.6403
9350 -218.149 2.14764 1.79557
9400 -218.245 1.54535 1.88891
9450 -218.31 0.881798 1.91968
9500 -218.341 0.169959 1.88868
9550 -218.336 -0.579603 1.8001
9600 -218.292 -1.34972 1.65509
9650 -218.209 -2.12329 1.45832
9700 -218.088 -2.883 1.21527
9750 -217.929 -3.60683 0.930827
9800 -217.735 -4.27805 0.61151
9850 -217.508 -4.87616 0.265099
9900 -217.253 -5.38357 -0.102825
9950 -216.974 -5.78761 -0.482154
10000 -216.678 -6.07529 -0.866722
10050 -216.369 -6.23866 -1.24874
10100 -216.055 -6.27324 -1.61885
10150 -215.741 -6.17871 -1.97117
10200 -215.434 -5.95806 -2.29621
10250 -215.14 -5.61827 -2.58783
10300 -214.866 -5.17068 -2.84083
10350 -214.615 -4.62663 -3.04722
10400 -214.393 -4.00312 -3.20361
10450 -214.204 -3.31733 -3.30492
10500 -214.049 -2.58541 -3.3476
10550 -213.931 -1.82533 -3.33113
10600 -213.852 -1.05334 -3.25161
10650 -213.811 -0.287127 -3.11016
10700 -213.808 0.460711 -2.90754
10750 -213.842 1.17783 -2.64375
10800 -213.912 1.85418 -2.32382
10850 -214.014 2.48239 -1.94886
10900 -214.148 3.05707 -1.52451
10950 -214.31 3.57379 -1.05577
11000 -214.497 4.03227 -0.548127
11050 -214.708 4.43231 -0.00923226
11100 -214.938 4.77318 0.55568
11150 -215.185 5.05458 1.13708
11200 -215.447 5.27951 1.72923
11250 -215.719 5.44758 2.32298
11300 -216 5.55756 2.91067
11350 -216.287 5.6086 3.48473
11400 -216.577 5.59869 4.03705
11450 -216.865 5.5253 4.56083
11500 -217.15 5.38345 5.0494
11550 -217.426 5.17061 5.49553
11600 -217.692 4.88205 5.89525
11650 -217.942 4.51588 6.24261
11700 -218.172 4.06817 6.53433
11750 -218.379 3.53971 6.76726
11800 -218.558 2.93241 6.93944
11850 -218.706 2.24953 7.04964
11900 -218.817 1.49767 7.09746
11950 -218.89 0.686561 7.08413
12000 -218.921 -0.171416 7.01205
