# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -220.909 -0.652959 -12.7492
50 -220.66 -0.853739 -13.3652
100 -220.466 -0.999 -13.8663
150 -220.188 -1.11162 -14.4027
200 -219.901 -1.18669 -14.8896
250 -219.617 -1.2156 -15.3116
300 -219.324 -1.19422 -15.6717
350 -219.026 -1.1293 -15.9628
400 -218.729 -1.02199 -16.1751
450 -218.435 -0.876579 -16.3068
500 -218.148 -0.698109 -16.3507
550 -217.869 -0.490728 -16.3031
600 -217.602 -0.259263 -16.1628
650 -217.35 -0.010135 -15.9273
700 -217.114 0.253603 -15.5964
750 -216.896 0.53014 -15.1716
800 -216.699 0.813461 -14.6536
850 -216.524 1.10489 -14.0476
900 -216.373 1.39854 -13.3551
950 -216.247 1.69506 -12.5841
1000 -216.147 1.99443 -11.7393
1050 -216.075 2.29374 -10.8293
1100 -216.032 2.59206 -9.86141
1150 -216.018 2.8857 -8.84457
1200 -216.034 3.17177 -7.78911
1250 -216.079 3.44492 -6.70416
1300 -216.154 3.70044 -5.60017
1350 -216.257 3.93003 -4.48816
1400 -216.388 4.12754 -3.37806
1450 -216.544 4.28153 -2.27927
1500 -216.722 4.38349 -1.20321
1550 -216.921 4.42383 -0.157419
1600 -217.135 4.39214 0.847954
1650 -217.36 4.27859 1.80651
1700 -217.593 4.07689 2.71075
1750 -217.827 3.77911 3.55469
1800 -218.057 3.38364 4.33501
1850 -218.278 2.88626 5.04676
1900 -218.483 2.29034 5.68911
1950 -218.666 1.60105 6.26081
2000 -218.824 0.825024 6.76196
2050 -218.949 -0.0238513 7.19492
2100 -219.04 -0.933527 7.56222
2150 -219.092 -1.8843 7.8683
2200 -219.102 -2.85686 8.11696
2250 -219.069 -3.82966 8.31539
2300 -218.995 -4.77854 8.4697
2350 -218.878 -5.68028 8.58613
2400 -218.722 -6.51223 8.67286
2450 -218.53 -7.24924 8.73707
2500 -218.306 -7.87497 8.78764
2550 -218.058 -8.36756 8.83018
2600 -217.789 -8.71386 8.87342
2650 -217.509 -8.90265 8.92195
2700 -217.225 -8.92636 8.98327
2750 -216.945 -8.78237 9.06154
2800 -216.677 -8.47142 9.16115
2850 -216.429 -8.00074 9.28447
2900 -216.21 -7.37786 9.43393
2950 -216.025 -6.61782 9.60943
3000 -215.882 -5.73677 9.81017
3050 -215.787 -4.75094 10.0362
3100 -215.744 -3.68347 10.2817
3150 -215.757 -2.5548 10.5463
3200 -215.828 -1.38568 10.822
3250 -215.959 -0.201617 11.1055
3300 -216.15 0.980351 11.3886
3350 -216.401 2.137 11.6669
3400 -216.71 3.2536 11.9316
3450 -217.074 4.3107 12.1753
3500 -217.489 5.29632 12.392
3550 -217.953 6.19734 12.5743
3600 -218.46 7.00477 12.7156
3650 -219.004 7.71094 12.8109
3700 -219.58 8.3112 12.8535
3750 -220.182 8.80017 12.8406
3800 -220.805 9.1768 12.7685
3850 -221.441 9.43943 12.635
3900 -222.084 9.58787 12.4396
3950 -222.728 9.62352 12.1819
4000 -223.367 9.54676 11.864
4050 -223.994 9.35962 11.4891
4100 -224.604 9.06552 11.0585
4150 -225.191 8.66477 10.5805
4200 -225.748 8.16446 10.058
4250 -226.271 7.56497 9.49927
4300 -226.754 6.87423 8.91082
4350 -227.194 6.09594 8.30039
4400 -227.585 5.23874 7.67566
4450 -227.924 4.31041 7.04508
4500 -228.209 3.32183 6.41682
4550 -228.435 2.28561 5.79837
4600 -228.602 1.21469 5.19707
4650 -228.71 0.122656 4.62027
4700 -228.756 -0.970329 4.07321
4750 -228.744 -2.04917 3.56088
4800 -228.673 -3.09454 3.08941
4850 -228.546 -4.08788 2.65893
4900 -228.369 -5.01115 2.27339
4950 -228.144 -5.84654 1.93287
5000 -227.878 -6.57502 1.63744
5050 -227.575 -7.18701 1.38456
5100 -227.243 -7.66607 1.17276
5150 -226.889 -8.00614 0.99694
5200 -226.52 -8.20049 0.854223
5250 -226.144 -8.24787 0.736585
5300 -225.766 -8.14903 0.63984
5350 -225.396 -7.91146 0.5551
5400 -225.038 -7.54403 0.477418
5450 -224.701 -7.05964 0.397776
5500 -224.386 -6.47443 0.308725
5550 -224.1 -5.80574 0.202808
5600 -223.846 -5.07569 0.0729326
5650 -223.624 -4.30391 -0.0882749
5700 -223.438 -3.51359 -0.287182
5750 -223.285 -2.72308 -0.528569
5800 -223.164 -1.95597 -0.817605
5850 -223.075 -1.22687 -1.15944
5900 -223.013 -0.555608 -1.55564
5950 -222.974 0.0489327 -2.00742
6000 -222.955 0.572291 -2.51813
6050 -222.95 1.0119 -3.08476
6100 -222.955 1.3616 -3.70773
6150 -222.963 1.62215 -4.38345
6200 -222.972 1.79654 -5.10886
6250 -222.976 1.89181 -5.87853
6300 -222.97 1.91316 -6.68724
6350 -222.951 1.8742 -7.52773
6400 -222.916 1.78187 -8.39439
6450 -222.862 1.65184 -9.27672
6500 -222.787 1.49211 -10.1682
6550 -222.692 1.31832 -11.0587
6600 -222.573 1.13681 -11.9387
6650 -222.434 0.959744 -12.8002
6700 -222.273 0.793276 -13.631
6750 -222.092 0.644887 -14.4249
6800 -221.893 0.516909 -15.1706
6850 -221.677 0.414422 -15.8593
6900 -221.446 0.335412 -16.4843
6950 -221.205 0.283123 -17.0352
7000 -220.952 0.253869 -17.5091
7050 -220.693 0.247714 -17.8954
7100 -220.427 0.259435 -18.193
7150 -220.16 0.288836 -18.3945
7200 -219.89 0.334716 -18.4988
7250 -219.624 0.393243 -18.5025
7300 -219.36 0.462829 -18.4061
7350 -219.103 0.546385 -18.2083
7400 -218.854 0.640618 -17.9113
7450 -218.614 0.748394 -17.5172
7500 -218.387 0.870808 -17.0303
7550 -218.175 1.00808 -16.4549
7600 -217.978 1.16274 -15.7971
7650 -217.8 1.33495 -15.0627
7700 -217.643 1.52421 -14.2596
7750 -217.508 1.73043 -13.3964
7800 -217.397 1.95044 -12.4818
7850 -217.311 2.18102 -11.5252
7900 -217.251 2.41452 -10.5365
7950 -217.218 2.6463 -9.52582
8000 -217.21 2.86667 -8.50294
8050 -217.229 3.06318 -7.47833
8100 -217.271 3.22959 -6.46146
8150 -217.336 3.35093 -5.46162
8200 -217.42 3.41606 -4.48835
8250 -217.521 3.41569 -3.54921
8300 -217.634 3.33775 -2.65199
8350 -217.755 3.17534 -1.80291
8400 -217.878 2.92126 -1.00742
8450 -217.998 2.57343 -0.270069
8500 -218.111 2.12724 0.406253
8550 -218.21 1.59063 1.01885
8600 -218.29 0.965414 1.56829
8650 -218.347 0.262472 2.05321
8700 -218.376 -0.506185 2.47745
8750 -218.373 -1.32364 2.84243
8800 -218.336 -2.17194 3.15205
8850 -218.264 -3.03327 3.41266
8900 -218.153 -3.88122 3.62813
8950 -218.007 -4.69747 3.80682
9000 -217.826 -5.45866 3.95393
9050 -217.613 -6.14175 4.07973
9100 -217.372 -6.72857 4.18872
9150 -217.107 -7.20019 4.29178
9200 -216.825 -7.54205 4.39419
9250 -216.532 -7.74238 4.50507
9300 -216.234 -7.79433 4.63151
9350 -215.941 -7.69368 4.77732
9400 -215.657 -7.4405 4.95119
9450 -215.392 -7.03938 5.1549
9500 -215.153 -6.49815 5.39464
9550 -214.947 -5.82815 5.67052
9600 -214.78 -5.04315 5.98544
9650 -214.657 -4.161 6.33812
9700 -214.584 -3.19754 6.72788
9750 -214.564 -2.17466 7.15262
9800 -214.6 -1.10999 7.60722
9850 -214.694 -0.0238982 8.08921
9900 -214.847 1.06316 8.5914
9950 -215.059 2.1346 9.10835
10000 -215.329 3.17323 9.63267
10050 -215.655 4.16466 10.1567
10100 -216.034 5.09478 10.6731
10150 -216.464 5.95234 11.1732
10200 -216.94 6.72728 11.6496
10250 -217.457 7.41312 12.0946
10300 -218.012 8.00219 12.5005
10350 -218.597 8.48998 12.862
10400 -219.209 8.8732 13.1712
10450 -219.841 9.14818 13.4248
10500 -220.486 9.31361 13.6186
10550 -221.14 9.36708 13.7493
10600 -221.794 9.30889 13.8161
10650 -222.445 9.13836 13.8174
10700 -223.083 8.85545 13.7554
10750 -223.705 8.46089 13.6309
10800 -224.303 7.95658 13.4477
10850 -224.87 7.3455 13.2102
10900 -225.403 6.63128 12.9228
10950 -225.895 5.81971 12.5923
11000 -226.341 4.91758 12.2239
11050 -226.736 3.93461 11.8263
11100 -227.076 2.87974 11.4058
11150 -227.359 1.76921 10.9704
11200 -227.581 0.616332 10.5269
11250 -227.74 -0.563419 10.0827
11300 -227.838 -1.75074 9.64538
11350 -227.872 -2.92282 9.21961
11400 -227.845 -4.06307 8.8114
11450 -227.76 -5.1475 8.42555
11500 -227.619 -6.15705 8.06448
11550 -227.428 -7.06943 7.7328
11600 -227.191 -7.86819 7.42837
11650 -226.915 -8.53393 7.15563
11700 -226.607 -9.05628 6.90925
11750 -226.273 -9.42254 6.69066
11800 -225.925 -9.62691 6.49429
11850 -225.566 -9.66675 6.31736
11900 -225.208 -9.54427 6.15372
11950 -224.857 -9.2637 5.99862
12000 -224.52 -8.8356 5.84452
