# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -551.368 -3.52609 19.0896
2000 -553.22 -3.03056 18.9224
4000 -554.987 -2.43964 17.2089
6000 -556.496 -1.78597 14.4462
8000 -557.717 -1.18294 10.3965
10000 -558.52 -0.566059 5.81183
12000 -558.842 -0.0131573 0.58687
14000 -558.634 0.530064 -4.78385
16000 -557.928 1.13744 -9.98785
18000 -556.739 1.71562 -14.5871
20000 -555.182 2.30427 -17.7095
22000 -553.389 2.8091 -19.2335
24000 -551.574 3.17051 -18.5577
26000 -549.917 3.35266 -16.0321
28000 -548.575 3.40892 -12.0298
30000 -547.696 3.3338 -7.05184
32000 -547.291 3.23644 -1.91483
34000 -547.406 3.14793 3.10814
36000 -547.971 3.00999 7.50382
38000 -548.936 2.85378 11.2614
40000 -550.253 2.63646 14.0868
42000 -551.751 2.33706 15.7729
44000 -553.367 2.01371 16.1772
46000 -554.947 1.68379 15.0483
48000 -556.33 1.43486 12.6549
50000 -557.425 1.25412 8.96613
52000 -558.095 1.09544 4.40278
54000 -558.291 0.937163 -0.791199
56000 -557.957 0.746698 -6.23379
58000 -557.101 0.484687 -11.4441
60000 -555.74 0.247734 -16.0719
62000 -554.008 0.0869296 -19.39
64000 -551.99 -0.0324502 -21.2367
66000 -549.892 0.0172059 -21.1345
68000 -547.924 0.100948 -19.1978
70000 -546.198 0.219895 -15.5129
72000 -544.938 0.301884 -10.5992
74000 -544.167 0.330332 -4.95788
76000 -543.984 0.40124 0.899579
78000 -544.348 0.42202 6.3554
80000 -545.216 0.598693 11.2247
82000 -546.536 0.686001 15.1473
84000 -548.17 0.780292 17.9347
86000 -550.009 0.801726 19.472
88000 -551.948 0.683608 19.6065
90000 -553.832 0.423142 18.4492
92000 -555.529 0.115135 16.0292
94000 -556.926 -0.272595 12.4606
96000 -557.927 -0.629781 7.80841
98000 -558.424 -0.993301 2.43369
100000 -558.369 -1.32612 -3.31543
102000 -557.745 -1.71553 -8.81615
104000 -556.626 -2.1446 -13.4407
106000 -555.087 -2.61194 -16.6739
108000 -553.331 -3.05238 -18.0981
110000 -551.517 -3.39947 -17.7057
112000 -549.814 -3.68391 -15.539
114000 -548.405 -3.76571 -12.043
116000 -547.367 -3.84563 -7.52486
118000 -546.816 -3.87426 -2.46003
120000 -546.764 -3.87744 2.69444
122000 -547.204 -3.8982 7.66218
124000 -548.125 -3.85585 11.9995
126000 -549.406 -3.653 15.3656
128000 -550.958 -3.36526 17.4056
130000 -552.677 -2.90341 18.0096
132000 -554.379 -2.33481 17.1661
134000 -555.932 -1.76974 15.0576
136000 -557.243 -1.16558 11.8252
138000 -558.198 -0.594359 7.6917
140000 -558.72 0.0316997 2.89364
142000 -558.742 0.689461 -2.45812
144000 -558.253 1.45636 -8.01292
146000 -557.23 2.20063 -13.173
148000 -555.764 2.9261 -17.3028
150000 -553.98 3.54927 -19.8102
152000 -552.054 3.99986 -20.2889
154000 -550.194 4.29654 -18.6947
156000 -548.573 4.50968 -15.3733
158000 -547.348 4.62482 -10.8133
160000 -546.615 4.68248 -5.6815
162000 -546.385 4.73142 -0.462338
164000 -546.66 4.60385 4.49709
166000 -547.403 4.45373 8.91702
168000 -548.549 4.11035 12.6869
170000 -549.982 3.6954 15.3689
172000 -551.631 3.24097 16.8026
174000 -553.335 2.80902 16.714
176000 -554.94 2.3155 15.1558
178000 -556.328 1.92981 12.2519
180000 -557.369 1.45593 8.32935
182000 -557.978 0.994548 3.65555
184000 -558.093 0.423183 -1.49281
186000 -557.68 -0.143942 -6.77593
188000 -556.759 -0.681432 -11.8916
190000 -555.35 -1.12259 -16.2846
192000 -553.575 -1.43945 -19.4546
194000 -551.548 -1.68939 -20.9857
196000 -549.485 -1.78154 -20.4257
198000 -547.568 -1.92013 -17.9579
200000 -545.962 -1.94517 -13.7937
