# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -551.368 -3.52609 19.0896
2000 -552.116 -3.34496 18.6897
4000 -552.829 -2.85098 18.0689
6000 -553.423 -2.4218 17.3958
8000 -553.989 -1.61517 16.6366
10000 -554.488 -1.07118 15.9312
12000 -554.874 -0.316636 15.3568
14000 -555.178 0.411729 14.8869
16000 -555.439 1.06879 14.4673
18000 -555.58 1.72166 14.1599
20000 -555.708 1.93885 13.8717
22000 -555.786 2.15394 13.6161
24000 -555.862 1.98487 13.4489
26000 -555.959 1.88213 13.3249
28000 -556.031 1.63482 13.3483
30000 -556.174 1.23783 13.3731
32000 -556.335 0.820882 13.3613
34000 -556.562 0.129927 13.2483
36000 -556.843 -0.344727 12.901
38000 -557.161 -0.777968 12.2958
40000 -557.489 -0.918402 11.3771
42000 -557.8 -0.873714 10.2172
44000 -558.092 -0.800223 8.82202
46000 -558.323 -0.659519 7.34836
48000 -558.528 -0.583971 5.76837
50000 -558.672 -0.305021 4.08365
52000 -558.76 -0.0189236 2.35697
54000 -558.772 0.425781 0.495806
56000 -558.691 0.860081 -1.38377
58000 -558.56 1.13065 -3.29303
60000 -558.342 1.23245 -5.10516
62000 -558.102 1.1226 -6.68768
64000 -557.852 1.00155 -7.99351
66000 -557.594 0.647633 -8.96963
68000 -557.355 0.229389 -9.72926
70000 -557.151 -0.299159 -10.2169
72000 -556.996 -0.986433 -10.6603
74000 -556.884 -1.53126 -11.0983
76000 -556.833 -1.97103 -11.4587
78000 -556.794 -2.18612 -11.9692
80000 -556.753 -2.25377 -12.4338
82000 -556.721 -2.20394 -12.8633
84000 -556.655 -2.13789 -13.3442
86000 -556.574 -1.93892 -13.7612
88000 -556.463 -1.50043 -14.2419
90000 -556.273 -0.836858 -14.8624
92000 -556.013 0.0344973 -15.6261
94000 -555.621 1.00603 -16.5566
96000 -555.128 1.91547 -17.5979
98000 -554.539 2.68485 -18.6473
100000 -553.829 3.34245 -19.6225
102000 -553.081 3.82629 -20.3602
104000 -552.262 4.04059 -20.861
106000 -551.428 3.90611 -21.1512
108000 -550.646 3.4056 -21.1202
110000 -549.914 2.53828 -20.9899
112000 -549.289 1.5297 -20.7245
114000 -548.772 0.52374 -20.2815
116000 -548.353 -0.424604 -19.7348
118000 -548.037 -1.30949 -19.0704
120000 -547.83 -2.2148 -18.2077
122000 -547.728 -3.10584 -17.2029
124000 -547.725 -3.87787 -16.1011
126000 -547.812 -4.40937 -14.9508
128000 -547.945 -4.53898 -13.826
130000 -548.108 -4.37495 -12.8593
132000 -548.26 -3.97928 -11.9434
134000 -548.373 -3.35391 -11.0554
136000 -548.446 -2.58607 -10.2355
138000 -548.437 -1.56842 -9.27536
140000 -548.347 -0.320109 -8.32317
142000 -548.159 0.991164 -7.28861
144000 -547.858 2.25521 -6.23551
146000 -547.463 3.34353 -5.18747
148000 -547.016 4.10877 -4.15024
150000 -546.503 4.64911 -3.11835
152000 -545.982 4.93025 -2.11408
154000 -545.473 4.95907 -0.961805
156000 -544.991 4.59824 0.215971
158000 -544.604 3.81185 1.51006
160000 -544.334 2.70659 2.86288
162000 -544.211 1.43226 4.22665
164000 -544.233 0.215501 5.46125
166000 -544.391 -0.85773 6.62379
168000 -544.67 -1.76596 7.66076
170000 -545.051 -2.57039 8.52904
172000 -545.506 -3.27067 9.36259
174000 -546.059 -3.85824 10.1563
176000 -546.667 -4.22138 10.9511
178000 -547.305 -4.28742 11.6903
180000 -547.958 -4.05087 12.3981
182000 -548.596 -3.65164 13.0011
184000 -549.199 -3.03035 13.4565
186000 -549.728 -2.23276 13.7772
188000 -550.197 -1.20125 13.9929
190000 -550.549 -0.0284825 14.1852
192000 -550.788 1.21767 14.4951
194000 -550.929 2.23854 14.9072
196000 -550.992 2.95553 15.4461
198000 -550.998 3.34511 16.1262
200000 -551.014 3.43241 16.822
