# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -551.368 -3.52609 19.0896
2000 -553.25 -3.04476 18.6791
4000 -555.006 -2.35941 16.8235
6000 -556.478 -1.69367 14.0793
8000 -557.658 -0.910799 10.2422
10000 -558.435 -0.245571 5.85879
12000 -558.736 0.519848 0.73402
14000 -558.514 1.29746 -4.76113
16000 -557.757 2.02034 -10.3254
18000 -556.506 2.53071 -15.2924
20000 -554.825 2.68358 -18.9009
22000 -552.877 2.58181 -21.1245
24000 -550.871 2.21425 -21.4505
26000 -548.87 1.86281 -20.1964
28000 -547.088 1.46946 -17.5557
30000 -545.646 0.977835 -13.5265
32000 -544.585 0.461541 -8.5918
34000 -544.062 -0.208743 -3.16018
36000 -544.038 -0.737605 2.16232
38000 -544.503 -1.16236 7.17409
40000 -545.415 -1.49819 11.4069
42000 -546.664 -1.69687 14.9886
44000 -548.229 -1.96102 17.7592
46000 -549.999 -2.20731 19.4643
48000 -551.898 -2.33893 20.061
50000 -553.761 -2.26982 19.1026
52000 -555.496 -1.99986 16.8174
54000 -556.945 -1.5029 13.3534
56000 -558.011 -0.970599 9.12657
58000 -558.668 -0.395433 4.35492
60000 -558.815 0.234506 -0.897565
62000 -558.477 1.01478 -6.33152
64000 -557.598 1.92699 -11.6854
66000 -556.207 2.80096 -16.2674
68000 -554.464 3.55055 -19.5544
70000 -552.435 3.98154 -20.9332
72000 -550.378 4.13544 -20.4052
74000 -548.446 4.19642 -18.2603
76000 -546.779 4.03234 -14.6796
78000 -545.493 3.826 -10.3027
80000 -544.638 3.462 -5.21042
82000 -544.299 2.89076 0.0813557
84000 -544.432 2.22177 5.37445
86000 -545.06 1.58785 10.0995
88000 -546.129 1.01622 14.0543
90000 -547.5 0.550049 17.067
92000 -549.123 0.130386 19.0361
94000 -550.908 -0.395481 19.9385
96000 -552.729 -0.792239 19.7883
98000 -554.517 -1.08136 18.3944
100000 -556.1 -1.17355 15.7055
102000 -557.42 -0.977404 11.8975
104000 -558.331 -0.658748 7.29083
106000 -558.78 -0.29928 2.22874
108000 -558.762 0.128014 -2.96097
110000 -558.246 0.63814 -8.13351
112000 -557.247 1.30376 -12.8159
114000 -555.842 2.13513 -16.6853
116000 -554.083 2.96962 -19.182
118000 -552.188 3.70048 -19.7146
120000 -550.266 4.20635 -18.4385
122000 -548.536 4.51319 -15.4357
124000 -547.141 4.75775 -11.3646
126000 -546.108 4.89305 -6.67281
128000 -545.541 4.95018 -1.76686
130000 -545.405 4.83115 3.18938
132000 -545.739 4.42667 8.0102
134000 -546.491 3.92217 12.2791
136000 -547.616 3.34218 15.6765
138000 -549.025 2.78811 17.9915
140000 -550.613 2.21041 19.1369
142000 -552.275 1.58692 19.1167
144000 -553.915 0.849319 18.1588
146000 -555.46 0.124628 16.1597
148000 -556.804 -0.471536 13.1299
150000 -557.856 -0.798879 9.10899
152000 -558.497 -0.896112 4.33263
154000 -558.7 -0.885285 -0.890401
156000 -558.423 -0.76162 -5.99169
158000 -557.698 -0.567475 -10.5606
160000 -556.582 -0.19904 -14.3485
162000 -555.15 0.431403 -17.0448
164000 -553.493 1.22017 -18.377
166000 -551.761 2.01058 -17.972
168000 -550.104 2.75787 -15.8884
170000 -548.695 3.26901 -12.3407
172000 -547.64 3.68478 -7.86903
174000 -546.974 4.09392 -3.12754
176000 -546.746 4.3556 1.52965
178000 -546.907 4.53145 5.9528
180000 -547.448 4.48701 10.0327
182000 -548.356 4.19713 13.5735
184000 -549.55 3.81175 16.2519
186000 -550.965 3.38814 17.7998
188000 -552.472 2.92181 17.9941
190000 -553.946 2.42293 17.0339
192000 -555.321 1.78391 15.1413
194000 -556.519 0.980481 12.4667
196000 -557.475 0.152744 9.0501
198000 -558.119 -0.540832 4.87379
200000 -558.387 -1.09024 0.0246603
