# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -353.761 0.730354 13.9401
4000 -354.338 0.820755 13.6525
6000 -354.889 0.948884 13.2792
8000 -355.44 0.780434 12.7037
10000 -355.962 0.708664 12.0362
12000 -356.428 0.472405 11.2669
14000 -356.84 0.364858 10.3857
16000 -357.235 0.330137 9.4141
18000 -357.563 0.232003 8.37169
20000 -357.869 0.220514 7.24458
22000 -358.113 0.00124706 6.0621
24000 -358.301 -0.129306 4.83941
26000 -358.44 -0.28836 3.50115
28000 -358.501 -0.36875 2.18511
30000 -358.53 -0.337272 0.802246
32000 -358.503 -0.373598 -0.626427
34000 -358.411 -0.421417 -2.02783
36000 -358.275 -0.559742 -3.51908
38000 -358.063 -0.62427 -4.94923
40000 -357.793 -0.644988 -6.39549
42000 -357.492 -0.554725 -7.80979
44000 -357.146 -0.39173 -9.14672
46000 -356.756 -0.318877 -10.459
48000 -356.346 -0.285153 -11.6559
50000 -355.878 -0.314941 -12.7414
52000 -355.379 -0.347936 -13.6966
54000 -354.856 -0.32712 -14.4753
56000 -354.303 -0.227581 -15.0711
58000 -353.74 -0.163272 -15.4664
60000 -353.172 -0.142877 -15.6573
62000 -352.603 -0.152557 -15.6399
64000 -352.024 -0.159853 -15.4091
66000 -351.487 -0.0886046 -14.9868
68000 -350.952 0.118553 -14.3398
70000 -350.481 0.382573 -13.5008
72000 -350.069 0.600681 -12.4945
74000 -349.708 0.795656 -11.3145
76000 -349.414 0.877332 -10.0057
78000 -349.164 0.940703 -8.5774
80000 -348.979 0.986766 -7.06385
82000 -348.855 1.09891 -5.46073
84000 -348.787 1.09237 -3.8636
86000 -348.786 1.0389 -2.23255
88000 -348.818 0.836758 -0.598793
90000 -348.885 0.566284 0.959704
92000 -348.997 0.333871 2.5393
94000 -349.12 0.145559 4.05682
96000 -349.31 0.055428 5.48358
98000 -349.525 -0.0949624 6.84478
100000 -349.78 -0.259136 8.12256
102000 -350.06 -0.469155 9.29318
104000 -350.358 -0.69894 10.3729
106000 -350.674 -0.829939 11.3296
108000 -351.015 -0.875067 12.2022
110000 -351.377 -0.851809 12.9148
112000 -351.775 -0.879733 13.5189
114000 -352.173 -0.901933 14.0151
116000 -352.596 -0.907714 14.2959
118000 -353.02 -0.874487 14.4672
120000 -353.462 -0.67139 14.5233
122000 -353.925 -0.41794 14.3138
124000 -354.401 -0.143501 14.0376
126000 -354.892 0.0671956 13.5888
128000 -355.371 0.201713 12.9495
130000 -355.844 0.260107 12.2247
132000 -356.292 0.357779 11.3073
134000 -356.718 0.488311 10.3063
136000 -357.113 0.585167 9.16055
138000 -357.481 0.662702 7.95234
140000 -357.799 0.599683 6.62647
142000 -358.055 0.484791 5.22981
144000 -358.262 0.367797 3.7829
146000 -358.397 0.332006 2.28678
148000 -358.478 0.355186 0.778597
150000 -358.517 0.371193 -0.76099
152000 -358.499 0.371622 -2.26513
154000 -358.417 0.263979 -3.7824
156000 -358.285 0.166408 -5.22512
158000 -358.079 0.0975076 -6.64757
160000 -357.826 0.0323229 -7.9809
162000 -357.527 0.0682613 -9.27158
164000 -357.177 0.00887125 -10.4437
166000 -356.783 -0.0788054 -11.5116
168000 -356.348 -0.242803 -12.437
170000 -355.851 -0.369912 -13.2531
172000 -355.33 -0.431896 -13.9045
174000 -354.789 -0.43714 -14.4014
176000 -354.225 -0.347877 -14.7331
178000 -353.668 -0.401687 -14.8818
180000 -353.105 -0.445316 -14.8531
182000 -352.529 -0.546778 -14.6131
184000 -351.963 -0.640424 -14.2297
186000 -351.409 -0.642243 -13.6258
188000 -350.875 -0.593757 -12.9041
190000 -350.378 -0.565315 -11.9707
192000 -349.922 -0.563215 -10.9627
194000 -349.497 -0.571358 -9.74641
196000 -349.115 -0.610902 -8.49529
198000 -348.788 -0.4643 -7.11351
200000 -348.525 -0.241222 -5.69533
