# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -354.581 0.537554 13.5739
4000 -355.871 0.417869 12.0528
6000 -356.951 0.313999 9.69848
8000 -357.759 0.229856 6.34451
10000 -358.202 0.217348 2.44728
12000 -358.234 0.213811 -1.9642
14000 -357.826 0.166379 -6.27757
16000 -357.001 0.0764098 -10.1782
18000 -355.846 -0.102214 -13.2159
20000 -354.446 -0.3117 -14.8404
22000 -352.946 -0.465741 -15.1436
24000 -351.511 -0.596821 -13.8715
26000 -350.248 -0.651685 -11.3278
28000 -349.292 -0.666365 -7.86782
30000 -348.719 -0.718267 -3.71634
32000 -348.55 -0.762607 0.561865
34000 -348.807 -0.85236 4.72633
36000 -349.444 -0.925868 8.34648
38000 -350.404 -0.900821 11.2678
40000 -351.615 -0.845061 13.1949
42000 -352.955 -0.708777 14.0555
44000 -354.332 -0.587373 13.8785
46000 -355.638 -0.519351 12.604
48000 -356.79 -0.470096 10.5837
50000 -357.683 -0.500831 7.72979
52000 -358.279 -0.460675 4.23147
54000 -358.498 -0.406575 0.191945
56000 -358.297 -0.284773 -4.13436
58000 -357.689 -0.106385 -8.32198
60000 -356.683 0.0321574 -11.9155
62000 -355.385 0.148461 -14.3138
64000 -353.908 0.228208 -15.3055
66000 -352.422 0.295408 -14.6943
68000 -351.064 0.406705 -12.6999
70000 -349.954 0.543069 -9.6171
72000 -349.198 0.728938 -5.86445
74000 -348.815 0.895622 -1.76624
76000 -348.862 0.967793 2.31248
78000 -349.277 0.974791 6.12298
80000 -350.066 0.914599 9.48267
82000 -351.145 0.786351 12.04
84000 -352.426 0.727712 13.5961
86000 -353.798 0.695552 13.9535
88000 -355.153 0.656585 13.1139
90000 -356.381 0.663284 11.253
92000 -357.367 0.60245 8.5917
94000 -358.058 0.467137 5.20577
96000 -358.403 0.342994 1.35516
98000 -358.317 0.218646 -2.86464
100000 -357.837 0.15289 -7.15918
102000 -356.929 0.135409 -11.0923
104000 -355.665 0.110586 -14.1481
106000 -354.178 0.0669455 -15.8692
108000 -352.588 -0.0478445 -15.8973
110000 -351.077 -0.228932 -14.298
112000 -349.807 -0.404854 -11.3186
114000 -348.872 -0.536697 -7.45337
116000 -348.337 -0.62287 -3.16141
118000 -348.24 -0.613643 1.06968
120000 -348.534 -0.587687 5.06465
122000 -349.21 -0.602955 8.59961
124000 -350.205 -0.643628 11.4485
126000 -351.439 -0.678979 13.5359
128000 -352.817 -0.721955 14.4443
130000 -354.244 -0.667189 14.1977
132000 -355.571 -0.570535 12.7503
134000 -356.707 -0.493426 10.3509
136000 -357.578 -0.402983 7.17761
138000 -358.088 -0.36762 3.49387
140000 -358.24 -0.430426 -0.476705
142000 -357.984 -0.475405 -4.585
144000 -357.328 -0.508148 -8.46529
146000 -356.317 -0.504496 -11.8212
148000 -355.025 -0.421539 -14.1011
150000 -353.579 -0.360744 -14.9707
152000 -352.122 -0.302905 -14.2674
154000 -350.828 -0.303774 -11.9854
156000 -349.795 -0.321423 -8.59902
158000 -349.145 -0.297866 -4.51298
160000 -348.904 -0.292126 -0.350521
162000 -349.065 -0.134119 3.63022
164000 -349.595 -0.0136325 7.0861
166000 -350.44 0.0912529 10.0038
168000 -351.535 0.167277 12.2009
170000 -352.809 0.140546 13.529
172000 -354.164 0.0825741 13.8342
174000 -355.499 0.0712006 12.9999
176000 -356.699 0.0658732 11.076
178000 -357.655 0.159528 8.16616
180000 -358.299 0.256069 4.53076
182000 -358.553 0.315984 0.472808
184000 -358.393 0.372031 -3.82491
186000 -357.819 0.373043 -7.92894
188000 -356.857 0.383753 -11.5684
190000 -355.573 0.453273 -14.3035
192000 -354.081 0.555695 -15.8304
194000 -352.515 0.673438 -15.8366
196000 -351.014 0.796834 -14.2975
198000 -349.75 0.828283 -11.3467
200000 -348.826 0.801364 -7.35306
