# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -354.565 0.55722 13.58
4000 -355.84 0.455908 12.0883
6000 -356.914 0.376699 9.80214
8000 -357.729 0.284588 6.55274
10000 -358.194 0.27467 2.77495
12000 -358.268 0.270415 -1.53756
14000 -357.91 0.248817 -5.83297
16000 -357.145 0.212149 -9.81591
18000 -356.04 0.0832745 -13.0284
20000 -354.671 -0.0912122 -14.8911
22000 -353.181 -0.261232 -15.443
24000 -351.725 -0.430019 -14.4003
26000 -350.418 -0.547567 -12.0634
28000 -349.391 -0.6031 -8.79512
30000 -348.717 -0.646848 -4.81297
32000 -348.436 -0.667742 -0.675552
34000 -348.557 -0.71451 3.4534
36000 -349.059 -0.81274 7.18611
38000 -349.899 -0.875987 10.385
40000 -351.015 -0.934762 12.7521
42000 -352.302 -0.907489 14.1065
44000 -353.675 -0.830233 14.3642
46000 -355.017 -0.743826 13.4213
48000 -356.228 -0.633768 11.6398
50000 -357.209 -0.612728 8.98472
52000 -357.923 -0.581575 5.76422
54000 -358.293 -0.62492 2.06726
56000 -358.281 -0.664929 -1.92856
58000 -357.897 -0.651271 -5.97565
60000 -357.108 -0.600352 -9.77756
62000 -355.996 -0.496342 -12.7712
64000 -354.647 -0.386142 -14.6533
66000 -353.191 -0.320556 -14.9756
68000 -351.787 -0.288597 -13.7777
70000 -350.552 -0.285474 -11.2029
72000 -349.638 -0.292008 -7.66295
74000 -349.07 -0.262702 -3.60443
76000 -348.918 -0.173802 0.462688
78000 -349.14 -0.0535529 4.25132
80000 -349.719 0.0755656 7.62196
82000 -350.593 0.151843 10.3622
84000 -351.713 0.17184 12.4589
86000 -352.984 0.147859 13.6234
88000 -354.318 0.076093 13.79
90000 -355.63 0.00904842 12.8645
92000 -356.784 0.026227 10.9075
94000 -357.708 0.0642746 7.99843
96000 -358.326 0.16125 4.4538
98000 -358.566 0.231085 0.407378
100000 -358.413 0.274534 -3.84108
102000 -357.854 0.308604 -7.87547
104000 -356.908 0.320883 -11.4697
106000 -355.674 0.362586 -14.1485
108000 -354.226 0.436563 -15.6227
110000 -352.698 0.568377 -15.6746
112000 -351.254 0.728305 -14.3038
114000 -349.992 0.857904 -11.612
116000 -349.064 0.958983 -7.91085
118000 -348.51 0.960992 -3.68975
120000 -348.381 0.90629 0.696682
122000 -348.676 0.844082 4.82005
124000 -349.328 0.802683 8.39731
126000 -350.312 0.761309 11.2309
128000 -351.515 0.789465 13.0836
130000 -352.852 0.813368 13.9504
132000 -354.23 0.786851 13.7441
134000 -355.52 0.736779 12.531
136000 -356.666 0.647651 10.4381
138000 -357.559 0.522988 7.5456
140000 -358.133 0.437702 3.9858
142000 -358.328 0.362492 -0.113451
144000 -358.119 0.339909 -4.46216
146000 -357.481 0.294862 -8.66723
148000 -356.462 0.247206 -12.2081
150000 -355.153 0.114562 -14.7017
152000 -353.658 -0.0697448 -15.7064
154000 -352.15 -0.257404 -15.1348
156000 -350.744 -0.438873 -13.1726
158000 -349.614 -0.59674 -10.0376
160000 -348.801 -0.650943 -6.22984
162000 -348.387 -0.697712 -2.08274
164000 -348.376 -0.728165 2.04751
166000 -348.745 -0.735058 5.93347
168000 -349.481 -0.812019 9.29771
170000 -350.498 -0.876871 11.9984
172000 -351.752 -0.877317 13.8057
174000 -353.11 -0.88533 14.4652
176000 -354.479 -0.78994 14.0138
178000 -355.764 -0.662368 12.4395
180000 -356.833 -0.578694 10.0032
182000 -357.65 -0.488464 6.87747
184000 -358.13 -0.460427 3.26129
186000 -358.246 -0.490985 -0.661696
188000 -357.981 -0.518103 -4.70268
190000 -357.32 -0.520055 -8.54093
192000 -356.317 -0.495722 -11.8094
194000 -355.044 -0.427343 -14.0741
196000 -353.616 -0.351959 -14.9516
198000 -352.177 -0.309655 -14.2973
200000 -350.882 -0.313008 -12.1819
