# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -353.719 0.459141 14.0891
4000 -354.266 0.298708 13.9629
6000 -354.802 0.00201942 13.6784
8000 -355.357 -0.122526 13.0601
10000 -355.904 -0.419348 12.2022
12000 -356.417 -0.514655 11.1166
14000 -356.887 -0.592527 9.92054
16000 -357.326 -0.609002 8.65815
18000 -357.691 -0.506695 7.38009
20000 -358.014 -0.538182 6.03006
22000 -358.263 -0.442817 4.5242
24000 -358.452 -0.425531 2.84811
26000 -358.564 -0.271062 0.947478
28000 -358.568 -0.0454277 -0.945578
30000 -358.492 0.152265 -2.88039
32000 -358.313 0.364178 -4.73568
34000 -358.056 0.36045 -6.39503
36000 -357.727 0.315289 -8.06798
38000 -357.348 0.187781 -9.62603
40000 -356.924 0.133762 -11.1381
42000 -356.426 0.12719 -12.5199
44000 -355.891 0.157822 -13.6881
46000 -355.297 0.171856 -14.5498
48000 -354.692 -0.014508 -15.0124
50000 -354.09 -0.219947 -15.2157
52000 -353.503 -0.468134 -15.1532
54000 -352.961 -0.596817 -14.9168
56000 -352.409 -0.571069 -14.5591
58000 -351.883 -0.457774 -14.0158
60000 -351.368 -0.339576 -13.2406
62000 -350.884 -0.298235 -12.1971
64000 -350.447 -0.294713 -10.9437
66000 -350.063 -0.262799 -9.53077
68000 -349.726 -0.0449762 -8.09384
70000 -349.422 0.272239 -6.67405
72000 -349.135 0.680959 -5.22867
74000 -348.871 1.01217 -3.76119
76000 -348.653 1.14781 -2.16954
78000 -348.485 1.08164 -0.371167
80000 -348.416 0.931296 1.46235
82000 -348.435 0.72352 3.31015
84000 -348.54 0.553049 5.07714
86000 -348.739 0.410608 6.60724
88000 -349.007 0.187978 8.01398
90000 -349.347 -0.081846 9.29167
92000 -349.778 -0.419289 10.4932
94000 -350.286 -0.682344 11.6379
96000 -350.846 -0.904059 12.6297
98000 -351.457 -0.924451 13.3843
100000 -352.096 -0.859423 13.8692
102000 -352.728 -0.762573 14.0597
104000 -353.354 -0.656303 14.0395
106000 -353.98 -0.569468 13.8741
108000 -354.573 -0.467258 13.6286
110000 -355.15 -0.328593 13.2852
112000 -355.688 -0.135814 12.7739
114000 -356.205 0.0183639 12.0371
116000 -356.659 0.165336 11.0764
118000 -357.063 0.300536 9.93353
120000 -357.418 0.395633 8.65216
122000 -357.702 0.440376 7.34088
124000 -357.93 0.523737 6.03808
126000 -358.106 0.525677 4.68521
128000 -358.222 0.452221 3.26514
130000 -358.281 0.370501 1.67259
132000 -358.29 0.268507 -0.0572487
134000 -358.224 0.18448 -1.82679
136000 -358.097 0.119916 -3.56818
138000 -357.91 0.061469 -5.20067
140000 -357.669 -0.0803585 -6.69564
142000 -357.379 -0.251425 -8.10432
144000 -357.067 -0.44509 -9.50567
146000 -356.698 -0.555684 -10.8679
148000 -356.284 -0.509599 -12.2095
150000 -355.818 -0.322438 -13.4008
152000 -355.268 -0.0588506 -14.3419
154000 -354.682 0.162803 -14.9787
156000 -354.048 0.309101 -15.3384
158000 -353.385 0.38676 -15.4533
160000 -352.729 0.466884 -15.3785
162000 -352.05 0.602427 -15.1282
164000 -351.397 0.726442 -14.6198
166000 -350.74 0.814342 -13.8047
168000 -350.136 0.677376 -12.6388
170000 -349.605 0.413462 -11.1237
172000 -349.158 -0.031674 -9.3741
174000 -348.849 -0.383504 -7.56002
176000 -348.621 -0.624835 -5.69953
178000 -348.497 -0.692295 -3.9297
180000 -348.433 -0.672974 -2.15516
182000 -348.452 -0.665973 -0.385056
184000 -348.543 -0.772682 1.42635
186000 -348.711 -0.88257 3.2224
188000 -348.959 -0.894995 4.91679
190000 -349.271 -0.824512 6.42592
192000 -349.606 -0.531281 7.69764
194000 -349.982 -0.219731 8.82063
196000 -350.354 0.0618793 9.79499
198000 -350.745 0.242388 10.7383
200000 -351.174 0.365914 11.6563
