# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -354.533 0.575743 13.5946
4000 -355.785 0.498678 12.1621
6000 -356.847 0.448779 9.98618
8000 -357.67 0.351545 6.89999
10000 -358.169 0.345833 3.30521
12000 -358.306 0.327113 -0.830123
14000 -358.035 0.31226 -5.02949
16000 -357.373 0.306646 -9.05632
18000 -356.365 0.219747 -12.4724
20000 -355.074 0.0959461 -14.7017
22000 -353.628 -0.0699896 -15.7183
24000 -352.161 -0.254883 -15.1542
26000 -350.797 -0.44497 -13.2503
28000 -349.665 -0.575455 -10.315
30000 -348.842 -0.663767 -6.56321
32000 -348.39 -0.703962 -2.57536
34000 -348.317 -0.688186 1.4903
36000 -348.615 -0.707967 5.25263
38000 -349.254 -0.700292 8.63288
40000 -350.189 -0.725374 11.4062
42000 -351.333 -0.712124 13.3793
44000 -352.635 -0.67596 14.4089
46000 -353.983 -0.615433 14.2935
48000 -355.271 -0.478527 13.2226
50000 -356.404 -0.370954 11.0979
52000 -357.32 -0.205964 8.25469
54000 -357.935 -0.107498 4.82314
56000 -358.199 -0.0672628 1.00214
58000 -358.112 -0.0966313 -2.96564
60000 -357.634 -0.150162 -6.85704
62000 -356.807 -0.255255 -10.3027
64000 -355.699 -0.366928 -13.006
66000 -354.374 -0.411644 -14.5596
68000 -352.971 -0.484356 -14.8153
70000 -351.598 -0.515208 -13.6726
72000 -350.401 -0.535001 -11.2655
74000 -349.47 -0.646023 -7.87232
76000 -348.898 -0.711969 -3.93094
78000 -348.7 -0.80542 0.195232
80000 -348.887 -0.912283 4.1785
82000 -349.424 -0.913475 7.66641
84000 -350.255 -0.910883 10.5491
86000 -351.332 -0.849415 12.6051
88000 -352.553 -0.692928 13.7743
90000 -353.854 -0.624985 13.9705
92000 -355.125 -0.541266 13.2494
94000 -356.283 -0.486343 11.6378
96000 -357.258 -0.495023 9.27169
98000 -357.983 -0.492338 6.25957
100000 -358.393 -0.483519 2.71388
102000 -358.448 -0.438842 -1.23252
104000 -358.129 -0.378901 -5.34769
106000 -357.432 -0.264555 -9.16567
108000 -356.405 -0.193217 -12.3627
110000 -355.132 -0.12981 -14.4674
112000 -353.722 -0.0999256 -15.1853
114000 -352.308 -0.126929 -14.4388
116000 -351.037 -0.114489 -12.3536
118000 -350.003 -0.131294 -9.25671
120000 -349.3 -0.0783565 -5.5324
122000 -348.958 -0.0126658 -1.61292
124000 -348.983 0.117141 2.2315
126000 -349.371 0.184918 5.76169
128000 -350.061 0.278781 8.83303
130000 -351.02 0.273841 11.3112
132000 -352.187 0.237757 13.0438
134000 -353.466 0.17758 13.8389
136000 -354.769 0.1035 13.6113
138000 -356.008 0.077095 12.3582
140000 -357.078 0.0849667 10.1144
142000 -357.906 0.111472 7.14564
144000 -358.419 0.188493 3.52062
146000 -358.571 0.233658 -0.442167
148000 -358.347 0.254753 -4.55051
150000 -357.737 0.287078 -8.46236
152000 -356.792 0.283868 -11.8167
154000 -355.556 0.311931 -14.2889
156000 -354.159 0.407855 -15.5764
158000 -352.687 0.515878 -15.557
160000 -351.294 0.663206 -14.1286
162000 -350.1 0.858122 -11.5371
164000 -349.192 0.982177 -8.04238
166000 -348.662 1.07162 -4.01443
168000 -348.503 1.11798 0.166789
170000 -348.745 1.07303 4.16032
172000 -349.339 1.0066 7.74307
174000 -350.241 0.969358 10.689
176000 -351.381 0.920736 12.7314
178000 -352.674 0.894618 13.8544
180000 -354.021 0.902847 13.8457
182000 -355.312 0.86017 12.858
184000 -356.479 0.774877 10.9554
186000 -357.413 0.655635 8.33624
188000 -358.074 0.517493 5.08361
190000 -358.392 0.341302 1.34788
192000 -358.342 0.227593 -2.71645
194000 -357.892 0.142166 -6.85401
196000 -357.067 0.112606 -10.6453
198000 -355.907 0.132098 -13.7591
200000 -354.508 0.14595 -15.6754
