# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -354.294 0.455891 13.8256
4000 -355.362 0.286751 12.9061
6000 -356.323 0.0991916 11.3541
8000 -357.144 0.10503 8.96132
10000 -357.753 0.0272898 6.11495
12000 -358.115 -0.0160564 2.89631
14000 -358.218 -0.190707 -0.337971
16000 -358.074 -0.438361 -3.61519
18000 -357.683 -0.564585 -6.85873
20000 -357.046 -0.591932 -9.88131
22000 -356.169 -0.448272 -12.5782
24000 -355.126 -0.247269 -14.3727
26000 -353.939 -0.0330878 -15.1843
28000 -352.723 0.145058 -14.9147
30000 -351.567 0.353898 -13.606
32000 -350.505 0.621012 -11.6149
34000 -349.642 0.872262 -9.02973
36000 -348.968 1.07476 -5.98887
38000 -348.555 1.08503 -2.55448
40000 -348.439 0.965019 1.05055
42000 -348.597 0.784824 4.54141
44000 -349.059 0.619226 7.64272
46000 -349.735 0.534768 10.141
48000 -350.603 0.477099 12.1303
50000 -351.618 0.370183 13.469
52000 -352.714 0.122471 14.2578
54000 -353.876 -0.109315 14.3394
56000 -355.002 -0.2832 13.4774
58000 -356.058 -0.430351 11.8924
60000 -356.943 -0.46588 9.64876
62000 -357.637 -0.534337 6.97969
64000 -358.124 -0.585015 4.05951
66000 -358.351 -0.653427 0.964957
68000 -358.339 -0.578011 -2.47507
70000 -358.03 -0.385671 -5.97969
72000 -357.437 -0.151644 -9.33594
74000 -356.565 0.0963406 -12.2586
76000 -355.495 0.238112 -14.2587
78000 -354.282 0.313684 -15.3265
80000 -353.015 0.425936 -15.4234
82000 -351.779 0.587775 -14.6619
84000 -350.614 0.768963 -12.9744
86000 -349.612 0.915982 -10.4825
88000 -348.847 0.848831 -7.22291
90000 -348.353 0.691848 -3.52275
92000 -348.189 0.484506 0.205028
94000 -348.327 0.254829 3.70755
96000 -348.736 0.103779 6.76412
98000 -349.398 -0.0902438 9.40002
100000 -350.249 -0.31734 11.6338
102000 -351.29 -0.582531 13.3282
104000 -352.448 -0.806149 14.3185
106000 -353.65 -0.834272 14.4349
108000 -354.837 -0.779409 13.669
110000 -355.923 -0.645757 12.1932
112000 -356.856 -0.523915 10.2317
114000 -357.616 -0.516885 7.87764
116000 -358.168 -0.480737 5.1017
118000 -358.476 -0.402496 1.89537
120000 -358.506 -0.256609 -1.68179
122000 -358.242 -0.0499788 -5.35775
124000 -357.666 0.0927103 -8.79479
126000 -356.832 0.208507 -11.7395
128000 -355.778 0.299286 -13.9503
130000 -354.574 0.435509 -15.4156
132000 -353.277 0.60835 -15.9901
134000 -351.962 0.71529 -15.5236
136000 -350.729 0.701992 -13.9613
138000 -349.66 0.461976 -11.3318
140000 -348.865 0.135738 -8.00345
142000 -348.369 -0.215948 -4.35639
144000 -348.185 -0.451753 -0.755082
146000 -348.3 -0.605803 2.66083
148000 -348.688 -0.680849 5.8282
150000 -349.314 -0.802406 8.69032
152000 -350.174 -0.899518 11.1917
154000 -351.205 -0.900033 12.9769
156000 -352.341 -0.840324 14.0094
158000 -353.521 -0.700793 14.1675
160000 -354.674 -0.558073 13.6194
162000 -355.757 -0.510172 12.5253
164000 -356.725 -0.512047 10.8703
166000 -357.532 -0.490906 8.67371
168000 -358.153 -0.361872 5.86638
170000 -358.505 -0.154865 2.56808
172000 -358.572 0.12633 -1.00488
174000 -358.344 0.307992 -4.5867
176000 -357.817 0.368808 -7.96231
178000 -357.035 0.396479 -10.9724
180000 -356.02 0.386791 -13.5096
182000 -354.835 0.395921 -15.3552
184000 -353.542 0.303054 -16.1835
186000 -352.229 0.146177 -15.8439
188000 -351.017 -0.138708 -14.2626
190000 -349.976 -0.420612 -11.7529
192000 -349.183 -0.592556 -8.66277
194000 -348.668 -0.669747 -5.28998
196000 -348.422 -0.684168 -1.83396
198000 -348.459 -0.707337 1.64672
200000 -348.781 -0.791344 5.00785
