# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -354.475 0.47282 13.6904
4000 -355.688 0.307248 12.4126
6000 -356.735 0.148814 10.336
8000 -357.559 0.146957 7.27356
10000 -358.067 0.127993 3.70593
12000 -358.224 0.129654 -0.263587
14000 -358.014 0.0133128 -4.1294
16000 -357.453 -0.177265 -7.77811
18000 -356.593 -0.318197 -10.9814
20000 -355.478 -0.401404 -13.3474
22000 -354.169 -0.370863 -14.79
24000 -352.833 -0.329994 -14.795
26000 -351.531 -0.301248 -13.3841
28000 -350.414 -0.300787 -10.7874
30000 -349.598 -0.247111 -7.31616
32000 -349.083 -0.076179 -3.5613
34000 -348.933 0.155399 0.185527
36000 -349.096 0.453843 3.70136
38000 -349.572 0.635961 7.03435
40000 -350.345 0.701373 9.95795
42000 -351.341 0.713694 12.2648
44000 -352.53 0.701502 13.6629
46000 -353.783 0.764611 13.9218
48000 -355.032 0.844608 13.2146
50000 -356.152 0.824586 11.5846
52000 -357.099 0.70992 9.29524
54000 -357.819 0.561124 6.39511
56000 -358.225 0.424059 2.89608
58000 -358.307 0.314388 -1.0717
60000 -357.991 0.277164 -5.22703
62000 -357.316 0.144065 -9.0668
64000 -356.323 -0.057027 -12.1617
66000 -355.089 -0.296474 -14.1883
68000 -353.755 -0.507021 -15.0166
70000 -352.382 -0.626951 -14.5951
72000 -351.119 -0.607244 -12.9821
74000 -350.058 -0.593476 -10.2693
76000 -349.293 -0.604902 -6.68397
78000 -348.881 -0.578396 -2.67111
80000 -348.849 -0.568194 1.3416
82000 -349.161 -0.417949 4.99776
84000 -349.777 -0.197456 8.07371
86000 -350.644 0.0188191 10.5378
88000 -351.704 0.149485 12.4398
90000 -352.909 0.193788 13.6009
92000 -354.18 0.166826 13.8602
94000 -355.427 0.209553 13.0373
96000 -356.551 0.267159 11.1937
98000 -357.463 0.367319 8.54624
100000 -358.101 0.36632 5.29388
102000 -358.418 0.319993 1.72134
104000 -358.393 0.212718 -2.1423
106000 -358.006 0.135304 -6.13721
108000 -357.253 0.151187 -9.93604
110000 -356.166 0.147315 -13.1498
112000 -354.834 0.101942 -15.2227
114000 -353.374 -0.0643151 -15.8487
116000 -351.945 -0.271639 -14.961
118000 -350.658 -0.486326 -12.8561
120000 -349.628 -0.582752 -9.79345
122000 -348.911 -0.645544 -6.17644
124000 -348.543 -0.675865 -2.20005
126000 -348.566 -0.784387 1.83381
128000 -348.94 -0.886995 5.65825
130000 -349.661 -0.952526 8.95888
132000 -350.644 -0.881287 11.4464
134000 -351.815 -0.74302 13.0758
136000 -353.08 -0.568921 13.814
138000 -354.377 -0.465627 13.708
140000 -355.625 -0.424181 12.7828
142000 -356.747 -0.362795 11.0107
144000 -357.658 -0.252727 8.33383
146000 -358.289 -0.0363881 4.94553
148000 -358.562 0.178477 1.02901
150000 -358.468 0.323525 -3.01353
152000 -357.993 0.380033 -6.98195
154000 -357.159 0.391347 -10.556
156000 -356.035 0.403945 -13.5099
158000 -354.654 0.466943 -15.5067
160000 -353.162 0.470919 -16.2046
162000 -351.667 0.378356 -15.3902
164000 -350.323 0.154633 -13.0902
166000 -349.26 -0.142896 -9.70028
168000 -348.549 -0.399932 -5.69659
170000 -348.238 -0.5581 -1.58228
172000 -348.296 -0.637041 2.36353
174000 -348.717 -0.696178 6.02258
176000 -349.462 -0.767315 9.26735
178000 -350.472 -0.918694 11.9024
180000 -351.71 -0.916374 13.6717
182000 -353.048 -0.865354 14.3623
184000 -354.39 -0.725557 13.9731
186000 -355.656 -0.555887 12.6384
188000 -356.741 -0.500365 10.6016
190000 -357.626 -0.495127 7.95446
192000 -358.225 -0.462316 4.73391
194000 -358.513 -0.380373 0.954891
196000 -358.419 -0.203724 -3.22003
198000 -357.937 -0.00580662 -7.30209
200000 -357.084 0.139105 -10.9564
