# Time-averaged data for fix fxOutput
# TimeStep c_0 c_2[1] c_2[2]
0 -353.18 0.616227 14.0529
2000 -353.555 0.745833 13.9842
4000 -353.933 0.842758 13.8532
6000 -354.296 0.962713 13.7203
8000 -354.668 0.757731 13.5117
10000 -355.028 0.655457 13.2757
12000 -355.341 0.391007 13.0369
14000 -355.629 0.275037 12.7357
16000 -355.925 0.217804 12.4109
18000 -356.176 0.0806085 12.0569
20000 -356.436 -0.00116412 11.6544
22000 -356.651 -0.267178 11.2176
24000 -356.851 -0.398641 10.7519
26000 -357.031 -0.522503 10.2147
28000 -357.176 -0.52391 9.67587
30000 -357.331 -0.473155 9.0955
32000 -357.462 -0.517172 8.46746
34000 -357.577 -0.528097 7.79834
36000 -357.683 -0.608363 7.10421
38000 -357.76 -0.51452 6.38975
40000 -357.838 -0.366057 5.63674
42000 -357.928 -0.147421 4.86834
44000 -358.014 0.0763276 4.04174
46000 -358.098 0.114897 3.2265
48000 -358.177 0.16778 2.37725
50000 -358.23 0.166032 1.48256
52000 -358.271 0.230398 0.562539
54000 -358.314 0.334375 -0.369484
56000 -358.322 0.365574 -1.31877
58000 -358.326 0.343453 -2.31013
60000 -358.298 0.226126 -3.28881
62000 -358.229 0.184175 -4.25972
64000 -358.151 0.159698 -5.23632
66000 -358.054 0.276415 -6.13555
68000 -357.944 0.375766 -7.04818
70000 -357.823 0.3622 -7.89431
72000 -357.693 0.302346 -8.6828
74000 -357.524 0.216086 -9.43559
76000 -357.347 0.150694 -10.1003
78000 -357.144 0.112591 -10.746
80000 -356.932 0.128659 -11.3079
82000 -356.694 0.014096 -11.8567
84000 -356.434 -0.148379 -12.3139
86000 -356.16 -0.340499 -12.7434
88000 -355.839 -0.451696 -13.1555
90000 -355.525 -0.475937 -13.5073
92000 -355.192 -0.440413 -13.8446
94000 -354.866 -0.364562 -14.1551
96000 -354.529 -0.443884 -14.4623
98000 -354.19 -0.477704 -14.7083
100000 -353.838 -0.517924 -14.9314
102000 -353.463 -0.488972 -15.1364
104000 -353.136 -0.393669 -15.2565
106000 -352.769 -0.247036 -15.3312
108000 -352.435 -0.235248 -15.3854
110000 -352.106 -0.228725 -15.321
112000 -351.761 -0.130141 -15.1913
114000 -351.446 -0.0391973 -15.0005
116000 -351.151 0.262519 -14.6932
118000 -350.884 0.518169 -14.2811
120000 -350.663 0.730969 -13.7952
122000 -350.459 0.835076 -13.1967
124000 -350.283 0.84856 -12.4733
126000 -350.117 0.834311 -11.7133
128000 -349.969 0.872573 -10.852
130000 -349.844 0.84228 -9.93157
132000 -349.727 0.738358 -8.98058
134000 -349.615 0.524537 -8.01853
136000 -349.494 0.201306 -7.01611
138000 -349.369 -0.0474505 -6.0531
140000 -349.237 -0.192004 -5.07798
142000 -349.116 -0.30924 -4.14175
144000 -349.008 -0.354626 -3.20649
146000 -348.907 -0.5027 -2.33901
148000 -348.814 -0.650184 -1.46794
150000 -348.725 -0.797929 -0.627197
152000 -348.635 -0.837573 0.179768
154000 -348.573 -0.794377 0.997323
156000 -348.519 -0.748171 1.81183
158000 -348.498 -0.709139 2.59152
160000 -348.484 -0.738541 3.39923
162000 -348.495 -0.708159 4.20005
164000 -348.521 -0.577111 4.97132
166000 -348.583 -0.307336 5.76085
168000 -348.693 0.00483247 6.51082
170000 -348.854 0.286951 7.25191
172000 -349.044 0.445318 7.97282
174000 -349.266 0.58932 8.62127
176000 -349.515 0.67844 9.23971
178000 -349.778 0.821232 9.81684
180000 -350.078 0.939088 10.3283
182000 -350.381 0.972761 10.8451
184000 -350.713 0.890748 11.2842
186000 -351.018 0.707391 11.7013
188000 -351.32 0.504678 12.0818
190000 -351.621 0.352245 12.4214
192000 -351.901 0.275628 12.7415
194000 -352.187 0.161905 13.0192
196000 -352.481 0.00145394 13.2816
198000 -352.729 -0.227828 13.504
200000 -352.999 -0.455661 13.693
